;0;1;2
118;-1.7;1.9;0.8
119;-1.7;2.0;0.7
120;-1.7;2.1;0.6
121;-1.7;2.2;0.5
122;-1.7;2.3;0.4
123;-1.7;2.4;0.3
124;-1.7;2.5;0.2
125;-1.7;2.6;0.1
126;-1.7;2.7;0.0
127;-1.7;2.8;-0.1
128;-1.7;2.9;-0.2
129;-1.7;3.0;-0.3
130;-1.6;-0.4;3.0
131;-1.6;-0.3;2.9
132;-1.6;-0.2;2.8
133;-1.6;-0.1;2.7
134;-1.6;0.0;2.6
135;-1.6;0.1;2.5
136;-1.6;0.2;2.4
137;-1.6;0.3;2.3
138;-1.6;0.4;2.2
139;-1.6;0.5;2.1
140;-1.6;0.6;2.0
141;-1.6;0.7;1.9
142;-1.6;0.8;1.8
143;-1.6;0.9;1.7
144;-1.6;1.0;1.6
145;-1.6;1.1;1.5
146;-1.6;1.2;1.4
147;-1.6;1.3;1.3
148;-1.6;1.4;1.2
149;-1.6;1.5;1.1
150;-1.6;1.6;1.0
151;-1.6;1.7;0.9
152;-1.6;1.8;0.8
153;-1.6;1.9;0.7
154;-1.6;2.0;0.6
155;-1.6;2.1;0.5
156;-1.6;2.2;0.4
157;-1.6;2.3;0.3
158;-1.6;2.4;0.2
159;-1.6;2.5;0.1
160;-1.6;2.6;0.0
161;-1.6;2.7;-0.1
162;-1.6;2.8;-0.2
163;-1.6;2.9;-0.3
164;-1.6;3.0;-0.4
165;-1.5;-0.5;3.0
166;-1.5;-0.4;2.9
167;-1.5;-0.3;2.8
168;-1.5;-0.2;2.7
169;-1.5;-0.1;2.6
170;-1.5;0.0;2.5
171;-1.5;0.1;2.4
172;-1.5;0.2;2.3
173;-1.5;0.3;2.2
174;-1.5;0.4;2.1
175;-1.5;0.5;2.0
176;-1.5;0.6;1.9
177;-1.5;0.7;1.8
178;-1.5;0.8;1.7
179;-1.5;0.9;1.6
180;-1.5;1.0;1.5
181;-1.5;1.1;1.4
182;-1.5;1.2;1.3
183;-1.5;1.3;1.2
184;-1.5;1.4;1.1
185;-1.5;1.5;1.0
186;-1.5;1.6;0.9
187;-1.5;1.7;0.8
188;-1.5;1.8;0.7
189;-1.5;1.9;0.6
190;-1.5;2.0;0.5
191;-1.5;2.1;0.4
192;-1.5;2.2;0.3
193;-1.5;2.3;0.2
194;-1.5;2.4;0.1
195;-1.5;2.5;0.0
196;-1.5;2.6;-0.1
197;-1.5;2.7;-0.2
198;-1.5;2.8;-0.3
199;-1.5;2.9;-0.4
200;-1.5;3.0;-0.5
201;-1.4;-0.6;3.0
202;-1.4;-0.5;2.9
203;-1.4;-0.4;2.8
204;-1.4;-0.3;2.7
205;-1.4;-0.2;2.6
206;-1.4;-0.1;2.5
207;-1.4;0.0;2.4
208;-1.4;0.1;2.3
209;-1.4;0.2;2.2
210;-1.4;0.3;2.1
211;-1.4;0.4;2.0
212;-1.4;0.5;1.9
213;-1.4;0.6;1.8
214;-1.4;0.7;1.7
215;-1.4;0.8;1.6
216;-1.4;0.9;1.5
217;-1.4;1.0;1.4
218;-1.4;1.1;1.3
219;-1.4;1.2;1.2
220;-1.4;1.3;1.1
221;-1.4;1.4;1.0
222;-1.4;1.5;0.9
223;-1.4;1.6;0.8
224;-1.4;1.7;0.7
225;-1.4;1.8;0.6
226;-1.4;1.9;0.5
227;-1.4;2.0;0.4
228;-1.4;2.1;0.3
229;-1.4;2.2;0.2
230;-1.4;2.3;0.1
231;-1.4;2.4;0.0
232;-1.4;2.5;-0.1
233;-1.4;2.6;-0.2
234;-1.4;2.7;-0.3
235;-1.4;2.8;-0.4
236;-1.4;2.9;-0.5
237;-1.4;3.0;-0.6
238;-1.2999999999999998;-0.7;3.0
239;-1.2999999999999998;-0.6;2.9
240;-1.2999999999999998;-0.5;2.8
241;-1.2999999999999998;-0.4;2.7
242;-1.2999999999999998;-0.3;2.6
243;-1.2999999999999998;-0.2;2.5
244;-1.2999999999999998;-0.1;2.4
245;-1.2999999999999998;-0.0;2.3
246;-1.2999999999999998;0.1;2.2
247;-1.2999999999999998;0.2;2.1
248;-1.2999999999999998;0.3;2.0
249;-1.2999999999999998;0.4;1.9
250;-1.2999999999999998;0.5;1.8
251;-1.2999999999999998;0.6;1.7
252;-1.2999999999999998;0.7;1.6
253;-1.2999999999999998;0.8;1.5
254;-1.2999999999999998;0.9;1.4
255;-1.2999999999999998;1.0;1.3
256;-1.2999999999999998;1.1;1.2
257;-1.2999999999999998;1.2;1.1
258;-1.2999999999999998;1.3;1.0
259;-1.2999999999999998;1.4;0.9
260;-1.2999999999999998;1.5;0.8
261;-1.2999999999999998;1.6;0.7
262;-1.2999999999999998;1.7;0.6
263;-1.2999999999999998;1.8;0.5
264;-1.2999999999999998;1.9;0.4
265;-1.2999999999999998;2.0;0.3
266;-1.2999999999999998;2.1;0.2
267;-1.2999999999999998;2.2;0.1
268;-1.2999999999999998;2.3;0.0
269;-1.2999999999999998;2.4;-0.1
270;-1.2999999999999998;2.5;-0.2
271;-1.2999999999999998;2.6;-0.3
272;-1.2999999999999998;2.7;-0.4
273;-1.2999999999999998;2.8;-0.5
274;-1.2999999999999998;2.9;-0.6
275;-1.2999999999999998;3.0;-0.7
276;-1.2;-0.8;3.0
277;-1.2;-0.7;2.9
278;-1.2;-0.6;2.8
279;-1.2;-0.5;2.7
280;-1.2;-0.4;2.6
281;-1.2;-0.3;2.5
282;-1.2;-0.2;2.4
283;-1.2;-0.1;2.3
284;-1.2;0.0;2.2
285;-1.2;0.1;2.1
286;-1.2;0.2;2.0
287;-1.2;0.3;1.9
288;-1.2;0.4;1.8
289;-1.2;0.5;1.7
290;-1.2;0.6;1.6
291;-1.2;0.7;1.5
292;-1.2;0.8;1.4
293;-1.2;0.9;1.3
294;-1.2;1.0;1.2
295;-1.2;1.1;1.1
296;-1.2;1.2;1.0
297;-1.2;1.3;0.9
298;-1.2;1.4;0.8
299;-1.2;1.5;0.7
300;-1.2;1.6;0.6
301;-1.2;1.7;0.5
302;-1.2;1.8;0.4
303;-1.2;1.9;0.3
304;-1.2;2.0;0.2
305;-1.2;2.1;0.1
306;-1.2;2.2;0.0
307;-1.2;2.3;-0.1
308;-1.2;2.4;-0.2
309;-1.2;2.5;-0.3
310;-1.2;2.6;-0.4
311;-1.2;2.7;-0.5
312;-1.2;2.8;-0.6
313;-1.2;2.9;-0.7
314;-1.2;3.0;-0.8
315;-1.1;-0.9;3.0
316;-1.1;-0.8;2.9
317;-1.1;-0.7;2.8
318;-1.1;-0.6;2.7
319;-1.1;-0.5;2.6
320;-1.1;-0.4;2.5
321;-1.1;-0.3;2.4
322;-1.1;-0.2;2.3
323;-1.1;-0.1;2.2
324;-1.1;0.0;2.1
325;-1.1;0.1;2.0
326;-1.1;0.2;1.9
327;-1.1;0.3;1.8
328;-1.1;0.4;1.7
329;-1.1;0.5;1.6
330;-1.1;0.6;1.5
331;-1.1;0.7;1.4
332;-1.1;0.8;1.3
333;-1.1;0.9;1.2
334;-1.1;1.0;1.1
335;-1.1;1.1;1.0
336;-1.1;1.2;0.9
337;-1.1;1.3;0.8
338;-1.1;1.4;0.7
339;-1.1;1.5;0.6
340;-1.1;1.6;0.5
341;-1.1;1.7;0.4
342;-1.1;1.8;0.3
343;-1.1;1.9;0.2
344;-1.1;2.0;0.1
345;-1.1;2.1;0.0
346;-1.1;2.2;-0.1
347;-1.1;2.3;-0.2
348;-1.1;2.4;-0.3
349;-1.1;2.5;-0.4
350;-1.1;2.6;-0.5
351;-1.1;2.7;-0.6
352;-1.1;2.8;-0.7
353;-1.1;2.9;-0.8
354;-1.1;3.0;-0.9
355;-1.0;-1.0;3.0
356;-1.0;-0.9;2.9
357;-1.0;-0.8;2.8
358;-1.0;-0.7;2.7
359;-1.0;-0.6;2.6
360;-1.0;-0.5;2.5
361;-1.0;-0.4;2.4
362;-1.0;-0.3;2.3
363;-1.0;-0.2;2.2
364;-1.0;-0.1;2.1
365;-1.0;0.0;2.0
366;-1.0;0.1;1.9
367;-1.0;0.2;1.8
368;-1.0;0.3;1.7
369;-1.0;0.4;1.6
370;-1.0;0.5;1.5
371;-1.0;0.6;1.4
372;-1.0;0.7;1.3
373;-1.0;0.8;1.2
374;-1.0;0.9;1.1
375;-1.0;1.0;1.0
376;-1.0;1.1;0.9
377;-1.0;1.2;0.8
378;-1.0;1.3;0.7
379;-1.0;1.4;0.6
380;-1.0;1.5;0.5
381;-1.0;1.6;0.4
382;-1.0;1.7;0.3
383;-1.0;1.8;0.2
384;-1.0;1.9;0.1
385;-1.0;2.0;0.0
386;-1.0;2.1;-0.1
387;-1.0;2.2;-0.2
388;-1.0;2.3;-0.3
389;-1.0;2.4;-0.4
390;-1.0;2.5;-0.5
391;-1.0;2.6;-0.6
392;-1.0;2.7;-0.7
393;-1.0;2.8;-0.8
394;-1.0;2.9;-0.9
395;-1.0;3.0;-1.0
396;-0.8999999999999999;-1.1;3.0
397;-0.8999999999999999;-1.0;2.9
398;-0.8999999999999999;-0.9;2.8
399;-0.8999999999999999;-0.8;2.7
400;-0.8999999999999999;-0.7;2.6
401;-0.8999999999999999;-0.6;2.5
402;-0.8999999999999999;-0.5;2.4
403;-0.8999999999999999;-0.4;2.3
404;-0.8999999999999999;-0.3;2.2
405;-0.8999999999999999;-0.2;2.1
406;-0.8999999999999999;-0.1;2.0
407;-0.8999999999999999;0.0;1.9
408;-0.8999999999999999;0.1;1.8
409;-0.8999999999999999;0.2;1.7
410;-0.8999999999999999;0.3;1.6
411;-0.8999999999999999;0.4;1.5
412;-0.8999999999999999;0.5;1.4
413;-0.8999999999999999;0.6;1.3
414;-0.8999999999999999;0.7;1.2
415;-0.8999999999999999;0.8;1.1
416;-0.8999999999999999;0.9;1.0
417;-0.8999999999999999;1.0;0.9
418;-0.8999999999999999;1.1;0.8
419;-0.8999999999999999;1.2;0.7
420;-0.8999999999999999;1.3;0.6
421;-0.8999999999999999;1.4;0.5
422;-0.8999999999999999;1.5;0.4
423;-0.8999999999999999;1.6;0.3
424;-0.8999999999999999;1.7;0.2
425;-0.8999999999999999;1.8;0.1
426;-0.8999999999999999;1.9;0.0
427;-0.8999999999999999;2.0;-0.1
428;-0.8999999999999999;2.1;-0.2
429;-0.8999999999999999;2.2;-0.3
430;-0.8999999999999999;2.3;-0.4
431;-0.8999999999999999;2.4;-0.5
432;-0.8999999999999999;2.5;-0.6
433;-0.8999999999999999;2.6;-0.7
434;-0.8999999999999999;2.7;-0.8
435;-0.8999999999999999;2.8;-0.9
436;-0.8999999999999999;2.9;-1.0
437;-0.8999999999999999;3.0;-1.1
438;-0.7999999999999998;-1.2;3.0
439;-0.7999999999999998;-1.1;2.9
440;-0.7999999999999998;-1.0;2.8
441;-0.7999999999999998;-0.9;2.7
442;-0.7999999999999998;-0.8;2.6
443;-0.7999999999999998;-0.7;2.5
444;-0.7999999999999998;-0.6;2.4
445;-0.7999999999999998;-0.5;2.3
446;-0.7999999999999998;-0.4;2.2
447;-0.7999999999999998;-0.3;2.1
448;-0.7999999999999998;-0.2;2.0
449;-0.7999999999999998;-0.1;1.9
450;-0.7999999999999998;0.0;1.8
451;-0.7999999999999998;0.1;1.7
452;-0.7999999999999998;0.2;1.6
453;-0.7999999999999998;0.3;1.5
454;-0.7999999999999998;0.4;1.4
455;-0.7999999999999998;0.5;1.3
456;-0.7999999999999998;0.6;1.2
457;-0.7999999999999998;0.7;1.1
458;-0.7999999999999998;0.8;1.0
459;-0.7999999999999998;0.9;0.9
460;-0.7999999999999998;1.0;0.8
461;-0.7999999999999998;1.1;0.7
462;-0.7999999999999998;1.2;0.6
463;-0.7999999999999998;1.3;0.5
464;-0.7999999999999998;1.4;0.4
465;-0.7999999999999998;1.5;0.3
466;-0.7999999999999998;1.6;0.2
467;-0.7999999999999998;1.7;0.1
468;-0.7999999999999998;1.8;0.0
469;-0.7999999999999998;1.9;-0.1
470;-0.7999999999999998;2.0;-0.2
471;-0.7999999999999998;2.1;-0.3
472;-0.7999999999999998;2.2;-0.4
473;-0.7999999999999998;2.3;-0.5
474;-0.7999999999999998;2.4;-0.6
475;-0.7999999999999998;2.5;-0.7
476;-0.7999999999999998;2.6;-0.8
477;-0.7999999999999998;2.7;-0.9
478;-0.7999999999999998;2.8;-1.0
479;-0.7999999999999998;2.9;-1.1
480;-0.7999999999999998;3.0;-1.2
481;-0.7;-1.3;3.0
482;-0.7;-1.2;2.9
483;-0.7;-1.1;2.8
484;-0.7;-1.0;2.7
485;-0.7;-0.9;2.6
486;-0.7;-0.8;2.5
487;-0.7;-0.7;2.4
488;-0.7;-0.6;2.3
489;-0.7;-0.5;2.2
490;-0.7;-0.4;2.1
491;-0.7;-0.3;2.0
492;-0.7;-0.2;1.9
493;-0.7;-0.1;1.8
494;-0.7;0.0;1.7
495;-0.7;0.1;1.6
496;-0.7;0.2;1.5
497;-0.7;0.3;1.4
498;-0.7;0.4;1.3
499;-0.7;0.5;1.2
500;-0.7;0.6;1.1
501;-0.7;0.7;1.0
502;-0.7;0.8;0.9
503;-0.7;0.9;0.8
504;-0.7;1.0;0.7
505;-0.7;1.1;0.6
506;-0.7;1.2;0.5
507;-0.7;1.3;0.4
508;-0.7;1.4;0.3
509;-0.7;1.5;0.2
510;-0.7;1.6;0.1
511;-0.7;1.7;0.0
512;-0.7;1.8;-0.1
513;-0.7;1.9;-0.2
514;-0.7;2.0;-0.3
515;-0.7;2.1;-0.4
516;-0.7;2.2;-0.5
517;-0.7;2.3;-0.6
518;-0.7;2.4;-0.7
519;-0.7;2.5;-0.8
520;-0.7;2.6;-0.9
521;-0.7;2.7;-1.0
522;-0.7;2.8;-1.1
523;-0.7;2.9;-1.2
524;-0.7;3.0;-1.3
525;-0.5999999999999999;-1.4;3.0
526;-0.5999999999999999;-1.3;2.9
527;-0.5999999999999999;-1.2;2.8
528;-0.5999999999999999;-1.1;2.7
529;-0.5999999999999999;-1.0;2.6
530;-0.5999999999999999;-0.9;2.5
531;-0.5999999999999999;-0.8;2.4
532;-0.5999999999999999;-0.7;2.3
533;-0.5999999999999999;-0.6;2.2
534;-0.5999999999999999;-0.5;2.1
535;-0.5999999999999999;-0.4;2.0
536;-0.5999999999999999;-0.3;1.9
537;-0.5999999999999999;-0.2;1.8
538;-0.5999999999999999;-0.1;1.7
539;-0.5999999999999999;0.0;1.6
540;-0.5999999999999999;0.1;1.5
541;-0.5999999999999999;0.2;1.4
542;-0.5999999999999999;0.3;1.3
543;-0.5999999999999999;0.4;1.2
544;-0.5999999999999999;0.5;1.1
545;-0.5999999999999999;0.6;1.0
546;-0.5999999999999999;0.7;0.9
547;-0.5999999999999999;0.8;0.8
548;-0.5999999999999999;0.9;0.7
549;-0.5999999999999999;1.0;0.6
550;-0.5999999999999999;1.1;0.5
551;-0.5999999999999999;1.2;0.4
552;-0.5999999999999999;1.3;0.3
553;-0.5999999999999999;1.4;0.2
554;-0.5999999999999999;1.5;0.1
555;-0.5999999999999999;1.6;0.0
556;-0.5999999999999999;1.7;-0.1
557;-0.5999999999999999;1.8;-0.2
558;-0.5999999999999999;1.9;-0.3
559;-0.5999999999999999;2.0;-0.4
560;-0.5999999999999999;2.1;-0.5
561;-0.5999999999999999;2.2;-0.6
562;-0.5999999999999999;2.3;-0.7
563;-0.5999999999999999;2.4;-0.8
564;-0.5999999999999999;2.5;-0.9
565;-0.5999999999999999;2.6;-1.0
566;-0.5999999999999999;2.7;-1.1
567;-0.5999999999999999;2.8;-1.2
568;-0.5999999999999999;2.9;-1.3
569;-0.5999999999999999;3.0;-1.4
570;-0.5;-1.5;3.0
571;-0.5;-1.4;2.9
572;-0.5;-1.3;2.8
573;-0.5;-1.2;2.7
574;-0.5;-1.1;2.6
575;-0.5;-1.0;2.5
576;-0.5;-0.9;2.4
577;-0.5;-0.8;2.3
578;-0.5;-0.7;2.2
579;-0.5;-0.6;2.1
580;-0.5;-0.5;2.0
581;-0.5;-0.4;1.9
582;-0.5;-0.3;1.8
583;-0.5;-0.2;1.7
584;-0.5;-0.1;1.6
585;-0.5;0.0;1.5
586;-0.5;0.1;1.4
587;-0.5;0.2;1.3
588;-0.5;0.3;1.2
589;-0.5;0.4;1.1
590;-0.5;0.5;1.0
591;-0.5;0.6;0.9
592;-0.5;0.7;0.8
593;-0.5;0.8;0.7
594;-0.5;0.9;0.6
595;-0.5;1.0;0.5
596;-0.5;1.1;0.4
597;-0.5;1.2;0.3
598;-0.5;1.3;0.2
599;-0.5;1.4;0.1
600;-0.5;1.5;0.0
601;-0.5;1.6;-0.1
602;-0.5;1.7;-0.2
603;-0.5;1.8;-0.3
604;-0.5;1.9;-0.4
605;-0.5;2.0;-0.5
606;-0.5;2.1;-0.6
607;-0.5;2.2;-0.7
608;-0.5;2.3;-0.8
609;-0.5;2.4;-0.9
610;-0.5;2.5;-1.0
611;-0.5;2.6;-1.1
612;-0.5;2.7;-1.2
613;-0.5;2.8;-1.3
614;-0.5;2.9;-1.4
615;-0.5;3.0;-1.5
616;-0.3999999999999999;-1.6;3.0
617;-0.3999999999999999;-1.5;2.9
618;-0.3999999999999999;-1.4;2.8
619;-0.3999999999999999;-1.3;2.7
620;-0.3999999999999999;-1.2;2.6
621;-0.3999999999999999;-1.1;2.5
622;-0.3999999999999999;-1.0;2.4
623;-0.3999999999999999;-0.9;2.3
624;-0.3999999999999999;-0.8;2.2
625;-0.3999999999999999;-0.7;2.1
626;-0.3999999999999999;-0.6;2.0
627;-0.3999999999999999;-0.5;1.9
628;-0.3999999999999999;-0.4;1.8
629;-0.3999999999999999;-0.3;1.7
630;-0.3999999999999999;-0.2;1.6
631;-0.3999999999999999;-0.1;1.5
632;-0.3999999999999999;0.0;1.4
633;-0.3999999999999999;0.1;1.3
634;-0.3999999999999999;0.2;1.2
635;-0.3999999999999999;0.3;1.1
636;-0.3999999999999999;0.4;1.0
637;-0.3999999999999999;0.5;0.9
638;-0.3999999999999999;0.6;0.8
639;-0.3999999999999999;0.7;0.7
640;-0.3999999999999999;0.8;0.6
641;-0.3999999999999999;0.9;0.5
642;-0.3999999999999999;1.0;0.4
643;-0.3999999999999999;1.1;0.3
644;-0.3999999999999999;1.2;0.2
645;-0.3999999999999999;1.3;0.1
646;-0.3999999999999999;1.4;0.0
647;-0.3999999999999999;1.5;-0.1
648;-0.3999999999999999;1.6;-0.2
649;-0.3999999999999999;1.7;-0.3
650;-0.3999999999999999;1.8;-0.4
651;-0.3999999999999999;1.9;-0.5
652;-0.3999999999999999;2.0;-0.6
653;-0.3999999999999999;2.1;-0.7
654;-0.3999999999999999;2.2;-0.8
655;-0.3999999999999999;2.3;-0.9
656;-0.3999999999999999;2.4;-1.0
657;-0.3999999999999999;2.5;-1.1
658;-0.3999999999999999;2.6;-1.2
659;-0.3999999999999999;2.7;-1.3
660;-0.3999999999999999;2.8;-1.4
661;-0.3999999999999999;2.9;-1.5
662;-0.3999999999999999;3.0;-1.6
663;-0.2999999999999998;-1.7;3.0
664;-0.2999999999999998;-1.6;2.9
665;-0.2999999999999998;-1.5;2.8
666;-0.2999999999999998;-1.4;2.7
667;-0.2999999999999998;-1.3;2.6
668;-0.2999999999999998;-1.2;2.5
669;-0.2999999999999998;-1.1;2.4
670;-0.2999999999999998;-1.0;2.3
671;-0.2999999999999998;-0.9;2.2
672;-0.2999999999999998;-0.8;2.1
673;-0.2999999999999998;-0.7;2.0
674;-0.2999999999999998;-0.6;1.9
675;-0.2999999999999998;-0.5;1.8
676;-0.2999999999999998;-0.4;1.7
677;-0.2999999999999998;-0.3;1.6
678;-0.2999999999999998;-0.2;1.5
679;-0.2999999999999998;-0.1;1.4
680;-0.2999999999999998;0.0;1.3
681;-0.2999999999999998;0.1;1.2
682;-0.2999999999999998;0.2;1.1
683;-0.2999999999999998;0.3;1.0
684;-0.2999999999999998;0.4;0.9
685;-0.2999999999999998;0.5;0.8
686;-0.2999999999999998;0.6;0.7
687;-0.2999999999999998;0.7;0.6
688;-0.2999999999999998;0.8;0.5
689;-0.2999999999999998;0.9;0.4
690;-0.2999999999999998;1.0;0.3
691;-0.2999999999999998;1.1;0.2
692;-0.2999999999999998;1.2;0.1
693;-0.2999999999999998;1.3;0.0
694;-0.2999999999999998;1.4;-0.1
695;-0.2999999999999998;1.5;-0.2
696;-0.2999999999999998;1.6;-0.3
697;-0.2999999999999998;1.7;-0.4
698;-0.2999999999999998;1.8;-0.5
699;-0.2999999999999998;1.9;-0.6
700;-0.2999999999999998;2.0;-0.7
701;-0.2999999999999998;2.1;-0.8
702;-0.2999999999999998;2.2;-0.9
703;-0.2999999999999998;2.3;-1.0
704;-0.2999999999999998;2.4;-1.1
705;-0.2999999999999998;2.5;-1.2
706;-0.2999999999999998;2.6;-1.3
707;-0.2999999999999998;2.7;-1.4
708;-0.2999999999999998;2.8;-1.5
709;-0.2999999999999998;2.9;-1.6
710;-0.2999999999999998;3.0;-1.7
711;-0.19999999999999996;-1.8;3.0
712;-0.19999999999999996;-1.7;2.9
713;-0.19999999999999996;-1.6;2.8
714;-0.19999999999999996;-1.5;2.7
715;-0.19999999999999996;-1.4;2.6
716;-0.19999999999999996;-1.3;2.5
717;-0.19999999999999996;-1.2;2.4
718;-0.19999999999999996;-1.1;2.3
719;-0.19999999999999996;-1.0;2.2
720;-0.19999999999999996;-0.9;2.1
721;-0.19999999999999996;-0.8;2.0
722;-0.19999999999999996;-0.7;1.9
723;-0.19999999999999996;-0.6;1.8
724;-0.19999999999999996;-0.5;1.7
725;-0.19999999999999996;-0.4;1.6
726;-0.19999999999999996;-0.3;1.5
727;-0.19999999999999996;-0.2;1.4
728;-0.19999999999999996;-0.1;1.3
729;-0.19999999999999996;0.0;1.2
730;-0.19999999999999996;0.1;1.1
731;-0.19999999999999996;0.2;1.0
732;-0.19999999999999996;0.3;0.9
733;-0.19999999999999996;0.4;0.8
734;-0.19999999999999996;0.5;0.7
735;-0.19999999999999996;0.6;0.6
736;-0.19999999999999996;0.7;0.5
737;-0.19999999999999996;0.8;0.4
738;-0.19999999999999996;0.9;0.3
739;-0.19999999999999996;1.0;0.2
740;-0.19999999999999996;1.1;0.1
741;-0.19999999999999996;1.2;0.0
742;-0.19999999999999996;1.3;-0.1
743;-0.19999999999999996;1.4;-0.2
744;-0.19999999999999996;1.5;-0.3
745;-0.19999999999999996;1.6;-0.4
746;-0.19999999999999996;1.7;-0.5
747;-0.19999999999999996;1.8;-0.6
748;-0.19999999999999996;1.9;-0.7
749;-0.19999999999999996;2.0;-0.8
750;-0.19999999999999996;2.1;-0.9
751;-0.19999999999999996;2.2;-1.0
752;-0.19999999999999996;2.3;-1.1
753;-0.19999999999999996;2.4;-1.2
754;-0.19999999999999996;2.5;-1.3
755;-0.19999999999999996;2.6;-1.4
756;-0.19999999999999996;2.7;-1.5
757;-0.19999999999999996;2.8;-1.6
758;-0.19999999999999996;2.9;-1.7
759;-0.19999999999999996;3.0;-1.8
760;-0.09999999999999987;-1.9;3.0
761;-0.09999999999999987;-1.8;2.9
762;-0.09999999999999987;-1.7;2.8
763;-0.09999999999999987;-1.6;2.7
764;-0.09999999999999987;-1.5;2.6
765;-0.09999999999999987;-1.4;2.5
766;-0.09999999999999987;-1.3;2.4
767;-0.09999999999999987;-1.2;2.3
768;-0.09999999999999987;-1.1;2.2
769;-0.09999999999999987;-1.0;2.1
770;-0.09999999999999987;-0.9;2.0
771;-0.09999999999999987;-0.8;1.9
772;-0.09999999999999987;-0.7;1.8
773;-0.09999999999999987;-0.6;1.7
774;-0.09999999999999987;-0.5;1.6
775;-0.09999999999999987;-0.4;1.5
776;-0.09999999999999987;-0.3;1.4
777;-0.09999999999999987;-0.2;1.3
778;-0.09999999999999987;-0.1;1.2
779;-0.09999999999999987;0.0;1.1
780;-0.09999999999999987;0.1;1.0
781;-0.09999999999999987;0.2;0.9
782;-0.09999999999999987;0.3;0.8
783;-0.09999999999999987;0.4;0.7
784;-0.09999999999999987;0.5;0.6
785;-0.09999999999999987;0.6;0.5
786;-0.09999999999999987;0.7;0.4
787;-0.09999999999999987;0.8;0.3
788;-0.09999999999999987;0.9;0.2
789;-0.09999999999999987;1.0;0.1
790;-0.09999999999999987;1.1;0.0
791;-0.09999999999999987;1.2;-0.1
