;0;1;2
316;-0.99;1.14;0.85
317;-0.99;1.15;0.84
318;-0.99;1.16;0.83
319;-0.99;1.17;0.82
320;-0.99;1.18;0.81
321;-0.99;1.19;0.8
322;-0.99;1.2;0.79
323;-0.99;1.21;0.78
324;-0.99;1.22;0.77
325;-0.99;1.23;0.76
326;-0.99;1.24;0.75
327;-0.99;1.25;0.74
328;-0.99;1.26;0.73
329;-0.99;1.27;0.72
330;-0.99;1.28;0.71
331;-0.99;1.29;0.7
332;-0.99;1.3;0.69
333;-0.99;1.31;0.68
334;-0.99;1.32;0.67
335;-0.99;1.33;0.66
336;-0.99;1.34;0.65
337;-0.99;1.35;0.64
338;-0.99;1.36;0.63
339;-0.99;1.37;0.62
340;-0.99;1.38;0.61
341;-0.99;1.39;0.6
342;-0.99;1.4;0.59
343;-0.99;1.41;0.58
344;-0.99;1.42;0.57
345;-0.99;1.43;0.56
346;-0.99;1.44;0.55
347;-0.99;1.45;0.54
348;-0.99;1.46;0.53
349;-0.99;1.47;0.52
350;-0.99;1.48;0.51
351;-0.99;1.49;0.5
352;-0.99;1.5;0.49
353;-0.99;1.51;0.48
354;-0.99;1.52;0.47
355;-0.99;1.53;0.46
356;-0.99;1.54;0.45
357;-0.99;1.55;0.44
358;-0.99;1.56;0.43
359;-0.99;1.57;0.42
360;-0.99;1.58;0.41
361;-0.99;1.59;0.4
362;-0.99;1.6;0.39
363;-0.99;1.61;0.38
364;-0.99;1.62;0.37
365;-0.99;1.63;0.36
366;-0.99;1.64;0.35
367;-0.99;1.65;0.34
368;-0.99;1.66;0.33
369;-0.99;1.67;0.32
370;-0.99;1.68;0.31
371;-0.99;1.69;0.3
372;-0.99;1.7;0.29
373;-0.99;1.71;0.28
374;-0.99;1.72;0.27
375;-0.99;1.73;0.26
376;-0.99;1.74;0.25
377;-0.99;1.75;0.24
378;-0.99;1.76;0.23
379;-0.99;1.77;0.22
380;-0.99;1.78;0.21
381;-0.99;1.79;0.2
382;-0.99;1.8;0.19
383;-0.99;1.81;0.18
384;-0.99;1.82;0.17
385;-0.99;1.83;0.16
386;-0.99;1.84;0.15
387;-0.99;1.85;0.14
388;-0.99;1.86;0.13
389;-0.99;1.87;0.12
390;-0.99;1.88;0.11
391;-0.99;1.89;0.1
392;-0.99;1.9;0.09
393;-0.99;1.91;0.08
394;-0.99;1.92;0.07
395;-0.99;1.93;0.06
396;-0.99;1.94;0.05
397;-0.99;1.95;0.04
398;-0.99;1.96;0.03
399;-0.99;1.97;0.02
400;-0.99;1.98;0.01
401;-0.99;1.99;0.0
402;-0.99;2.0;-0.01
403;-0.98;-0.02;2.0
404;-0.98;-0.01;1.99
405;-0.98;-0.0;1.98
406;-0.98;0.01;1.97
407;-0.98;0.02;1.96
408;-0.98;0.03;1.95
409;-0.98;0.04;1.94
410;-0.98;0.05;1.93
411;-0.98;0.06;1.92
412;-0.98;0.07;1.91
413;-0.98;0.08;1.9
414;-0.98;0.09;1.89
415;-0.98;0.1;1.88
416;-0.98;0.11;1.87
417;-0.98;0.12;1.86
418;-0.98;0.13;1.85
419;-0.98;0.14;1.84
420;-0.98;0.15;1.83
421;-0.98;0.16;1.82
422;-0.98;0.17;1.81
423;-0.98;0.18;1.8
424;-0.98;0.19;1.79
425;-0.98;0.2;1.78
426;-0.98;0.21;1.77
427;-0.98;0.22;1.76
428;-0.98;0.23;1.75
429;-0.98;0.24;1.74
430;-0.98;0.25;1.73
431;-0.98;0.26;1.72
432;-0.98;0.27;1.71
433;-0.98;0.28;1.7
434;-0.98;0.29;1.69
435;-0.98;0.3;1.68
436;-0.98;0.31;1.67
437;-0.98;0.32;1.66
438;-0.98;0.33;1.65
439;-0.98;0.34;1.64
440;-0.98;0.35;1.63
441;-0.98;0.36;1.62
442;-0.98;0.37;1.61
443;-0.98;0.38;1.6
444;-0.98;0.39;1.59
445;-0.98;0.4;1.58
446;-0.98;0.41;1.57
447;-0.98;0.42;1.56
448;-0.98;0.43;1.55
449;-0.98;0.44;1.54
450;-0.98;0.45;1.53
451;-0.98;0.46;1.52
452;-0.98;0.47;1.51
453;-0.98;0.48;1.5
454;-0.98;0.49;1.49
455;-0.98;0.5;1.48
456;-0.98;0.51;1.47
457;-0.98;0.52;1.46
458;-0.98;0.53;1.45
459;-0.98;0.54;1.44
460;-0.98;0.55;1.43
461;-0.98;0.56;1.42
462;-0.98;0.57;1.41
463;-0.98;0.58;1.4
464;-0.98;0.59;1.39
465;-0.98;0.6;1.38
466;-0.98;0.61;1.37
467;-0.98;0.62;1.36
468;-0.98;0.63;1.35
469;-0.98;0.64;1.34
470;-0.98;0.65;1.33
471;-0.98;0.66;1.32
472;-0.98;0.67;1.31
473;-0.98;0.68;1.3
474;-0.98;0.69;1.29
475;-0.98;0.7;1.28
476;-0.98;0.71;1.27
477;-0.98;0.72;1.26
478;-0.98;0.73;1.25
479;-0.98;0.74;1.24
480;-0.98;0.75;1.23
481;-0.98;0.76;1.22
482;-0.98;0.77;1.21
483;-0.98;0.78;1.2
484;-0.98;0.79;1.19
485;-0.98;0.8;1.18
486;-0.98;0.81;1.17
487;-0.98;0.82;1.16
488;-0.98;0.83;1.15
489;-0.98;0.84;1.14
490;-0.98;0.85;1.13
491;-0.98;0.86;1.12
492;-0.98;0.87;1.11
493;-0.98;0.88;1.1
494;-0.98;0.89;1.09
495;-0.98;0.9;1.08
496;-0.98;0.91;1.07
497;-0.98;0.92;1.06
498;-0.98;0.93;1.05
499;-0.98;0.94;1.04
500;-0.98;0.95;1.03
501;-0.98;0.96;1.02
502;-0.98;0.97;1.01
503;-0.98;0.98;1.0
504;-0.98;0.99;0.99
505;-0.98;1.0;0.98
506;-0.98;1.01;0.97
507;-0.98;1.02;0.96
508;-0.98;1.03;0.95
509;-0.98;1.04;0.94
510;-0.98;1.05;0.93
511;-0.98;1.06;0.92
512;-0.98;1.07;0.91
513;-0.98;1.08;0.9
514;-0.98;1.09;0.89
515;-0.98;1.1;0.88
516;-0.98;1.11;0.87
517;-0.98;1.12;0.86
518;-0.98;1.13;0.85
519;-0.98;1.14;0.84
520;-0.98;1.15;0.83
521;-0.98;1.16;0.82
522;-0.98;1.17;0.81
523;-0.98;1.18;0.8
524;-0.98;1.19;0.79
525;-0.98;1.2;0.78
526;-0.98;1.21;0.77
527;-0.98;1.22;0.76
528;-0.98;1.23;0.75
529;-0.98;1.24;0.74
530;-0.98;1.25;0.73
531;-0.98;1.26;0.72
532;-0.98;1.27;0.71
533;-0.98;1.28;0.7
534;-0.98;1.29;0.69
535;-0.98;1.3;0.68
536;-0.98;1.31;0.67
537;-0.98;1.32;0.66
538;-0.98;1.33;0.65
539;-0.98;1.34;0.64
540;-0.98;1.35;0.63
541;-0.98;1.36;0.62
542;-0.98;1.37;0.61
543;-0.98;1.38;0.6
544;-0.98;1.39;0.59
545;-0.98;1.4;0.58
546;-0.98;1.41;0.57
547;-0.98;1.42;0.56
548;-0.98;1.43;0.55
549;-0.98;1.44;0.54
550;-0.98;1.45;0.53
551;-0.98;1.46;0.52
552;-0.98;1.47;0.51
553;-0.98;1.48;0.5
554;-0.98;1.49;0.49
555;-0.98;1.5;0.48
556;-0.98;1.51;0.47
557;-0.98;1.52;0.46
558;-0.98;1.53;0.45
559;-0.98;1.54;0.44
560;-0.98;1.55;0.43
561;-0.98;1.56;0.42
562;-0.98;1.57;0.41
563;-0.98;1.58;0.4
564;-0.98;1.59;0.39
565;-0.98;1.6;0.38
566;-0.98;1.61;0.37
567;-0.98;1.62;0.36
568;-0.98;1.63;0.35
569;-0.98;1.64;0.34
570;-0.98;1.65;0.33
571;-0.98;1.66;0.32
572;-0.98;1.67;0.31
573;-0.98;1.68;0.3
574;-0.98;1.69;0.29
575;-0.98;1.7;0.28
576;-0.98;1.71;0.27
577;-0.98;1.72;0.26
578;-0.98;1.73;0.25
579;-0.98;1.74;0.24
580;-0.98;1.75;0.23
581;-0.98;1.76;0.22
582;-0.98;1.77;0.21
583;-0.98;1.78;0.2
584;-0.98;1.79;0.19
585;-0.98;1.8;0.18
586;-0.98;1.81;0.17
587;-0.98;1.82;0.16
588;-0.98;1.83;0.15
589;-0.98;1.84;0.14
590;-0.98;1.85;0.13
591;-0.98;1.86;0.12
592;-0.98;1.87;0.11
593;-0.98;1.88;0.1
594;-0.98;1.89;0.09
595;-0.98;1.9;0.08
596;-0.98;1.91;0.07
597;-0.98;1.92;0.06
598;-0.98;1.93;0.05
599;-0.98;1.94;0.04
600;-0.98;1.95;0.03
601;-0.98;1.96;0.02
602;-0.98;1.97;0.01
603;-0.98;1.98;0.0
604;-0.98;1.99;-0.01
605;-0.98;2.0;-0.02
606;-0.97;-0.03;2.0
607;-0.97;-0.02;1.99
608;-0.97;-0.01;1.98
609;-0.97;-0.0;1.97
610;-0.97;0.01;1.96
611;-0.97;0.02;1.95
612;-0.97;0.03;1.94
613;-0.97;0.04;1.93
614;-0.97;0.05;1.92
615;-0.97;0.06;1.91
616;-0.97;0.07;1.9
617;-0.97;0.08;1.89
618;-0.97;0.09;1.88
619;-0.97;0.1;1.87
620;-0.97;0.11;1.86
621;-0.97;0.12;1.85
622;-0.97;0.13;1.84
623;-0.97;0.14;1.83
624;-0.97;0.15;1.82
625;-0.97;0.16;1.81
626;-0.97;0.17;1.8
627;-0.97;0.18;1.79
628;-0.97;0.19;1.78
629;-0.97;0.2;1.77
630;-0.97;0.21;1.76
631;-0.97;0.22;1.75
632;-0.97;0.23;1.74
633;-0.97;0.24;1.73
634;-0.97;0.25;1.72
635;-0.97;0.26;1.71
636;-0.97;0.27;1.7
637;-0.97;0.28;1.69
638;-0.97;0.29;1.68
639;-0.97;0.3;1.67
640;-0.97;0.31;1.66
641;-0.97;0.32;1.65
642;-0.97;0.33;1.64
643;-0.97;0.34;1.63
644;-0.97;0.35;1.62
645;-0.97;0.36;1.61
646;-0.97;0.37;1.6
647;-0.97;0.38;1.59
648;-0.97;0.39;1.58
649;-0.97;0.4;1.57
650;-0.97;0.41;1.56
651;-0.97;0.42;1.55
652;-0.97;0.43;1.54
653;-0.97;0.44;1.53
654;-0.97;0.45;1.52
655;-0.97;0.46;1.51
656;-0.97;0.47;1.5
657;-0.97;0.48;1.49
658;-0.97;0.49;1.48
659;-0.97;0.5;1.47
660;-0.97;0.51;1.46
661;-0.97;0.52;1.45
662;-0.97;0.53;1.44
663;-0.97;0.54;1.43
664;-0.97;0.55;1.42
665;-0.97;0.56;1.41
666;-0.97;0.57;1.4
667;-0.97;0.58;1.39
668;-0.97;0.59;1.38
669;-0.97;0.6;1.37
670;-0.97;0.61;1.36
671;-0.97;0.62;1.35
672;-0.97;0.63;1.34
673;-0.97;0.64;1.33
674;-0.97;0.65;1.32
675;-0.97;0.66;1.31
676;-0.97;0.67;1.3
677;-0.97;0.68;1.29
678;-0.97;0.69;1.28
679;-0.97;0.7;1.27
680;-0.97;0.71;1.26
681;-0.97;0.72;1.25
682;-0.97;0.73;1.24
683;-0.97;0.74;1.23
684;-0.97;0.75;1.22
685;-0.97;0.76;1.21
686;-0.97;0.77;1.2
687;-0.97;0.78;1.19
688;-0.97;0.79;1.18
689;-0.97;0.8;1.17
690;-0.97;0.81;1.16
691;-0.97;0.82;1.15
692;-0.97;0.83;1.14
693;-0.97;0.84;1.13
694;-0.97;0.85;1.12
695;-0.97;0.86;1.11
696;-0.97;0.87;1.1
697;-0.97;0.88;1.09
698;-0.97;0.89;1.08
699;-0.97;0.9;1.07
700;-0.97;0.91;1.06
701;-0.97;0.92;1.05
702;-0.97;0.93;1.04
703;-0.97;0.94;1.03
704;-0.97;0.95;1.02
705;-0.97;0.96;1.01
706;-0.97;0.97;1.0
707;-0.97;0.98;0.99
708;-0.97;0.99;0.98
709;-0.97;1.0;0.97
710;-0.97;1.01;0.96
711;-0.97;1.02;0.95
712;-0.97;1.03;0.94
713;-0.97;1.04;0.93
714;-0.97;1.05;0.92
715;-0.97;1.06;0.91
716;-0.97;1.07;0.9
717;-0.97;1.08;0.89
718;-0.97;1.09;0.88
719;-0.97;1.1;0.87
720;-0.97;1.11;0.86
721;-0.97;1.12;0.85
722;-0.97;1.13;0.84
723;-0.97;1.14;0.83
724;-0.97;1.15;0.82
725;-0.97;1.16;0.81
726;-0.97;1.17;0.8
727;-0.97;1.18;0.79
728;-0.97;1.19;0.78
729;-0.97;1.2;0.77
730;-0.97;1.21;0.76
731;-0.97;1.22;0.75
732;-0.97;1.23;0.74
733;-0.97;1.24;0.73
734;-0.97;1.25;0.72
735;-0.97;1.26;0.71
736;-0.97;1.27;0.7
737;-0.97;1.28;0.69
738;-0.97;1.29;0.68
739;-0.97;1.3;0.67
740;-0.97;1.31;0.66
741;-0.97;1.32;0.65
742;-0.97;1.33;0.64
743;-0.97;1.34;0.63
744;-0.97;1.35;0.62
745;-0.97;1.36;0.61
746;-0.97;1.37;0.6
747;-0.97;1.38;0.59
748;-0.97;1.39;0.58
749;-0.97;1.4;0.57
750;-0.97;1.41;0.56
751;-0.97;1.42;0.55
752;-0.97;1.43;0.54
753;-0.97;1.44;0.53
754;-0.97;1.45;0.52
755;-0.97;1.46;0.51
756;-0.97;1.47;0.5
757;-0.97;1.48;0.49
758;-0.97;1.49;0.48
759;-0.97;1.5;0.47
760;-0.97;1.51;0.46
761;-0.97;1.52;0.45
762;-0.97;1.53;0.44
763;-0.97;1.54;0.43
764;-0.97;1.55;0.42
765;-0.97;1.56;0.41
766;-0.97;1.57;0.4
767;-0.97;1.58;0.39
768;-0.97;1.59;0.38
769;-0.97;1.6;0.37
770;-0.97;1.61;0.36
771;-0.97;1.62;0.35
772;-0.97;1.63;0.34
773;-0.97;1.64;0.33
774;-0.97;1.65;0.32
775;-0.97;1.66;0.31
776;-0.97;1.67;0.3
777;-0.97;1.68;0.29
778;-0.97;1.69;0.28
779;-0.97;1.7;0.27
780;-0.97;1.71;0.26
781;-0.97;1.72;0.25
782;-0.97;1.73;0.24
783;-0.97;1.74;0.23
784;-0.97;1.75;0.22
785;-0.97;1.76;0.21
786;-0.97;1.77;0.2
787;-0.97;1.78;0.19
788;-0.97;1.79;0.18
789;-0.97;1.8;0.17
790;-0.97;1.81;0.16
791;-0.97;1.82;0.15
792;-0.97;1.83;0.14
793;-0.97;1.84;0.13
794;-0.97;1.85;0.12
795;-0.97;1.86;0.11
796;-0.97;1.87;0.1
797;-0.97;1.88;0.09
798;-0.97;1.89;0.08
799;-0.97;1.9;0.07
800;-0.97;1.91;0.06
801;-0.97;1.92;0.05
802;-0.97;1.93;0.04
803;-0.97;1.94;0.03
804;-0.97;1.95;0.02
805;-0.97;1.96;0.01
806;-0.97;1.97;0.0
807;-0.97;1.98;-0.01
808;-0.97;1.99;-0.02
809;-0.97;2.0;-0.03
810;-0.96;-0.04;2.0
811;-0.96;-0.03;1.99
812;-0.96;-0.02;1.98
813;-0.96;-0.01;1.97
814;-0.96;-0.0;1.96
815;-0.96;0.01;1.95
816;-0.96;0.02;1.94
817;-0.96;0.03;1.93
818;-0.96;0.04;1.92
819;-0.96;0.05;1.91
820;-0.96;0.06;1.9
821;-0.96;0.07;1.89
822;-0.96;0.08;1.88
823;-0.96;0.09;1.87
824;-0.96;0.1;1.86
825;-0.96;0.11;1.85
826;-0.96;0.12;1.84
827;-0.96;0.13;1.83
828;-0.96;0.14;1.82
829;-0.96;0.15;1.81
830;-0.96;0.16;1.8
831;-0.96;0.17;1.79
832;-0.96;0.18;1.78
833;-0.96;0.19;1.77
834;-0.96;0.2;1.76
835;-0.96;0.21;1.75
836;-0.96;0.22;1.74
837;-0.96;0.23;1.73
838;-0.96;0.24;1.72
839;-0.96;0.25;1.71
840;-0.96;0.26;1.7
841;-0.96;0.27;1.69
842;-0.96;0.28;1.68
843;-0.96;0.29;1.67
844;-0.96;0.3;1.66
845;-0.96;0.31;1.65
846;-0.96;0.32;1.64
847;-0.96;0.33;1.63
848;-0.96;0.34;1.62
849;-0.96;0.35;1.61
850;-0.96;0.36;1.6
851;-0.96;0.37;1.59
852;-0.96;0.38;1.58
853;-0.96;0.39;1.57
854;-0.96;0.4;1.56
855;-0.96;0.41;1.55
856;-0.96;0.42;1.54
857;-0.96;0.43;1.53
858;-0.96;0.44;1.52
859;-0.96;0.45;1.51
860;-0.96;0.46;1.5
861;-0.96;0.47;1.49
862;-0.96;0.48;1.48
863;-0.96;0.49;1.47
864;-0.96;0.5;1.46
865;-0.96;0.51;1.45
866;-0.96;0.52;1.44
867;-0.96;0.53;1.43
868;-0.96;0.54;1.42
869;-0.96;0.55;1.41
870;-0.96;0.56;1.4
871;-0.96;0.57;1.39
872;-0.96;0.58;1.38
873;-0.96;0.59;1.37
874;-0.96;0.6;1.36
875;-0.96;0.61;1.35
876;-0.96;0.62;1.34
877;-0.96;0.63;1.33
878;-0.96;0.64;1.32
879;-0.96;0.65;1.31
880;-0.96;0.66;1.3
881;-0.96;0.67;1.29
882;-0.96;0.68;1.28
883;-0.96;0.69;1.27
884;-0.96;0.7;1.26
885;-0.96;0.71;1.25
886;-0.96;0.72;1.24
887;-0.96;0.73;1.23
888;-0.96;0.74;1.22
889;-0.96;0.75;1.21
890;-0.96;0.76;1.2
891;-0.96;0.77;1.19
892;-0.96;0.78;1.18
893;-0.96;0.79;1.17
894;-0.96;0.8;1.16
895;-0.96;0.81;1.15
896;-0.96;0.82;1.14
897;-0.96;0.83;1.13
898;-0.96;0.84;1.12
899;-0.96;0.85;1.11
900;-0.96;0.86;1.1
901;-0.96;0.87;1.09
902;-0.96;0.88;1.08
903;-0.96;0.89;1.07
904;-0.96;0.9;1.06
905;-0.96;0.91;1.05
906;-0.96;0.92;1.04
907;-0.96;0.93;1.03
908;-0.96;0.94;1.02
909;-0.96;0.95;1.01
910;-0.96;0.96;1.0
911;-0.96;0.97;0.99
912;-0.96;0.98;0.98
913;-0.96;0.99;0.97
914;-0.96;1.0;0.96
915;-0.96;1.01;0.95
916;-0.96;1.02;0.94
917;-0.96;1.03;0.93
918;-0.96;1.04;0.92
919;-0.96;1.05;0.91
920;-0.96;1.06;0.9
921;-0.96;1.07;0.89
922;-0.96;1.08;0.88
923;-0.96;1.09;0.87
924;-0.96;1.1;0.86
925;-0.96;1.11;0.85
926;-0.96;1.12;0.84
927;-0.96;1.13;0.83
928;-0.96;1.14;0.82
929;-0.96;1.15;0.81
