;0;1;2;3;4
137;-2.0;1.0;0.0;0.0;2.0
138;-2.0;1.0;0.0;0.5;1.5
139;-2.0;1.0;0.0;1.0;1.0
140;-2.0;1.0;0.0;1.5;0.5
141;-2.0;1.0;0.0;2.0;0.0
142;-2.0;1.0;0.0;2.5;-0.5
143;-2.0;1.0;0.0;3.0;-1.0
144;-2.0;1.0;0.5;-1.5;3.0
145;-2.0;1.0;0.5;-1.0;2.5
146;-2.0;1.0;0.5;-0.5;2.0
147;-2.0;1.0;0.5;0.0;1.5
148;-2.0;1.0;0.5;0.5;1.0
149;-2.0;1.0;0.5;1.0;0.5
150;-2.0;1.0;0.5;1.5;0.0
151;-2.0;1.0;0.5;2.0;-0.5
152;-2.0;1.0;0.5;2.5;-1.0
153;-2.0;1.0;0.5;3.0;-1.5
154;-2.0;1.0;1.0;-2.0;3.0
155;-2.0;1.0;1.0;-1.5;2.5
156;-2.0;1.0;1.0;-1.0;2.0
157;-2.0;1.0;1.0;-0.5;1.5
158;-2.0;1.0;1.0;0.0;1.0
159;-2.0;1.0;1.0;0.5;0.5
160;-2.0;1.0;1.0;1.0;0.0
161;-2.0;1.0;1.0;1.5;-0.5
162;-2.0;1.0;1.0;2.0;-1.0
163;-2.0;1.0;1.0;2.5;-1.5
164;-2.0;1.0;1.0;3.0;-2.0
165;-2.0;1.0;1.5;-2.0;2.5
166;-2.0;1.0;1.5;-1.5;2.0
167;-2.0;1.0;1.5;-1.0;1.5
168;-2.0;1.0;1.5;-0.5;1.0
169;-2.0;1.0;1.5;0.0;0.5
170;-2.0;1.0;1.5;0.5;0.0
171;-2.0;1.0;1.5;1.0;-0.5
172;-2.0;1.0;1.5;1.5;-1.0
173;-2.0;1.0;1.5;2.0;-1.5
174;-2.0;1.0;1.5;2.5;-2.0
175;-2.0;1.0;2.0;0.0;0.0
176;-2.0;1.0;2.5;-2.0;1.5
177;-2.0;1.0;2.5;-1.5;1.0
178;-2.0;1.0;2.5;-1.0;0.5
179;-2.0;1.0;2.5;-0.5;0.0
180;-2.0;1.0;2.5;0.0;-0.5
181;-2.0;1.0;2.5;0.5;-1.0
182;-2.0;1.0;2.5;1.0;-1.5
183;-2.0;1.0;2.5;1.5;-2.0
184;-2.0;1.0;3.0;-2.0;1.0
185;-2.0;1.0;3.0;-1.5;0.5
186;-2.0;1.0;3.0;-1.0;0.0
187;-2.0;1.0;3.0;-0.5;-0.5
188;-2.0;1.0;3.0;0.0;-1.0
189;-2.0;1.0;3.0;0.5;-1.5
190;-2.0;1.0;3.0;1.0;-2.0
191;-2.0;1.5;-1.5;-0.0;3.0
192;-2.0;1.5;-1.5;0.5;2.5
193;-2.0;1.5;-1.5;1.0;2.0
194;-2.0;1.5;-1.5;1.5;1.5
195;-2.0;1.5;-1.5;2.0;1.0
196;-2.0;1.5;-1.5;2.5;0.5
197;-2.0;1.5;-1.5;3.0;0.0
198;-2.0;1.5;-1.0;-0.5;3.0
199;-2.0;1.5;-1.0;0.0;2.5
200;-2.0;1.5;-1.0;0.5;2.0
201;-2.0;1.5;-1.0;1.0;1.5
202;-2.0;1.5;-1.0;1.5;1.0
203;-2.0;1.5;-1.0;2.0;0.5
204;-2.0;1.5;-1.0;2.5;0.0
205;-2.0;1.5;-1.0;3.0;-0.5
206;-2.0;1.5;-0.5;-1.0;3.0
207;-2.0;1.5;-0.5;-0.5;2.5
208;-2.0;1.5;-0.5;0.0;2.0
209;-2.0;1.5;-0.5;0.5;1.5
210;-2.0;1.5;-0.5;1.0;1.0
211;-2.0;1.5;-0.5;1.5;0.5
212;-2.0;1.5;-0.5;2.0;0.0
213;-2.0;1.5;-0.5;2.5;-0.5
214;-2.0;1.5;-0.5;3.0;-1.0
215;-2.0;1.5;0.0;-1.5;3.0
216;-2.0;1.5;0.0;-1.0;2.5
217;-2.0;1.5;0.0;-0.5;2.0
218;-2.0;1.5;0.0;0.0;1.5
219;-2.0;1.5;0.0;0.5;1.0
220;-2.0;1.5;0.0;1.0;0.5
221;-2.0;1.5;0.0;1.5;0.0
222;-2.0;1.5;0.0;2.0;-0.5
223;-2.0;1.5;0.0;2.5;-1.0
224;-2.0;1.5;0.0;3.0;-1.5
225;-2.0;1.5;0.5;-2.0;3.0
226;-2.0;1.5;0.5;-1.5;2.5
227;-2.0;1.5;0.5;-1.0;2.0
228;-2.0;1.5;0.5;-0.5;1.5
229;-2.0;1.5;0.5;0.0;1.0
230;-2.0;1.5;0.5;0.5;0.5
231;-2.0;1.5;0.5;1.0;0.0
232;-2.0;1.5;0.5;1.5;-0.5
233;-2.0;1.5;0.5;2.0;-1.0
234;-2.0;1.5;0.5;2.5;-1.5
235;-2.0;1.5;0.5;3.0;-2.0
236;-2.0;1.5;1.0;-2.0;2.5
237;-2.0;1.5;1.0;-1.5;2.0
238;-2.0;1.5;1.0;-1.0;1.5
239;-2.0;1.5;1.0;-0.5;1.0
240;-2.0;1.5;1.0;0.0;0.5
241;-2.0;1.5;1.0;0.5;0.0
242;-2.0;1.5;1.0;1.0;-0.5
243;-2.0;1.5;1.0;1.5;-1.0
244;-2.0;1.5;1.0;2.0;-1.5
245;-2.0;1.5;1.0;2.5;-2.0
246;-2.0;1.5;1.5;0.0;0.0
247;-2.0;1.5;2.0;-2.0;1.5
248;-2.0;1.5;2.0;-1.5;1.0
249;-2.0;1.5;2.0;-1.0;0.5
250;-2.0;1.5;2.0;-0.5;0.0
251;-2.0;1.5;2.0;0.0;-0.5
252;-2.0;1.5;2.0;0.5;-1.0
253;-2.0;1.5;2.0;1.0;-1.5
254;-2.0;1.5;2.0;1.5;-2.0
255;-2.0;1.5;2.5;-2.0;1.0
256;-2.0;1.5;2.5;-1.5;0.5
257;-2.0;1.5;2.5;-1.0;0.0
258;-2.0;1.5;2.5;-0.5;-0.5
259;-2.0;1.5;2.5;0.0;-1.0
260;-2.0;1.5;2.5;0.5;-1.5
261;-2.0;1.5;2.5;1.0;-2.0
262;-2.0;1.5;3.0;-2.0;0.5
263;-2.0;1.5;3.0;-1.5;0.0
264;-2.0;1.5;3.0;-1.0;-0.5
265;-2.0;1.5;3.0;-0.5;-1.0
266;-2.0;1.5;3.0;0.0;-1.5
267;-2.0;1.5;3.0;0.5;-2.0
268;-2.0;2.0;-2.0;-0.0;3.0
269;-2.0;2.0;-2.0;0.5;2.5
270;-2.0;2.0;-2.0;1.0;2.0
271;-2.0;2.0;-2.0;1.5;1.5
272;-2.0;2.0;-2.0;2.0;1.0
273;-2.0;2.0;-2.0;2.5;0.5
274;-2.0;2.0;-2.0;3.0;0.0
275;-2.0;2.0;-1.5;-0.5;3.0
276;-2.0;2.0;-1.5;0.0;2.5
277;-2.0;2.0;-1.5;0.5;2.0
278;-2.0;2.0;-1.5;1.0;1.5
279;-2.0;2.0;-1.5;1.5;1.0
280;-2.0;2.0;-1.5;2.0;0.5
281;-2.0;2.0;-1.5;2.5;0.0
282;-2.0;2.0;-1.5;3.0;-0.5
283;-2.0;2.0;-1.0;-1.0;3.0
284;-2.0;2.0;-1.0;-0.5;2.5
285;-2.0;2.0;-1.0;0.0;2.0
286;-2.0;2.0;-1.0;0.5;1.5
287;-2.0;2.0;-1.0;1.0;1.0
288;-2.0;2.0;-1.0;1.5;0.5
289;-2.0;2.0;-1.0;2.0;0.0
290;-2.0;2.0;-1.0;2.5;-0.5
291;-2.0;2.0;-1.0;3.0;-1.0
292;-2.0;2.0;-0.5;-1.5;3.0
293;-2.0;2.0;-0.5;-1.0;2.5
294;-2.0;2.0;-0.5;-0.5;2.0
295;-2.0;2.0;-0.5;0.0;1.5
296;-2.0;2.0;-0.5;0.5;1.0
297;-2.0;2.0;-0.5;1.0;0.5
298;-2.0;2.0;-0.5;1.5;0.0
299;-2.0;2.0;-0.5;2.0;-0.5
300;-2.0;2.0;-0.5;2.5;-1.0
301;-2.0;2.0;-0.5;3.0;-1.5
302;-2.0;2.0;0.0;-2.0;3.0
303;-2.0;2.0;0.0;-1.5;2.5
304;-2.0;2.0;0.0;-1.0;2.0
305;-2.0;2.0;0.0;-0.5;1.5
306;-2.0;2.0;0.0;0.0;1.0
307;-2.0;2.0;0.0;0.5;0.5
308;-2.0;2.0;0.0;1.0;0.0
309;-2.0;2.0;0.0;1.5;-0.5
310;-2.0;2.0;0.0;2.0;-1.0
311;-2.0;2.0;0.0;2.5;-1.5
312;-2.0;2.0;0.0;3.0;-2.0
313;-2.0;2.0;0.5;-2.0;2.5
314;-2.0;2.0;0.5;-1.5;2.0
315;-2.0;2.0;0.5;-1.0;1.5
316;-2.0;2.0;0.5;-0.5;1.0
317;-2.0;2.0;0.5;0.0;0.5
318;-2.0;2.0;0.5;0.5;0.0
319;-2.0;2.0;0.5;1.0;-0.5
320;-2.0;2.0;0.5;1.5;-1.0
321;-2.0;2.0;0.5;2.0;-1.5
322;-2.0;2.0;0.5;2.5;-2.0
323;-2.0;2.0;1.0;0.0;0.0
324;-2.0;2.0;1.5;-2.0;1.5
325;-2.0;2.0;1.5;-1.5;1.0
326;-2.0;2.0;1.5;-1.0;0.5
327;-2.0;2.0;1.5;-0.5;0.0
328;-2.0;2.0;1.5;0.0;-0.5
329;-2.0;2.0;1.5;0.5;-1.0
330;-2.0;2.0;1.5;1.0;-1.5
331;-2.0;2.0;1.5;1.5;-2.0
332;-2.0;2.0;2.0;-2.0;1.0
333;-2.0;2.0;2.0;-1.5;0.5
334;-2.0;2.0;2.0;-1.0;0.0
335;-2.0;2.0;2.0;-0.5;-0.5
336;-2.0;2.0;2.0;0.0;-1.0
337;-2.0;2.0;2.0;0.5;-1.5
338;-2.0;2.0;2.0;1.0;-2.0
339;-2.0;2.0;2.5;-2.0;0.5
340;-2.0;2.0;2.5;-1.5;0.0
341;-2.0;2.0;2.5;-1.0;-0.5
342;-2.0;2.0;2.5;-0.5;-1.0
343;-2.0;2.0;2.5;0.0;-1.5
344;-2.0;2.0;2.5;0.5;-2.0
345;-2.0;2.0;3.0;-2.0;0.0
346;-2.0;2.0;3.0;-1.5;-0.5
347;-2.0;2.0;3.0;-1.0;-1.0
348;-2.0;2.0;3.0;-0.5;-1.5
349;-2.0;2.0;3.0;0.0;-2.0
350;-2.0;2.5;-2.0;-0.5;3.0
351;-2.0;2.5;-2.0;0.0;2.5
352;-2.0;2.5;-2.0;0.5;2.0
353;-2.0;2.5;-2.0;1.0;1.5
354;-2.0;2.5;-2.0;1.5;1.0
355;-2.0;2.5;-2.0;2.0;0.5
356;-2.0;2.5;-2.0;2.5;0.0
357;-2.0;2.5;-2.0;3.0;-0.5
358;-2.0;2.5;-1.5;-1.0;3.0
359;-2.0;2.5;-1.5;-0.5;2.5
360;-2.0;2.5;-1.5;0.0;2.0
361;-2.0;2.5;-1.5;0.5;1.5
362;-2.0;2.5;-1.5;1.0;1.0
363;-2.0;2.5;-1.5;1.5;0.5
364;-2.0;2.5;-1.5;2.0;0.0
365;-2.0;2.5;-1.5;2.5;-0.5
366;-2.0;2.5;-1.5;3.0;-1.0
367;-2.0;2.5;-1.0;-1.5;3.0
368;-2.0;2.5;-1.0;-1.0;2.5
369;-2.0;2.5;-1.0;-0.5;2.0
370;-2.0;2.5;-1.0;0.0;1.5
371;-2.0;2.5;-1.0;0.5;1.0
372;-2.0;2.5;-1.0;1.0;0.5
373;-2.0;2.5;-1.0;1.5;0.0
374;-2.0;2.5;-1.0;2.0;-0.5
375;-2.0;2.5;-1.0;2.5;-1.0
376;-2.0;2.5;-1.0;3.0;-1.5
377;-2.0;2.5;-0.5;-2.0;3.0
378;-2.0;2.5;-0.5;-1.5;2.5
379;-2.0;2.5;-0.5;-1.0;2.0
380;-2.0;2.5;-0.5;-0.5;1.5
381;-2.0;2.5;-0.5;0.0;1.0
382;-2.0;2.5;-0.5;0.5;0.5
383;-2.0;2.5;-0.5;1.0;0.0
384;-2.0;2.5;-0.5;1.5;-0.5
385;-2.0;2.5;-0.5;2.0;-1.0
386;-2.0;2.5;-0.5;2.5;-1.5
387;-2.0;2.5;-0.5;3.0;-2.0
388;-2.0;2.5;0.0;-2.0;2.5
389;-2.0;2.5;0.0;-1.5;2.0
390;-2.0;2.5;0.0;-1.0;1.5
391;-2.0;2.5;0.0;-0.5;1.0
392;-2.0;2.5;0.0;0.0;0.5
393;-2.0;2.5;0.0;0.5;0.0
394;-2.0;2.5;0.0;1.0;-0.5
395;-2.0;2.5;0.0;1.5;-1.0
396;-2.0;2.5;0.0;2.0;-1.5
397;-2.0;2.5;0.0;2.5;-2.0
398;-2.0;2.5;0.5;0.0;0.0
399;-2.0;2.5;1.0;-2.0;1.5
400;-2.0;2.5;1.0;-1.5;1.0
401;-2.0;2.5;1.0;-1.0;0.5
402;-2.0;2.5;1.0;-0.5;0.0
403;-2.0;2.5;1.0;0.0;-0.5
404;-2.0;2.5;1.0;0.5;-1.0
405;-2.0;2.5;1.0;1.0;-1.5
406;-2.0;2.5;1.0;1.5;-2.0
407;-2.0;2.5;1.5;-2.0;1.0
408;-2.0;2.5;1.5;-1.5;0.5
409;-2.0;2.5;1.5;-1.0;0.0
410;-2.0;2.5;1.5;-0.5;-0.5
411;-2.0;2.5;1.5;0.0;-1.0
412;-2.0;2.5;1.5;0.5;-1.5
413;-2.0;2.5;1.5;1.0;-2.0
414;-2.0;2.5;2.0;-2.0;0.5
415;-2.0;2.5;2.0;-1.5;0.0
416;-2.0;2.5;2.0;-1.0;-0.5
417;-2.0;2.5;2.0;-0.5;-1.0
418;-2.0;2.5;2.0;0.0;-1.5
419;-2.0;2.5;2.0;0.5;-2.0
420;-2.0;2.5;2.5;-2.0;0.0
421;-2.0;2.5;2.5;-1.5;-0.5
422;-2.0;2.5;2.5;-1.0;-1.0
423;-2.0;2.5;2.5;-0.5;-1.5
424;-2.0;2.5;2.5;0.0;-2.0
425;-2.0;3.0;0.0;0.0;0.0
426;-1.5;-0.5;0.0;-0.0;3.0
427;-1.5;-0.5;0.0;0.5;2.5
428;-1.5;-0.5;0.0;1.0;2.0
429;-1.5;-0.5;0.0;1.5;1.5
430;-1.5;-0.5;0.0;2.0;1.0
431;-1.5;-0.5;0.0;2.5;0.5
432;-1.5;-0.5;0.0;3.0;0.0
433;-1.5;-0.5;0.5;-0.5;3.0
434;-1.5;-0.5;0.5;0.0;2.5
435;-1.5;-0.5;0.5;0.5;2.0
436;-1.5;-0.5;0.5;1.0;1.5
437;-1.5;-0.5;0.5;1.5;1.0
438;-1.5;-0.5;0.5;2.0;0.5
439;-1.5;-0.5;0.5;2.5;0.0
440;-1.5;-0.5;0.5;3.0;-0.5
441;-1.5;-0.5;1.0;-1.0;3.0
442;-1.5;-0.5;1.0;-0.5;2.5
443;-1.5;-0.5;1.0;0.0;2.0
444;-1.5;-0.5;1.0;0.5;1.5
445;-1.5;-0.5;1.0;1.0;1.0
446;-1.5;-0.5;1.0;1.5;0.5
447;-1.5;-0.5;1.0;2.0;0.0
448;-1.5;-0.5;1.0;2.5;-0.5
449;-1.5;-0.5;1.0;3.0;-1.0
450;-1.5;-0.5;1.5;-1.5;3.0
451;-1.5;-0.5;1.5;-1.0;2.5
452;-1.5;-0.5;1.5;-0.5;2.0
453;-1.5;-0.5;1.5;0.0;1.5
454;-1.5;-0.5;1.5;0.5;1.0
455;-1.5;-0.5;1.5;1.0;0.5
456;-1.5;-0.5;1.5;1.5;0.0
457;-1.5;-0.5;1.5;2.0;-0.5
458;-1.5;-0.5;1.5;2.5;-1.0
459;-1.5;-0.5;1.5;3.0;-1.5
460;-1.5;-0.5;2.0;-2.0;3.0
461;-1.5;-0.5;2.0;-1.5;2.5
462;-1.5;-0.5;2.0;-1.0;2.0
463;-1.5;-0.5;2.0;-0.5;1.5
464;-1.5;-0.5;2.0;0.0;1.0
465;-1.5;-0.5;2.0;0.5;0.5
466;-1.5;-0.5;2.0;1.0;0.0
467;-1.5;-0.5;2.0;1.5;-0.5
468;-1.5;-0.5;2.0;2.0;-1.0
469;-1.5;-0.5;2.0;2.5;-1.5
470;-1.5;-0.5;2.0;3.0;-2.0
471;-1.5;-0.5;2.5;-2.0;2.5
472;-1.5;-0.5;2.5;-1.5;2.0
473;-1.5;-0.5;2.5;-1.0;1.5
474;-1.5;-0.5;2.5;-0.5;1.0
475;-1.5;-0.5;2.5;0.0;0.5
476;-1.5;-0.5;2.5;0.5;0.0
477;-1.5;-0.5;2.5;1.0;-0.5
478;-1.5;-0.5;2.5;1.5;-1.0
479;-1.5;-0.5;2.5;2.0;-1.5
480;-1.5;-0.5;2.5;2.5;-2.0
481;-1.5;-0.5;3.0;0.0;0.0
482;-1.5;0.0;-0.5;-0.0;3.0
483;-1.5;0.0;-0.5;0.5;2.5
484;-1.5;0.0;-0.5;1.0;2.0
485;-1.5;0.0;-0.5;1.5;1.5
486;-1.5;0.0;-0.5;2.0;1.0
487;-1.5;0.0;-0.5;2.5;0.5
488;-1.5;0.0;-0.5;3.0;0.0
489;-1.5;0.0;0.0;-0.5;3.0
490;-1.5;0.0;0.0;0.0;2.5
491;-1.5;0.0;0.0;0.5;2.0
492;-1.5;0.0;0.0;1.0;1.5
493;-1.5;0.0;0.0;1.5;1.0
494;-1.5;0.0;0.0;2.0;0.5
495;-1.5;0.0;0.0;2.5;0.0
496;-1.5;0.0;0.0;3.0;-0.5
497;-1.5;0.0;0.5;-1.0;3.0
498;-1.5;0.0;0.5;-0.5;2.5
499;-1.5;0.0;0.5;0.0;2.0
500;-1.5;0.0;0.5;0.5;1.5
501;-1.5;0.0;0.5;1.0;1.0
502;-1.5;0.0;0.5;1.5;0.5
503;-1.5;0.0;0.5;2.0;0.0
504;-1.5;0.0;0.5;2.5;-0.5
505;-1.5;0.0;0.5;3.0;-1.0
506;-1.5;0.0;1.0;-1.5;3.0
507;-1.5;0.0;1.0;-1.0;2.5
508;-1.5;0.0;1.0;-0.5;2.0
509;-1.5;0.0;1.0;0.0;1.5
510;-1.5;0.0;1.0;0.5;1.0
511;-1.5;0.0;1.0;1.0;0.5
512;-1.5;0.0;1.0;1.5;0.0
513;-1.5;0.0;1.0;2.0;-0.5
514;-1.5;0.0;1.0;2.5;-1.0
515;-1.5;0.0;1.0;3.0;-1.5
516;-1.5;0.0;1.5;-2.0;3.0
517;-1.5;0.0;1.5;-1.5;2.5
518;-1.5;0.0;1.5;-1.0;2.0
519;-1.5;0.0;1.5;-0.5;1.5
520;-1.5;0.0;1.5;0.0;1.0
521;-1.5;0.0;1.5;0.5;0.5
522;-1.5;0.0;1.5;1.0;0.0
523;-1.5;0.0;1.5;1.5;-0.5
524;-1.5;0.0;1.5;2.0;-1.0
525;-1.5;0.0;1.5;2.5;-1.5
526;-1.5;0.0;1.5;3.0;-2.0
527;-1.5;0.0;2.0;-2.0;2.5
528;-1.5;0.0;2.0;-1.5;2.0
529;-1.5;0.0;2.0;-1.0;1.5
530;-1.5;0.0;2.0;-0.5;1.0
531;-1.5;0.0;2.0;0.0;0.5
532;-1.5;0.0;2.0;0.5;0.0
533;-1.5;0.0;2.0;1.0;-0.5
534;-1.5;0.0;2.0;1.5;-1.0
535;-1.5;0.0;2.0;2.0;-1.5
536;-1.5;0.0;2.0;2.5;-2.0
537;-1.5;0.0;2.5;0.0;0.0
538;-1.5;0.0;3.0;-2.0;1.5
539;-1.5;0.0;3.0;-1.5;1.0
540;-1.5;0.0;3.0;-1.0;0.5
541;-1.5;0.0;3.0;-0.5;0.0
542;-1.5;0.0;3.0;0.0;-0.5
543;-1.5;0.0;3.0;0.5;-1.0
544;-1.5;0.0;3.0;1.0;-1.5
545;-1.5;0.0;3.0;1.5;-2.0
546;-1.5;0.5;-1.0;-0.0;3.0
547;-1.5;0.5;-1.0;0.5;2.5
548;-1.5;0.5;-1.0;1.0;2.0
549;-1.5;0.5;-1.0;1.5;1.5
550;-1.5;0.5;-1.0;2.0;1.0
551;-1.5;0.5;-1.0;2.5;0.5
552;-1.5;0.5;-1.0;3.0;0.0
553;-1.5;0.5;-0.5;-0.5;3.0
554;-1.5;0.5;-0.5;0.0;2.5
555;-1.5;0.5;-0.5;0.5;2.0
556;-1.5;0.5;-0.5;1.0;1.5
557;-1.5;0.5;-0.5;1.5;1.0
558;-1.5;0.5;-0.5;2.0;0.5
559;-1.5;0.5;-0.5;2.5;0.0
560;-1.5;0.5;-0.5;3.0;-0.5
561;-1.5;0.5;0.0;-1.0;3.0
562;-1.5;0.5;0.0;-0.5;2.5
563;-1.5;0.5;0.0;0.0;2.0
564;-1.5;0.5;0.0;0.5;1.5
565;-1.5;0.5;0.0;1.0;1.0
566;-1.5;0.5;0.0;1.5;0.5
567;-1.5;0.5;0.0;2.0;0.0
568;-1.5;0.5;0.0;2.5;-0.5
569;-1.5;0.5;0.0;3.0;-1.0
570;-1.5;0.5;0.5;-1.5;3.0
571;-1.5;0.5;0.5;-1.0;2.5
572;-1.5;0.5;0.5;-0.5;2.0
573;-1.5;0.5;0.5;0.0;1.5
574;-1.5;0.5;0.5;0.5;1.0
575;-1.5;0.5;0.5;1.0;0.5
576;-1.5;0.5;0.5;1.5;0.0
577;-1.5;0.5;0.5;2.0;-0.5
578;-1.5;0.5;0.5;2.5;-1.0
579;-1.5;0.5;0.5;3.0;-1.5
580;-1.5;0.5;1.0;-2.0;3.0
581;-1.5;0.5;1.0;-1.5;2.5
582;-1.5;0.5;1.0;-1.0;2.0
