;0;1;2;3;4
981;-0.33999999999999997;-0.33;-5.551115123125783e-17;0.66;1.01
982;-0.33999999999999997;-0.33;-5.551115123125783e-17;0.99;0.68
983;-0.33999999999999997;-0.33;-5.551115123125783e-17;1.32;0.35
984;-0.33999999999999997;-0.33;-5.551115123125783e-17;1.65;0.02
985;-0.33999999999999997;-0.33;-5.551115123125783e-17;1.98;-0.31
986;-0.33999999999999997;-0.33;0.32999999999999996;-0.66;2.0
987;-0.33999999999999997;-0.33;0.32999999999999996;-0.33;1.67
988;-0.33999999999999997;-0.33;0.32999999999999996;0.0;1.34
989;-0.33999999999999997;-0.33;0.32999999999999996;0.33;1.01
990;-0.33999999999999997;-0.33;0.32999999999999996;0.66;0.68
991;-0.33999999999999997;-0.33;0.32999999999999996;0.99;0.35
992;-0.33999999999999997;-0.33;0.32999999999999996;1.32;0.02
993;-0.33999999999999997;-0.33;0.32999999999999996;1.65;-0.31
994;-0.33999999999999997;-0.33;0.32999999999999996;1.98;-0.64
995;-0.33999999999999997;-0.33;0.6599999999999999;-0.99;2.0
996;-0.33999999999999997;-0.33;0.6599999999999999;-0.66;1.67
997;-0.33999999999999997;-0.33;0.6599999999999999;-0.33;1.34
998;-0.33999999999999997;-0.33;0.6599999999999999;0.0;1.01
999;-0.33999999999999997;-0.33;0.6599999999999999;0.33;0.68
1000;-0.33999999999999997;-0.33;0.6599999999999999;0.66;0.35
1001;-0.33999999999999997;-0.33;0.6599999999999999;0.99;0.02
1002;-0.33999999999999997;-0.33;0.6599999999999999;1.32;-0.31
1003;-0.33999999999999997;-0.33;0.6599999999999999;1.65;-0.64
1004;-0.33999999999999997;-0.33;0.6599999999999999;1.98;-0.97
1005;-0.33999999999999997;-0.33;0.99;-1.0;1.68
1006;-0.33999999999999997;-0.33;0.99;-0.67;1.35
1007;-0.33999999999999997;-0.33;0.99;-0.34;1.02
1008;-0.33999999999999997;-0.33;0.99;-0.01;0.69
1009;-0.33999999999999997;-0.33;0.99;0.32;0.36
1010;-0.33999999999999997;-0.33;0.99;0.65;0.03
1011;-0.33999999999999997;-0.33;0.99;0.98;-0.3
1012;-0.33999999999999997;-0.33;0.99;1.31;-0.63
1013;-0.33999999999999997;-0.33;0.99;1.64;-0.96
1014;-0.33999999999999997;-0.33;1.32;-1.0;1.35
1015;-0.33999999999999997;-0.33;1.32;-0.67;1.02
1016;-0.33999999999999997;-0.33;1.32;-0.34;0.69
1017;-0.33999999999999997;-0.33;1.32;-0.01;0.36
1018;-0.33999999999999997;-0.33;1.32;0.32;0.03
1019;-0.33999999999999997;-0.33;1.32;0.65;-0.3
1020;-0.33999999999999997;-0.33;1.32;0.98;-0.63
1021;-0.33999999999999997;-0.33;1.32;1.31;-0.96
1022;-0.33999999999999997;-0.33;1.65;-1.0;1.02
1023;-0.33999999999999997;-0.33;1.65;-0.67;0.69
1024;-0.33999999999999997;-0.33;1.65;-0.34;0.36
1025;-0.33999999999999997;-0.33;1.65;-0.01;0.03
1026;-0.33999999999999997;-0.33;1.65;0.32;-0.3
1027;-0.33999999999999997;-0.33;1.65;0.65;-0.63
1028;-0.33999999999999997;-0.33;1.65;0.98;-0.96
1029;-0.33999999999999997;-0.33;1.98;-1.0;0.69
1030;-0.33999999999999997;-0.33;1.98;-0.67;0.36
1031;-0.33999999999999997;-0.33;1.98;-0.34;0.03
1032;-0.33999999999999997;-0.33;1.98;-0.01;-0.3
1033;-0.33999999999999997;-0.33;1.98;0.32;-0.63
1034;-0.33999999999999997;-0.33;1.98;0.65;-0.96
1035;-0.33999999999999997;0.0;-0.66;-0.0;2.0
1036;-0.33999999999999997;0.0;-0.66;0.33;1.67
1037;-0.33999999999999997;0.0;-0.66;0.66;1.34
1038;-0.33999999999999997;0.0;-0.66;0.99;1.01
1039;-0.33999999999999997;0.0;-0.66;1.32;0.68
1040;-0.33999999999999997;0.0;-0.66;1.65;0.35
1041;-0.33999999999999997;0.0;-0.66;1.98;0.02
1042;-0.33999999999999997;0.0;-0.33;-0.33;2.0
1043;-0.33999999999999997;0.0;-0.33;-0.0;1.67
1044;-0.33999999999999997;0.0;-0.33;0.33;1.34
1045;-0.33999999999999997;0.0;-0.33;0.66;1.01
1046;-0.33999999999999997;0.0;-0.33;0.99;0.68
1047;-0.33999999999999997;0.0;-0.33;1.32;0.35
1048;-0.33999999999999997;0.0;-0.33;1.65;0.02
1049;-0.33999999999999997;0.0;-0.33;1.98;-0.31
1050;-0.33999999999999997;0.0;0.0;-0.66;2.0
1051;-0.33999999999999997;0.0;0.0;-0.33;1.67
1052;-0.33999999999999997;0.0;0.0;0.0;1.34
1053;-0.33999999999999997;0.0;0.0;0.33;1.01
1054;-0.33999999999999997;0.0;0.0;0.66;0.68
1055;-0.33999999999999997;0.0;0.0;0.99;0.35
1056;-0.33999999999999997;0.0;0.0;1.32;0.02
1057;-0.33999999999999997;0.0;0.0;1.65;-0.31
1058;-0.33999999999999997;0.0;0.0;1.98;-0.64
1059;-0.33999999999999997;0.0;0.32999999999999996;-0.99;2.0
1060;-0.33999999999999997;0.0;0.32999999999999996;-0.66;1.67
1061;-0.33999999999999997;0.0;0.32999999999999996;-0.33;1.34
1062;-0.33999999999999997;0.0;0.32999999999999996;0.0;1.01
1063;-0.33999999999999997;0.0;0.32999999999999996;0.33;0.68
1064;-0.33999999999999997;0.0;0.32999999999999996;0.66;0.35
1065;-0.33999999999999997;0.0;0.32999999999999996;0.99;0.02
1066;-0.33999999999999997;0.0;0.32999999999999996;1.32;-0.31
1067;-0.33999999999999997;0.0;0.32999999999999996;1.65;-0.64
1068;-0.33999999999999997;0.0;0.32999999999999996;1.98;-0.97
1069;-0.33999999999999997;0.0;0.66;-1.0;1.68
1070;-0.33999999999999997;0.0;0.66;-0.67;1.35
1071;-0.33999999999999997;0.0;0.66;-0.34;1.02
1072;-0.33999999999999997;0.0;0.66;-0.01;0.69
1073;-0.33999999999999997;0.0;0.66;0.32;0.36
1074;-0.33999999999999997;0.0;0.66;0.65;0.03
1075;-0.33999999999999997;0.0;0.66;0.98;-0.3
1076;-0.33999999999999997;0.0;0.66;1.31;-0.63
1077;-0.33999999999999997;0.0;0.66;1.64;-0.96
1078;-0.33999999999999997;0.0;0.9900000000000001;-1.0;1.35
1079;-0.33999999999999997;0.0;0.9900000000000001;-0.67;1.02
1080;-0.33999999999999997;0.0;0.9900000000000001;-0.34;0.69
1081;-0.33999999999999997;0.0;0.9900000000000001;-0.01;0.36
1082;-0.33999999999999997;0.0;0.9900000000000001;0.32;0.03
1083;-0.33999999999999997;0.0;0.9900000000000001;0.65;-0.3
1084;-0.33999999999999997;0.0;0.9900000000000001;0.98;-0.63
1085;-0.33999999999999997;0.0;0.9900000000000001;1.31;-0.96
1086;-0.33999999999999997;0.0;1.3199999999999998;-1.0;1.02
1087;-0.33999999999999997;0.0;1.3199999999999998;-0.67;0.69
1088;-0.33999999999999997;0.0;1.3199999999999998;-0.34;0.36
1089;-0.33999999999999997;0.0;1.3199999999999998;-0.01;0.03
1090;-0.33999999999999997;0.0;1.3199999999999998;0.32;-0.3
1091;-0.33999999999999997;0.0;1.3199999999999998;0.65;-0.63
1092;-0.33999999999999997;0.0;1.3199999999999998;0.98;-0.96
1093;-0.33999999999999997;0.0;1.65;-1.0;0.69
1094;-0.33999999999999997;0.0;1.65;-0.67;0.36
1095;-0.33999999999999997;0.0;1.65;-0.34;0.03
1096;-0.33999999999999997;0.0;1.65;-0.01;-0.3
1097;-0.33999999999999997;0.0;1.65;0.32;-0.63
1098;-0.33999999999999997;0.0;1.65;0.65;-0.96
1099;-0.33999999999999997;0.0;1.98;-1.0;0.36
1100;-0.33999999999999997;0.0;1.98;-0.67;0.03
1101;-0.33999999999999997;0.0;1.98;-0.34;-0.3
1102;-0.33999999999999997;0.0;1.98;-0.01;-0.63
1103;-0.33999999999999997;0.0;1.98;0.32;-0.96
1104;-0.33999999999999997;0.32999999999999996;-0.99;-0.0;2.0
1105;-0.33999999999999997;0.32999999999999996;-0.99;0.33;1.67
1106;-0.33999999999999997;0.32999999999999996;-0.99;0.66;1.34
1107;-0.33999999999999997;0.32999999999999996;-0.99;0.99;1.01
1108;-0.33999999999999997;0.32999999999999996;-0.99;1.32;0.68
1109;-0.33999999999999997;0.32999999999999996;-0.99;1.65;0.35
1110;-0.33999999999999997;0.32999999999999996;-0.99;1.98;0.02
1111;-0.33999999999999997;0.32999999999999996;-0.6599999999999999;-0.33;2.0
1112;-0.33999999999999997;0.32999999999999996;-0.6599999999999999;-0.0;1.67
1113;-0.33999999999999997;0.32999999999999996;-0.6599999999999999;0.33;1.34
1114;-0.33999999999999997;0.32999999999999996;-0.6599999999999999;0.66;1.01
1115;-0.33999999999999997;0.32999999999999996;-0.6599999999999999;0.99;0.68
1116;-0.33999999999999997;0.32999999999999996;-0.6599999999999999;1.32;0.35
1117;-0.33999999999999997;0.32999999999999996;-0.6599999999999999;1.65;0.02
1118;-0.33999999999999997;0.32999999999999996;-0.6599999999999999;1.98;-0.31
1119;-0.33999999999999997;0.32999999999999996;-0.32999999999999996;-0.66;2.0
1120;-0.33999999999999997;0.32999999999999996;-0.32999999999999996;-0.33;1.67
1121;-0.33999999999999997;0.32999999999999996;-0.32999999999999996;0.0;1.34
1122;-0.33999999999999997;0.32999999999999996;-0.32999999999999996;0.33;1.01
1123;-0.33999999999999997;0.32999999999999996;-0.32999999999999996;0.66;0.68
1124;-0.33999999999999997;0.32999999999999996;-0.32999999999999996;0.99;0.35
1125;-0.33999999999999997;0.32999999999999996;-0.32999999999999996;1.32;0.02
1126;-0.33999999999999997;0.32999999999999996;-0.32999999999999996;1.65;-0.31
1127;-0.33999999999999997;0.32999999999999996;-0.32999999999999996;1.98;-0.64
1128;-0.33999999999999997;0.32999999999999996;0.0;-0.99;2.0
1129;-0.33999999999999997;0.32999999999999996;0.0;-0.66;1.67
1130;-0.33999999999999997;0.32999999999999996;0.0;-0.33;1.34
1131;-0.33999999999999997;0.32999999999999996;0.0;0.0;1.01
1132;-0.33999999999999997;0.32999999999999996;0.0;0.33;0.68
1133;-0.33999999999999997;0.32999999999999996;0.0;0.66;0.35
1134;-0.33999999999999997;0.32999999999999996;0.0;0.99;0.02
1135;-0.33999999999999997;0.32999999999999996;0.0;1.32;-0.31
1136;-0.33999999999999997;0.32999999999999996;0.0;1.65;-0.64
1137;-0.33999999999999997;0.32999999999999996;0.0;1.98;-0.97
1138;-0.33999999999999997;0.32999999999999996;0.33000000000000007;-1.0;1.68
1139;-0.33999999999999997;0.32999999999999996;0.33000000000000007;-0.67;1.35
1140;-0.33999999999999997;0.32999999999999996;0.33000000000000007;-0.34;1.02
1141;-0.33999999999999997;0.32999999999999996;0.33000000000000007;-0.01;0.69
1142;-0.33999999999999997;0.32999999999999996;0.33000000000000007;0.32;0.36
1143;-0.33999999999999997;0.32999999999999996;0.33000000000000007;0.65;0.03
1144;-0.33999999999999997;0.32999999999999996;0.33000000000000007;0.98;-0.3
1145;-0.33999999999999997;0.32999999999999996;0.33000000000000007;1.31;-0.63
1146;-0.33999999999999997;0.32999999999999996;0.33000000000000007;1.64;-0.96
1147;-0.33999999999999997;0.32999999999999996;0.6600000000000001;-1.0;1.35
1148;-0.33999999999999997;0.32999999999999996;0.6600000000000001;-0.67;1.02
1149;-0.33999999999999997;0.32999999999999996;0.6600000000000001;-0.34;0.69
1150;-0.33999999999999997;0.32999999999999996;0.6600000000000001;-0.01;0.36
1151;-0.33999999999999997;0.32999999999999996;0.6600000000000001;0.32;0.03
1152;-0.33999999999999997;0.32999999999999996;0.6600000000000001;0.65;-0.3
1153;-0.33999999999999997;0.32999999999999996;0.6600000000000001;0.98;-0.63
1154;-0.33999999999999997;0.32999999999999996;0.6600000000000001;1.31;-0.96
1155;-0.33999999999999997;0.32999999999999996;0.99;-1.0;1.02
1156;-0.33999999999999997;0.32999999999999996;0.99;-0.67;0.69
1157;-0.33999999999999997;0.32999999999999996;0.99;-0.34;0.36
1158;-0.33999999999999997;0.32999999999999996;0.99;-0.01;0.03
1159;-0.33999999999999997;0.32999999999999996;0.99;0.32;-0.3
1160;-0.33999999999999997;0.32999999999999996;0.99;0.65;-0.63
1161;-0.33999999999999997;0.32999999999999996;0.99;0.98;-0.96
1162;-0.33999999999999997;0.32999999999999996;1.32;-1.0;0.69
1163;-0.33999999999999997;0.32999999999999996;1.32;-0.67;0.36
1164;-0.33999999999999997;0.32999999999999996;1.32;-0.34;0.03
1165;-0.33999999999999997;0.32999999999999996;1.32;-0.01;-0.3
1166;-0.33999999999999997;0.32999999999999996;1.32;0.32;-0.63
1167;-0.33999999999999997;0.32999999999999996;1.32;0.65;-0.96
1168;-0.33999999999999997;0.32999999999999996;1.6500000000000001;-1.0;0.36
1169;-0.33999999999999997;0.32999999999999996;1.6500000000000001;-0.67;0.03
1170;-0.33999999999999997;0.32999999999999996;1.6500000000000001;-0.34;-0.3
1171;-0.33999999999999997;0.32999999999999996;1.6500000000000001;-0.01;-0.63
1172;-0.33999999999999997;0.32999999999999996;1.6500000000000001;0.32;-0.96
1173;-0.33999999999999997;0.32999999999999996;1.9800000000000002;-1.0;0.03
1174;-0.33999999999999997;0.32999999999999996;1.9800000000000002;-0.67;-0.3
1175;-0.33999999999999997;0.32999999999999996;1.9800000000000002;-0.34;-0.63
1176;-0.33999999999999997;0.32999999999999996;1.9800000000000002;-0.01;-0.96
1177;-0.33999999999999997;0.66;-1.0;-0.32;2.0
1178;-0.33999999999999997;0.66;-1.0;0.01;1.67
1179;-0.33999999999999997;0.66;-1.0;0.34;1.34
1180;-0.33999999999999997;0.66;-1.0;0.67;1.01
1181;-0.33999999999999997;0.66;-1.0;1.0;0.68
1182;-0.33999999999999997;0.66;-1.0;1.33;0.35
1183;-0.33999999999999997;0.66;-1.0;1.66;0.02
1184;-0.33999999999999997;0.66;-1.0;1.99;-0.31
1185;-0.33999999999999997;0.66;-0.6699999999999999;-0.65;2.0
1186;-0.33999999999999997;0.66;-0.6699999999999999;-0.32;1.67
1187;-0.33999999999999997;0.66;-0.6699999999999999;0.01;1.34
1188;-0.33999999999999997;0.66;-0.6699999999999999;0.34;1.01
1189;-0.33999999999999997;0.66;-0.6699999999999999;0.67;0.68
1190;-0.33999999999999997;0.66;-0.6699999999999999;1.0;0.35
1191;-0.33999999999999997;0.66;-0.6699999999999999;1.33;0.02
1192;-0.33999999999999997;0.66;-0.6699999999999999;1.66;-0.31
1193;-0.33999999999999997;0.66;-0.6699999999999999;1.99;-0.64
1194;-0.33999999999999997;0.66;-0.33999999999999997;-0.98;2.0
1195;-0.33999999999999997;0.66;-0.33999999999999997;-0.65;1.67
1196;-0.33999999999999997;0.66;-0.33999999999999997;-0.32;1.34
1197;-0.33999999999999997;0.66;-0.33999999999999997;0.01;1.01
1198;-0.33999999999999997;0.66;-0.33999999999999997;0.34;0.68
1199;-0.33999999999999997;0.66;-0.33999999999999997;0.67;0.35
1200;-0.33999999999999997;0.66;-0.33999999999999997;1.0;0.02
1201;-0.33999999999999997;0.66;-0.33999999999999997;1.33;-0.31
1202;-0.33999999999999997;0.66;-0.33999999999999997;1.66;-0.64
1203;-0.33999999999999997;0.66;-0.33999999999999997;1.99;-0.97
1204;-0.33999999999999997;0.66;-0.010000000000000009;-1.0;1.69
1205;-0.33999999999999997;0.66;-0.010000000000000009;-0.67;1.36
1206;-0.33999999999999997;0.66;-0.010000000000000009;-0.34;1.03
1207;-0.33999999999999997;0.66;-0.010000000000000009;-0.01;0.7
1208;-0.33999999999999997;0.66;-0.010000000000000009;0.32;0.37
1209;-0.33999999999999997;0.66;-0.010000000000000009;0.65;0.04
1210;-0.33999999999999997;0.66;-0.010000000000000009;0.98;-0.29
1211;-0.33999999999999997;0.66;-0.010000000000000009;1.31;-0.62
1212;-0.33999999999999997;0.66;-0.010000000000000009;1.64;-0.95
1213;-0.33999999999999997;0.66;0.32000000000000006;-1.0;1.36
1214;-0.33999999999999997;0.66;0.32000000000000006;-0.67;1.03
1215;-0.33999999999999997;0.66;0.32000000000000006;-0.34;0.7
1216;-0.33999999999999997;0.66;0.32000000000000006;-0.01;0.37
1217;-0.33999999999999997;0.66;0.32000000000000006;0.32;0.04
1218;-0.33999999999999997;0.66;0.32000000000000006;0.65;-0.29
1219;-0.33999999999999997;0.66;0.32000000000000006;0.98;-0.62
1220;-0.33999999999999997;0.66;0.32000000000000006;1.31;-0.95
1221;-0.33999999999999997;0.66;0.6500000000000001;-1.0;1.03
1222;-0.33999999999999997;0.66;0.6500000000000001;-0.67;0.7
1223;-0.33999999999999997;0.66;0.6500000000000001;-0.34;0.37
1224;-0.33999999999999997;0.66;0.6500000000000001;-0.01;0.04
1225;-0.33999999999999997;0.66;0.6500000000000001;0.32;-0.29
1226;-0.33999999999999997;0.66;0.6500000000000001;0.65;-0.62
1227;-0.33999999999999997;0.66;0.6500000000000001;0.98;-0.95
1228;-0.33999999999999997;0.66;0.98;-1.0;0.7
1229;-0.33999999999999997;0.66;0.98;-0.67;0.37
1230;-0.33999999999999997;0.66;0.98;-0.34;0.04
1231;-0.33999999999999997;0.66;0.98;-0.01;-0.29
1232;-0.33999999999999997;0.66;0.98;0.32;-0.62
1233;-0.33999999999999997;0.66;0.98;0.65;-0.95
1234;-0.33999999999999997;0.66;1.31;-1.0;0.37
1235;-0.33999999999999997;0.66;1.31;-0.67;0.04
1236;-0.33999999999999997;0.66;1.31;-0.34;-0.29
1237;-0.33999999999999997;0.66;1.31;-0.01;-0.62
1238;-0.33999999999999997;0.66;1.31;0.32;-0.95
1239;-0.33999999999999997;0.66;1.6400000000000001;-1.0;0.04
1240;-0.33999999999999997;0.66;1.6400000000000001;-0.67;-0.29
1241;-0.33999999999999997;0.66;1.6400000000000001;-0.34;-0.62
1242;-0.33999999999999997;0.66;1.6400000000000001;-0.01;-0.95
1243;-0.33999999999999997;0.9900000000000001;-1.0;-0.65;2.0
1244;-0.33999999999999997;0.9900000000000001;-1.0;-0.32;1.67
1245;-0.33999999999999997;0.9900000000000001;-1.0;0.01;1.34
1246;-0.33999999999999997;0.9900000000000001;-1.0;0.34;1.01
1247;-0.33999999999999997;0.9900000000000001;-1.0;0.67;0.68
1248;-0.33999999999999997;0.9900000000000001;-1.0;1.0;0.35
1249;-0.33999999999999997;0.9900000000000001;-1.0;1.33;0.02
1250;-0.33999999999999997;0.9900000000000001;-1.0;1.66;-0.31
1251;-0.33999999999999997;0.9900000000000001;-1.0;1.99;-0.64
1252;-0.33999999999999997;0.9900000000000001;-0.6699999999999999;-0.98;2.0
1253;-0.33999999999999997;0.9900000000000001;-0.6699999999999999;-0.65;1.67
1254;-0.33999999999999997;0.9900000000000001;-0.6699999999999999;-0.32;1.34
1255;-0.33999999999999997;0.9900000000000001;-0.6699999999999999;0.01;1.01
1256;-0.33999999999999997;0.9900000000000001;-0.6699999999999999;0.34;0.68
1257;-0.33999999999999997;0.9900000000000001;-0.6699999999999999;0.67;0.35
1258;-0.33999999999999997;0.9900000000000001;-0.6699999999999999;1.0;0.02
1259;-0.33999999999999997;0.9900000000000001;-0.6699999999999999;1.33;-0.31
1260;-0.33999999999999997;0.9900000000000001;-0.6699999999999999;1.66;-0.64
1261;-0.33999999999999997;0.9900000000000001;-0.6699999999999999;1.99;-0.97
1262;-0.33999999999999997;0.9900000000000001;-0.33999999999999997;-1.0;1.69
1263;-0.33999999999999997;0.9900000000000001;-0.33999999999999997;-0.67;1.36
1264;-0.33999999999999997;0.9900000000000001;-0.33999999999999997;-0.34;1.03
1265;-0.33999999999999997;0.9900000000000001;-0.33999999999999997;-0.01;0.7
1266;-0.33999999999999997;0.9900000000000001;-0.33999999999999997;0.32;0.37
1267;-0.33999999999999997;0.9900000000000001;-0.33999999999999997;0.65;0.04
1268;-0.33999999999999997;0.9900000000000001;-0.33999999999999997;0.98;-0.29
1269;-0.33999999999999997;0.9900000000000001;-0.33999999999999997;1.31;-0.62
1270;-0.33999999999999997;0.9900000000000001;-0.33999999999999997;1.64;-0.95
1271;-0.33999999999999997;0.9900000000000001;-0.010000000000000009;-1.0;1.36
1272;-0.33999999999999997;0.9900000000000001;-0.010000000000000009;-0.67;1.03
1273;-0.33999999999999997;0.9900000000000001;-0.010000000000000009;-0.34;0.7
1274;-0.33999999999999997;0.9900000000000001;-0.010000000000000009;-0.01;0.37
1275;-0.33999999999999997;0.9900000000000001;-0.010000000000000009;0.32;0.04
1276;-0.33999999999999997;0.9900000000000001;-0.010000000000000009;0.65;-0.29
1277;-0.33999999999999997;0.9900000000000001;-0.010000000000000009;0.98;-0.62
1278;-0.33999999999999997;0.9900000000000001;-0.010000000000000009;1.31;-0.95
1279;-0.33999999999999997;0.9900000000000001;0.32000000000000006;-1.0;1.03
1280;-0.33999999999999997;0.9900000000000001;0.32000000000000006;-0.67;0.7
1281;-0.33999999999999997;0.9900000000000001;0.32000000000000006;-0.34;0.37
1282;-0.33999999999999997;0.9900000000000001;0.32000000000000006;-0.01;0.04
1283;-0.33999999999999997;0.9900000000000001;0.32000000000000006;0.32;-0.29
1284;-0.33999999999999997;0.9900000000000001;0.32000000000000006;0.65;-0.62
1285;-0.33999999999999997;0.9900000000000001;0.32000000000000006;0.98;-0.95
1286;-0.33999999999999997;0.9900000000000001;0.6500000000000001;-1.0;0.7
1287;-0.33999999999999997;0.9900000000000001;0.6500000000000001;-0.67;0.37
1288;-0.33999999999999997;0.9900000000000001;0.6500000000000001;-0.34;0.04
1289;-0.33999999999999997;0.9900000000000001;0.6500000000000001;-0.01;-0.29
1290;-0.33999999999999997;0.9900000000000001;0.6500000000000001;0.32;-0.62
1291;-0.33999999999999997;0.9900000000000001;0.6500000000000001;0.65;-0.95
1292;-0.33999999999999997;0.9900000000000001;0.98;-1.0;0.37
1293;-0.33999999999999997;0.9900000000000001;0.98;-0.67;0.04
1294;-0.33999999999999997;0.9900000000000001;0.98;-0.34;-0.29
1295;-0.33999999999999997;0.9900000000000001;0.98;-0.01;-0.62
1296;-0.33999999999999997;0.9900000000000001;0.98;0.32;-0.95
1297;-0.33999999999999997;0.9900000000000001;1.31;-1.0;0.04
1298;-0.33999999999999997;0.9900000000000001;1.31;-0.67;-0.29
1299;-0.33999999999999997;0.9900000000000001;1.31;-0.34;-0.62
1300;-0.33999999999999997;0.9900000000000001;1.31;-0.01;-0.95
1301;-0.33999999999999997;1.3199999999999998;-1.0;-0.98;2.0
1302;-0.33999999999999997;1.3199999999999998;-1.0;-0.65;1.67
1303;-0.33999999999999997;1.3199999999999998;-1.0;-0.32;1.34
1304;-0.33999999999999997;1.3199999999999998;-1.0;0.01;1.01
1305;-0.33999999999999997;1.3199999999999998;-1.0;0.34;0.68
1306;-0.33999999999999997;1.3199999999999998;-1.0;0.67;0.35
1307;-0.33999999999999997;1.3199999999999998;-1.0;1.0;0.02
1308;-0.33999999999999997;1.3199999999999998;-1.0;1.33;-0.31
1309;-0.33999999999999997;1.3199999999999998;-1.0;1.66;-0.64
1310;-0.33999999999999997;1.3199999999999998;-1.0;1.99;-0.97
1311;-0.33999999999999997;1.3199999999999998;-0.6699999999999999;-1.0;1.69
1312;-0.33999999999999997;1.3199999999999998;-0.6699999999999999;-0.67;1.36
1313;-0.33999999999999997;1.3199999999999998;-0.6699999999999999;-0.34;1.03
1314;-0.33999999999999997;1.3199999999999998;-0.6699999999999999;-0.01;0.7
1315;-0.33999999999999997;1.3199999999999998;-0.6699999999999999;0.32;0.37
1316;-0.33999999999999997;1.3199999999999998;-0.6699999999999999;0.65;0.04
1317;-0.33999999999999997;1.3199999999999998;-0.6699999999999999;0.98;-0.29
1318;-0.33999999999999997;1.3199999999999998;-0.6699999999999999;1.31;-0.62
1319;-0.33999999999999997;1.3199999999999998;-0.6699999999999999;1.64;-0.95
1320;-0.33999999999999997;1.3199999999999998;-0.33999999999999997;-1.0;1.36
1321;-0.33999999999999997;1.3199999999999998;-0.33999999999999997;-0.67;1.03
1322;-0.33999999999999997;1.3199999999999998;-0.33999999999999997;-0.34;0.7
1323;-0.33999999999999997;1.3199999999999998;-0.33999999999999997;-0.01;0.37
1324;-0.33999999999999997;1.3199999999999998;-0.33999999999999997;0.32;0.04
1325;-0.33999999999999997;1.3199999999999998;-0.33999999999999997;0.65;-0.29
1326;-0.33999999999999997;1.3199999999999998;-0.33999999999999997;0.98;-0.62
1327;-0.33999999999999997;1.3199999999999998;-0.33999999999999997;1.31;-0.95
1328;-0.33999999999999997;1.3199999999999998;-0.010000000000000009;-1.0;1.03
1329;-0.33999999999999997;1.3199999999999998;-0.010000000000000009;-0.67;0.7
1330;-0.33999999999999997;1.3199999999999998;-0.010000000000000009;-0.34;0.37
1331;-0.33999999999999997;1.3199999999999998;-0.010000000000000009;-0.01;0.04
1332;-0.33999999999999997;1.3199999999999998;-0.010000000000000009;0.32;-0.29
1333;-0.33999999999999997;1.3199999999999998;-0.010000000000000009;0.65;-0.62
1334;-0.33999999999999997;1.3199999999999998;-0.010000000000000009;0.98;-0.95
1335;-0.33999999999999997;1.3199999999999998;0.32000000000000006;-1.0;0.7
1336;-0.33999999999999997;1.3199999999999998;0.32000000000000006;-0.67;0.37
1337;-0.33999999999999997;1.3199999999999998;0.32000000000000006;-0.34;0.04
1338;-0.33999999999999997;1.3199999999999998;0.32000000000000006;-0.01;-0.29
1339;-0.33999999999999997;1.3199999999999998;0.32000000000000006;0.32;-0.62
1340;-0.33999999999999997;1.3199999999999998;0.32000000000000006;0.65;-0.95
1341;-0.33999999999999997;1.3199999999999998;0.6500000000000001;-1.0;0.37
1342;-0.33999999999999997;1.3199999999999998;0.6500000000000001;-0.67;0.04
1343;-0.33999999999999997;1.3199999999999998;0.6500000000000001;-0.34;-0.29
1344;-0.33999999999999997;1.3199999999999998;0.6500000000000001;-0.01;-0.62
1345;-0.33999999999999997;1.3199999999999998;0.6500000000000001;0.32;-0.95
1346;-0.33999999999999997;1.3199999999999998;0.98;-1.0;0.04
1347;-0.33999999999999997;1.3199999999999998;0.98;-0.67;-0.29
1348;-0.33999999999999997;1.3199999999999998;0.98;-0.34;-0.62
1349;-0.33999999999999997;1.3199999999999998;0.98;-0.01;-0.95
1350;-0.33999999999999997;1.65;-1.0;-1.0;1.69
1351;-0.33999999999999997;1.65;-1.0;-0.67;1.36
1352;-0.33999999999999997;1.65;-1.0;-0.34;1.03
1353;-0.33999999999999997;1.65;-1.0;-0.01;0.7
1354;-0.33999999999999997;1.65;-1.0;0.32;0.37
1355;-0.33999999999999997;1.65;-1.0;0.65;0.04
1356;-0.33999999999999997;1.65;-1.0;0.98;-0.29
1357;-0.33999999999999997;1.65;-1.0;1.31;-0.62
1358;-0.33999999999999997;1.65;-1.0;1.64;-0.95
1359;-0.33999999999999997;1.65;-0.6699999999999999;-1.0;1.36
1360;-0.33999999999999997;1.65;-0.6699999999999999;-0.67;1.03
1361;-0.33999999999999997;1.65;-0.6699999999999999;-0.34;0.7
1362;-0.33999999999999997;1.65;-0.6699999999999999;-0.01;0.37
1363;-0.33999999999999997;1.65;-0.6699999999999999;0.32;0.04
1364;-0.33999999999999997;1.65;-0.6699999999999999;0.65;-0.29
1365;-0.33999999999999997;1.65;-0.6699999999999999;0.98;-0.62
1366;-0.33999999999999997;1.65;-0.6699999999999999;1.31;-0.95
1367;-0.33999999999999997;1.65;-0.33999999999999997;-1.0;1.03
1368;-0.33999999999999997;1.65;-0.33999999999999997;-0.67;0.7
1369;-0.33999999999999997;1.65;-0.33999999999999997;-0.34;0.37
1370;-0.33999999999999997;1.65;-0.33999999999999997;-0.01;0.04
1371;-0.33999999999999997;1.65;-0.33999999999999997;0.32;-0.29
1372;-0.33999999999999997;1.65;-0.33999999999999997;0.65;-0.62
1373;-0.33999999999999997;1.65;-0.33999999999999997;0.98;-0.95
