;0;1;2;3;4
62;-1.0;1.0;-0.5;1.0;0.5
63;-1.0;1.0;-0.5;1.5;0.0
64;-1.0;1.0;-0.5;2.0;-0.5
65;-1.0;1.0;0.0;-1.0;2.0
66;-1.0;1.0;0.0;-0.5;1.5
67;-1.0;1.0;0.0;0.0;1.0
68;-1.0;1.0;0.0;0.5;0.5
69;-1.0;1.0;0.0;1.0;0.0
70;-1.0;1.0;0.0;1.5;-0.5
71;-1.0;1.0;0.0;2.0;-1.0
72;-1.0;1.0;0.5;-1.0;1.5
73;-1.0;1.0;0.5;-0.5;1.0
74;-1.0;1.0;0.5;0.0;0.5
75;-1.0;1.0;0.5;0.5;0.0
76;-1.0;1.0;0.5;1.0;-0.5
77;-1.0;1.0;0.5;1.5;-1.0
78;-1.0;1.0;1.0;0.0;0.0
79;-1.0;1.0;1.5;-1.0;0.5
80;-1.0;1.0;1.5;-0.5;0.0
81;-1.0;1.0;1.5;0.0;-0.5
82;-1.0;1.0;1.5;0.5;-1.0
83;-1.0;1.0;2.0;-1.0;0.0
84;-1.0;1.0;2.0;-0.5;-0.5
85;-1.0;1.0;2.0;0.0;-1.0
86;-1.0;1.5;-1.0;-0.5;2.0
87;-1.0;1.5;-1.0;0.0;1.5
88;-1.0;1.5;-1.0;0.5;1.0
89;-1.0;1.5;-1.0;1.0;0.5
90;-1.0;1.5;-1.0;1.5;0.0
91;-1.0;1.5;-1.0;2.0;-0.5
92;-1.0;1.5;-0.5;-1.0;2.0
93;-1.0;1.5;-0.5;-0.5;1.5
94;-1.0;1.5;-0.5;0.0;1.0
95;-1.0;1.5;-0.5;0.5;0.5
96;-1.0;1.5;-0.5;1.0;0.0
97;-1.0;1.5;-0.5;1.5;-0.5
98;-1.0;1.5;-0.5;2.0;-1.0
99;-1.0;1.5;0.0;-1.0;1.5
100;-1.0;1.5;0.0;-0.5;1.0
101;-1.0;1.5;0.0;0.0;0.5
102;-1.0;1.5;0.0;0.5;0.0
103;-1.0;1.5;0.0;1.0;-0.5
104;-1.0;1.5;0.0;1.5;-1.0
105;-1.0;1.5;0.5;0.0;0.0
106;-1.0;1.5;1.0;-1.0;0.5
107;-1.0;1.5;1.0;-0.5;0.0
108;-1.0;1.5;1.0;0.0;-0.5
109;-1.0;1.5;1.0;0.5;-1.0
110;-1.0;1.5;1.5;-1.0;0.0
111;-1.0;1.5;1.5;-0.5;-0.5
112;-1.0;1.5;1.5;0.0;-1.0
113;-1.0;2.0;0.0;0.0;0.0
114;-0.5;-0.5;0.0;-0.0;2.0
115;-0.5;-0.5;0.0;0.5;1.5
116;-0.5;-0.5;0.0;1.0;1.0
117;-0.5;-0.5;0.0;1.5;0.5
118;-0.5;-0.5;0.0;2.0;0.0
119;-0.5;-0.5;0.5;-0.5;2.0
120;-0.5;-0.5;0.5;0.0;1.5
121;-0.5;-0.5;0.5;0.5;1.0
122;-0.5;-0.5;0.5;1.0;0.5
123;-0.5;-0.5;0.5;1.5;0.0
124;-0.5;-0.5;0.5;2.0;-0.5
125;-0.5;-0.5;1.0;-1.0;2.0
126;-0.5;-0.5;1.0;-0.5;1.5
127;-0.5;-0.5;1.0;0.0;1.0
128;-0.5;-0.5;1.0;0.5;0.5
129;-0.5;-0.5;1.0;1.0;0.0
130;-0.5;-0.5;1.0;1.5;-0.5
131;-0.5;-0.5;1.0;2.0;-1.0
132;-0.5;-0.5;1.5;-1.0;1.5
133;-0.5;-0.5;1.5;-0.5;1.0
134;-0.5;-0.5;1.5;0.0;0.5
135;-0.5;-0.5;1.5;0.5;0.0
136;-0.5;-0.5;1.5;1.0;-0.5
137;-0.5;-0.5;1.5;1.5;-1.0
138;-0.5;-0.5;2.0;0.0;0.0
139;-0.5;0.0;-0.5;-0.0;2.0
140;-0.5;0.0;-0.5;0.5;1.5
141;-0.5;0.0;-0.5;1.0;1.0
142;-0.5;0.0;-0.5;1.5;0.5
143;-0.5;0.0;-0.5;2.0;0.0
144;-0.5;0.0;0.0;-0.5;2.0
145;-0.5;0.0;0.0;0.0;1.5
146;-0.5;0.0;0.0;0.5;1.0
147;-0.5;0.0;0.0;1.0;0.5
148;-0.5;0.0;0.0;1.5;0.0
149;-0.5;0.0;0.0;2.0;-0.5
150;-0.5;0.0;0.5;-1.0;2.0
151;-0.5;0.0;0.5;-0.5;1.5
152;-0.5;0.0;0.5;0.0;1.0
153;-0.5;0.0;0.5;0.5;0.5
154;-0.5;0.0;0.5;1.0;0.0
155;-0.5;0.0;0.5;1.5;-0.5
156;-0.5;0.0;0.5;2.0;-1.0
157;-0.5;0.0;1.0;-1.0;1.5
158;-0.5;0.0;1.0;-0.5;1.0
159;-0.5;0.0;1.0;0.0;0.5
160;-0.5;0.0;1.0;0.5;0.0
161;-0.5;0.0;1.0;1.0;-0.5
162;-0.5;0.0;1.0;1.5;-1.0
163;-0.5;0.0;1.5;0.0;0.0
164;-0.5;0.0;2.0;-1.0;0.5
165;-0.5;0.0;2.0;-0.5;0.0
166;-0.5;0.0;2.0;0.0;-0.5
167;-0.5;0.0;2.0;0.5;-1.0
168;-0.5;0.5;-1.0;-0.0;2.0
169;-0.5;0.5;-1.0;0.5;1.5
170;-0.5;0.5;-1.0;1.0;1.0
171;-0.5;0.5;-1.0;1.5;0.5
172;-0.5;0.5;-1.0;2.0;0.0
173;-0.5;0.5;-0.5;-0.5;2.0
174;-0.5;0.5;-0.5;0.0;1.5
175;-0.5;0.5;-0.5;0.5;1.0
176;-0.5;0.5;-0.5;1.0;0.5
177;-0.5;0.5;-0.5;1.5;0.0
178;-0.5;0.5;-0.5;2.0;-0.5
179;-0.5;0.5;0.0;-1.0;2.0
180;-0.5;0.5;0.0;-0.5;1.5
181;-0.5;0.5;0.0;0.0;1.0
182;-0.5;0.5;0.0;0.5;0.5
183;-0.5;0.5;0.0;1.0;0.0
184;-0.5;0.5;0.0;1.5;-0.5
185;-0.5;0.5;0.0;2.0;-1.0
186;-0.5;0.5;0.5;-1.0;1.5
187;-0.5;0.5;0.5;-0.5;1.0
188;-0.5;0.5;0.5;0.0;0.5
189;-0.5;0.5;0.5;0.5;0.0
190;-0.5;0.5;0.5;1.0;-0.5
191;-0.5;0.5;0.5;1.5;-1.0
192;-0.5;0.5;1.0;0.0;0.0
193;-0.5;0.5;1.5;-1.0;0.5
194;-0.5;0.5;1.5;-0.5;0.0
195;-0.5;0.5;1.5;0.0;-0.5
196;-0.5;0.5;1.5;0.5;-1.0
197;-0.5;0.5;2.0;-1.0;0.0
198;-0.5;0.5;2.0;-0.5;-0.5
199;-0.5;0.5;2.0;0.0;-1.0
200;-0.5;1.0;-1.0;-0.5;2.0
201;-0.5;1.0;-1.0;0.0;1.5
202;-0.5;1.0;-1.0;0.5;1.0
203;-0.5;1.0;-1.0;1.0;0.5
204;-0.5;1.0;-1.0;1.5;0.0
205;-0.5;1.0;-1.0;2.0;-0.5
206;-0.5;1.0;-0.5;-1.0;2.0
207;-0.5;1.0;-0.5;-0.5;1.5
208;-0.5;1.0;-0.5;0.0;1.0
209;-0.5;1.0;-0.5;0.5;0.5
210;-0.5;1.0;-0.5;1.0;0.0
211;-0.5;1.0;-0.5;1.5;-0.5
212;-0.5;1.0;-0.5;2.0;-1.0
213;-0.5;1.0;0.0;-1.0;1.5
214;-0.5;1.0;0.0;-0.5;1.0
215;-0.5;1.0;0.0;0.0;0.5
216;-0.5;1.0;0.0;0.5;0.0
217;-0.5;1.0;0.0;1.0;-0.5
218;-0.5;1.0;0.0;1.5;-1.0
219;-0.5;1.0;0.5;0.0;0.0
220;-0.5;1.0;1.0;-1.0;0.5
221;-0.5;1.0;1.0;-0.5;0.0
222;-0.5;1.0;1.0;0.0;-0.5
223;-0.5;1.0;1.0;0.5;-1.0
224;-0.5;1.0;1.5;-1.0;0.0
225;-0.5;1.0;1.5;-0.5;-0.5
226;-0.5;1.0;1.5;0.0;-1.0
227;-0.5;1.5;0.0;0.0;0.0
228;-0.5;2.0;-1.0;-1.0;1.5
229;-0.5;2.0;-1.0;-0.5;1.0
230;-0.5;2.0;-1.0;0.0;0.5
231;-0.5;2.0;-1.0;0.5;0.0
232;-0.5;2.0;-1.0;1.0;-0.5
233;-0.5;2.0;-1.0;1.5;-1.0
234;-0.5;2.0;-0.5;0.0;0.0
235;-0.5;2.0;0.0;-1.0;0.5
236;-0.5;2.0;0.0;-0.5;0.0
237;-0.5;2.0;0.0;0.0;-0.5
238;-0.5;2.0;0.0;0.5;-1.0
239;-0.5;2.0;0.5;-1.0;0.0
240;-0.5;2.0;0.5;-0.5;-0.5
241;-0.5;2.0;0.5;0.0;-1.0
242;0.0;-1.0;0.0;-0.0;2.0
243;0.0;-1.0;0.0;0.5;1.5
244;0.0;-1.0;0.0;1.0;1.0
245;0.0;-1.0;0.0;1.5;0.5
246;0.0;-1.0;0.0;2.0;0.0
247;0.0;-1.0;0.5;-0.5;2.0
248;0.0;-1.0;0.5;0.0;1.5
249;0.0;-1.0;0.5;0.5;1.0
250;0.0;-1.0;0.5;1.0;0.5
251;0.0;-1.0;0.5;1.5;0.0
252;0.0;-1.0;0.5;2.0;-0.5
253;0.0;-1.0;1.0;-1.0;2.0
254;0.0;-1.0;1.0;-0.5;1.5
255;0.0;-1.0;1.0;0.0;1.0
256;0.0;-1.0;1.0;0.5;0.5
257;0.0;-1.0;1.0;1.0;0.0
258;0.0;-1.0;1.0;1.5;-0.5
259;0.0;-1.0;1.0;2.0;-1.0
260;0.0;-1.0;1.5;-1.0;1.5
261;0.0;-1.0;1.5;-0.5;1.0
262;0.0;-1.0;1.5;0.0;0.5
263;0.0;-1.0;1.5;0.5;0.0
264;0.0;-1.0;1.5;1.0;-0.5
265;0.0;-1.0;1.5;1.5;-1.0
266;0.0;-1.0;2.0;0.0;0.0
267;0.0;-0.5;-0.5;-0.0;2.0
268;0.0;-0.5;-0.5;0.5;1.5
269;0.0;-0.5;-0.5;1.0;1.0
270;0.0;-0.5;-0.5;1.5;0.5
271;0.0;-0.5;-0.5;2.0;0.0
272;0.0;-0.5;0.0;-0.5;2.0
273;0.0;-0.5;0.0;0.0;1.5
274;0.0;-0.5;0.0;0.5;1.0
275;0.0;-0.5;0.0;1.0;0.5
276;0.0;-0.5;0.0;1.5;0.0
277;0.0;-0.5;0.0;2.0;-0.5
278;0.0;-0.5;0.5;-1.0;2.0
279;0.0;-0.5;0.5;-0.5;1.5
280;0.0;-0.5;0.5;0.0;1.0
281;0.0;-0.5;0.5;0.5;0.5
282;0.0;-0.5;0.5;1.0;0.0
283;0.0;-0.5;0.5;1.5;-0.5
284;0.0;-0.5;0.5;2.0;-1.0
285;0.0;-0.5;1.0;-1.0;1.5
286;0.0;-0.5;1.0;-0.5;1.0
287;0.0;-0.5;1.0;0.0;0.5
288;0.0;-0.5;1.0;0.5;0.0
289;0.0;-0.5;1.0;1.0;-0.5
290;0.0;-0.5;1.0;1.5;-1.0
291;0.0;-0.5;1.5;0.0;0.0
292;0.0;-0.5;2.0;-1.0;0.5
293;0.0;-0.5;2.0;-0.5;0.0
294;0.0;-0.5;2.0;0.0;-0.5
295;0.0;-0.5;2.0;0.5;-1.0
296;0.0;0.0;-1.0;-0.0;2.0
297;0.0;0.0;-1.0;0.5;1.5
298;0.0;0.0;-1.0;1.0;1.0
299;0.0;0.0;-1.0;1.5;0.5
300;0.0;0.0;-1.0;2.0;0.0
301;0.0;0.0;-0.5;-0.5;2.0
302;0.0;0.0;-0.5;0.0;1.5
303;0.0;0.0;-0.5;0.5;1.0
304;0.0;0.0;-0.5;1.0;0.5
305;0.0;0.0;-0.5;1.5;0.0
306;0.0;0.0;-0.5;2.0;-0.5
307;0.0;0.0;0.0;-1.0;2.0
308;0.0;0.0;0.0;-0.5;1.5
309;0.0;0.0;0.0;0.0;1.0
310;0.0;0.0;0.0;0.5;0.5
311;0.0;0.0;0.0;1.0;0.0
312;0.0;0.0;0.0;1.5;-0.5
313;0.0;0.0;0.0;2.0;-1.0
314;0.0;0.0;0.5;-1.0;1.5
315;0.0;0.0;0.5;-0.5;1.0
316;0.0;0.0;0.5;0.0;0.5
317;0.0;0.0;0.5;0.5;0.0
318;0.0;0.0;0.5;1.0;-0.5
319;0.0;0.0;0.5;1.5;-1.0
320;0.0;0.0;1.0;0.0;0.0
321;0.0;0.0;1.5;-1.0;0.5
322;0.0;0.0;1.5;-0.5;0.0
323;0.0;0.0;1.5;0.0;-0.5
324;0.0;0.0;1.5;0.5;-1.0
325;0.0;0.0;2.0;-1.0;0.0
326;0.0;0.0;2.0;-0.5;-0.5
327;0.0;0.0;2.0;0.0;-1.0
328;0.0;0.5;-1.0;-0.5;2.0
329;0.0;0.5;-1.0;0.0;1.5
330;0.0;0.5;-1.0;0.5;1.0
331;0.0;0.5;-1.0;1.0;0.5
332;0.0;0.5;-1.0;1.5;0.0
333;0.0;0.5;-1.0;2.0;-0.5
334;0.0;0.5;-0.5;-1.0;2.0
335;0.0;0.5;-0.5;-0.5;1.5
336;0.0;0.5;-0.5;0.0;1.0
337;0.0;0.5;-0.5;0.5;0.5
338;0.0;0.5;-0.5;1.0;0.0
339;0.0;0.5;-0.5;1.5;-0.5
340;0.0;0.5;-0.5;2.0;-1.0
341;0.0;0.5;0.0;-1.0;1.5
342;0.0;0.5;0.0;-0.5;1.0
343;0.0;0.5;0.0;0.0;0.5
344;0.0;0.5;0.0;0.5;0.0
345;0.0;0.5;0.0;1.0;-0.5
346;0.0;0.5;0.0;1.5;-1.0
347;0.0;0.5;0.5;0.0;0.0
348;0.0;0.5;1.0;-1.0;0.5
349;0.0;0.5;1.0;-0.5;0.0
350;0.0;0.5;1.0;0.0;-0.5
351;0.0;0.5;1.0;0.5;-1.0
352;0.0;0.5;1.5;-1.0;0.0
353;0.0;0.5;1.5;-0.5;-0.5
354;0.0;0.5;1.5;0.0;-1.0
355;0.0;1.0;0.0;0.0;0.0
356;0.0;1.5;-1.0;-1.0;1.5
357;0.0;1.5;-1.0;-0.5;1.0
358;0.0;1.5;-1.0;0.0;0.5
359;0.0;1.5;-1.0;0.5;0.0
360;0.0;1.5;-1.0;1.0;-0.5
361;0.0;1.5;-1.0;1.5;-1.0
362;0.0;1.5;-0.5;0.0;0.0
363;0.0;1.5;0.0;-1.0;0.5
364;0.0;1.5;0.0;-0.5;0.0
365;0.0;1.5;0.0;0.0;-0.5
366;0.0;1.5;0.0;0.5;-1.0
367;0.0;1.5;0.5;-1.0;0.0
368;0.0;1.5;0.5;-0.5;-0.5
369;0.0;1.5;0.5;0.0;-1.0
370;0.0;2.0;-1.0;0.0;0.0
371;0.0;2.0;-0.5;-1.0;0.5
372;0.0;2.0;-0.5;-0.5;0.0
373;0.0;2.0;-0.5;0.0;-0.5
374;0.0;2.0;-0.5;0.5;-1.0
375;0.0;2.0;0.0;-1.0;0.0
376;0.0;2.0;0.0;-0.5;-0.5
377;0.0;2.0;0.0;0.0;-1.0
378;0.5;-1.0;-0.5;-0.0;2.0
379;0.5;-1.0;-0.5;0.5;1.5
380;0.5;-1.0;-0.5;1.0;1.0
381;0.5;-1.0;-0.5;1.5;0.5
382;0.5;-1.0;-0.5;2.0;0.0
383;0.5;-1.0;0.0;-0.5;2.0
384;0.5;-1.0;0.0;0.0;1.5
385;0.5;-1.0;0.0;0.5;1.0
386;0.5;-1.0;0.0;1.0;0.5
387;0.5;-1.0;0.0;1.5;0.0
388;0.5;-1.0;0.0;2.0;-0.5
389;0.5;-1.0;0.5;-1.0;2.0
390;0.5;-1.0;0.5;-0.5;1.5
391;0.5;-1.0;0.5;0.0;1.0
392;0.5;-1.0;0.5;0.5;0.5
393;0.5;-1.0;0.5;1.0;0.0
394;0.5;-1.0;0.5;1.5;-0.5
395;0.5;-1.0;0.5;2.0;-1.0
396;0.5;-1.0;1.0;-1.0;1.5
397;0.5;-1.0;1.0;-0.5;1.0
398;0.5;-1.0;1.0;0.0;0.5
399;0.5;-1.0;1.0;0.5;0.0
400;0.5;-1.0;1.0;1.0;-0.5
401;0.5;-1.0;1.0;1.5;-1.0
402;0.5;-1.0;1.5;0.0;0.0
403;0.5;-1.0;2.0;-1.0;0.5
404;0.5;-1.0;2.0;-0.5;0.0
405;0.5;-1.0;2.0;0.0;-0.5
406;0.5;-1.0;2.0;0.5;-1.0
407;0.5;-0.5;-1.0;-0.0;2.0
408;0.5;-0.5;-1.0;0.5;1.5
409;0.5;-0.5;-1.0;1.0;1.0
410;0.5;-0.5;-1.0;1.5;0.5
411;0.5;-0.5;-1.0;2.0;0.0
412;0.5;-0.5;-0.5;-0.5;2.0
413;0.5;-0.5;-0.5;0.0;1.5
414;0.5;-0.5;-0.5;0.5;1.0
415;0.5;-0.5;-0.5;1.0;0.5
416;0.5;-0.5;-0.5;1.5;0.0
417;0.5;-0.5;-0.5;2.0;-0.5
418;0.5;-0.5;0.0;-1.0;2.0
419;0.5;-0.5;0.0;-0.5;1.5
420;0.5;-0.5;0.0;0.0;1.0
421;0.5;-0.5;0.0;0.5;0.5
422;0.5;-0.5;0.0;1.0;0.0
423;0.5;-0.5;0.0;1.5;-0.5
424;0.5;-0.5;0.0;2.0;-1.0
425;0.5;-0.5;0.5;-1.0;1.5
426;0.5;-0.5;0.5;-0.5;1.0
427;0.5;-0.5;0.5;0.0;0.5
428;0.5;-0.5;0.5;0.5;0.0
429;0.5;-0.5;0.5;1.0;-0.5
430;0.5;-0.5;0.5;1.5;-1.0
431;0.5;-0.5;1.0;0.0;0.0
432;0.5;-0.5;1.5;-1.0;0.5
433;0.5;-0.5;1.5;-0.5;0.0
434;0.5;-0.5;1.5;0.0;-0.5
435;0.5;-0.5;1.5;0.5;-1.0
436;0.5;-0.5;2.0;-1.0;0.0
437;0.5;-0.5;2.0;-0.5;-0.5
438;0.5;-0.5;2.0;0.0;-1.0
439;0.5;0.0;-1.0;-0.5;2.0
440;0.5;0.0;-1.0;0.0;1.5
441;0.5;0.0;-1.0;0.5;1.0
442;0.5;0.0;-1.0;1.0;0.5
443;0.5;0.0;-1.0;1.5;0.0
444;0.5;0.0;-1.0;2.0;-0.5
445;0.5;0.0;-0.5;-1.0;2.0
446;0.5;0.0;-0.5;-0.5;1.5
447;0.5;0.0;-0.5;0.0;1.0
448;0.5;0.0;-0.5;0.5;0.5
449;0.5;0.0;-0.5;1.0;0.0
450;0.5;0.0;-0.5;1.5;-0.5
451;0.5;0.0;-0.5;2.0;-1.0
452;0.5;0.0;0.0;-1.0;1.5
453;0.5;0.0;0.0;-0.5;1.0
454;0.5;0.0;0.0;0.0;0.5
455;0.5;0.0;0.0;0.5;0.0
456;0.5;0.0;0.0;1.0;-0.5
457;0.5;0.0;0.0;1.5;-1.0
458;0.5;0.0;0.5;0.0;0.0
459;0.5;0.0;1.0;-1.0;0.5
460;0.5;0.0;1.0;-0.5;0.0
461;0.5;0.0;1.0;0.0;-0.5
462;0.5;0.0;1.0;0.5;-1.0
463;0.5;0.0;1.5;-1.0;0.0
464;0.5;0.0;1.5;-0.5;-0.5
465;0.5;0.0;1.5;0.0;-1.0
466;0.5;0.5;0.0;0.0;0.0
467;0.5;1.0;-1.0;-1.0;1.5
468;0.5;1.0;-1.0;-0.5;1.0
469;0.5;1.0;-1.0;0.0;0.5
470;0.5;1.0;-1.0;0.5;0.0
471;0.5;1.0;-1.0;1.0;-0.5
472;0.5;1.0;-1.0;1.5;-1.0
473;0.5;1.0;-0.5;0.0;0.0
474;0.5;1.0;0.0;-1.0;0.5
475;0.5;1.0;0.0;-0.5;0.0
476;0.5;1.0;0.0;0.0;-0.5
477;0.5;1.0;0.0;0.5;-1.0
478;0.5;1.0;0.5;-1.0;0.0
479;0.5;1.0;0.5;-0.5;-0.5
480;0.5;1.0;0.5;0.0;-1.0
481;0.5;1.5;-1.0;0.0;0.0
482;0.5;1.5;-0.5;-1.0;0.5
483;0.5;1.5;-0.5;-0.5;0.0
484;0.5;1.5;-0.5;0.0;-0.5
485;0.5;1.5;-0.5;0.5;-1.0
486;0.5;1.5;0.0;-1.0;0.0
487;0.5;1.5;0.0;-0.5;-0.5
488;0.5;1.5;0.0;0.0;-1.0
489;1.0;0.0;0.0;0.0;0.0
490;1.5;-1.0;-1.0;-0.5;2.0
491;1.5;-1.0;-1.0;0.0;1.5
492;1.5;-1.0;-1.0;0.5;1.0
493;1.5;-1.0;-1.0;1.0;0.5
494;1.5;-1.0;-1.0;1.5;0.0
495;1.5;-1.0;-1.0;2.0;-0.5
496;1.5;-1.0;-0.5;-1.0;2.0
497;1.5;-1.0;-0.5;-0.5;1.5
498;1.5;-1.0;-0.5;0.0;1.0
499;1.5;-1.0;-0.5;0.5;0.5
500;1.5;-1.0;-0.5;1.0;0.0
501;1.5;-1.0;-0.5;1.5;-0.5
502;1.5;-1.0;-0.5;2.0;-1.0
503;1.5;-1.0;0.0;-1.0;1.5
504;1.5;-1.0;0.0;-0.5;1.0
505;1.5;-1.0;0.0;0.0;0.5
506;1.5;-1.0;0.0;0.5;0.0
507;1.5;-1.0;0.0;1.0;-0.5
508;1.5;-1.0;0.0;1.5;-1.0
509;1.5;-1.0;0.5;0.0;0.0
510;1.5;-1.0;1.0;-1.0;0.5
511;1.5;-1.0;1.0;-0.5;0.0
512;1.5;-1.0;1.0;0.0;-0.5
513;1.5;-1.0;1.0;0.5;-1.0
514;1.5;-1.0;1.5;-1.0;0.0
515;1.5;-1.0;1.5;-0.5;-0.5
516;1.5;-1.0;1.5;0.0;-1.0
517;1.5;-0.5;0.0;0.0;0.0
518;1.5;0.0;-1.0;-1.0;1.5
519;1.5;0.0;-1.0;-0.5;1.0
520;1.5;0.0;-1.0;0.0;0.5
521;1.5;0.0;-1.0;0.5;0.0
522;1.5;0.0;-1.0;1.0;-0.5
523;1.5;0.0;-1.0;1.5;-1.0
524;1.5;0.0;-0.5;0.0;0.0
525;1.5;0.0;0.0;-1.0;0.5
526;1.5;0.0;0.0;-0.5;0.0
527;1.5;0.0;0.0;0.0;-0.5
528;1.5;0.0;0.0;0.5;-1.0
529;1.5;0.0;0.5;-1.0;0.0
530;1.5;0.0;0.5;-0.5;-0.5
531;1.5;0.0;0.5;0.0;-1.0
532;1.5;0.5;-1.0;0.0;0.0
533;1.5;0.5;-0.5;-1.0;0.5
534;1.5;0.5;-0.5;-0.5;0.0
535;1.5;0.5;-0.5;0.0;-0.5
536;1.5;0.5;-0.5;0.5;-1.0
537;1.5;0.5;0.0;-1.0;0.0
538;1.5;0.5;0.0;-0.5;-0.5
539;1.5;0.5;0.0;0.0;-1.0
540;2.0;-1.0;0.0;0.0;0.0
541;2.0;-0.5;-1.0;-1.0;1.5
542;2.0;-0.5;-1.0;-0.5;1.0
543;2.0;-0.5;-1.0;0.0;0.5
544;2.0;-0.5;-1.0;0.5;0.0
545;2.0;-0.5;-1.0;1.0;-0.5
546;2.0;-0.5;-1.0;1.5;-1.0
547;2.0;-0.5;-0.5;0.0;0.0
548;2.0;-0.5;0.0;-1.0;0.5
549;2.0;-0.5;0.0;-0.5;0.0
550;2.0;-0.5;0.0;0.0;-0.5
551;2.0;-0.5;0.0;0.5;-1.0
552;2.0;-0.5;0.5;-1.0;0.0
553;2.0;-0.5;0.5;-0.5;-0.5
554;2.0;-0.5;0.5;0.0;-1.0
555;2.0;0.0;-1.0;0.0;0.0
556;2.0;0.0;-0.5;-1.0;0.5
557;2.0;0.0;-0.5;-0.5;0.0
558;2.0;0.0;-0.5;0.0;-0.5
559;2.0;0.0;-0.5;0.5;-1.0
560;2.0;0.0;0.0;-1.0;0.0
561;2.0;0.0;0.0;-0.5;-0.5
562;2.0;0.0;0.0;0.0;-1.0
