;0;1;2;3
86;0.0;0.2;0.4;0.4
87;0.0;0.2;0.45;0.35
88;0.0;0.2;0.5;0.3
89;0.0;0.2;0.55;0.25
90;0.0;0.2;0.6;0.2
91;0.0;0.2;0.65;0.15
92;0.0;0.2;0.7;0.1
93;0.0;0.2;0.75;0.05
94;0.0;0.2;0.8;0.0
95;0.0;0.25;0.0;0.75
96;0.0;0.25;0.05;0.7
97;0.0;0.25;0.1;0.65
98;0.0;0.25;0.15;0.6
99;0.0;0.25;0.2;0.55
100;0.0;0.25;0.25;0.5
101;0.0;0.25;0.3;0.45
102;0.0;0.25;0.35;0.4
103;0.0;0.25;0.4;0.35
104;0.0;0.25;0.45;0.3
105;0.0;0.25;0.5;0.25
106;0.0;0.25;0.55;0.2
107;0.0;0.25;0.6;0.15
108;0.0;0.25;0.65;0.1
109;0.0;0.25;0.7;0.05
110;0.0;0.25;0.75;0.0
111;0.0;0.30000000000000004;0.0;0.7
112;0.0;0.30000000000000004;0.05;0.65
113;0.0;0.30000000000000004;0.1;0.6
114;0.0;0.30000000000000004;0.15;0.55
115;0.0;0.30000000000000004;0.2;0.5
116;0.0;0.30000000000000004;0.25;0.45
117;0.0;0.30000000000000004;0.3;0.4
118;0.0;0.30000000000000004;0.35;0.35
119;0.0;0.30000000000000004;0.4;0.3
120;0.0;0.30000000000000004;0.45;0.25
121;0.0;0.30000000000000004;0.5;0.2
122;0.0;0.30000000000000004;0.55;0.15
123;0.0;0.30000000000000004;0.6;0.1
124;0.0;0.30000000000000004;0.65;0.05
125;0.0;0.30000000000000004;0.7;-0.0
126;0.0;0.35000000000000003;0.0;0.65
127;0.0;0.35000000000000003;0.05;0.6
128;0.0;0.35000000000000003;0.1;0.55
129;0.0;0.35000000000000003;0.15;0.5
130;0.0;0.35000000000000003;0.2;0.45
131;0.0;0.35000000000000003;0.25;0.4
132;0.0;0.35000000000000003;0.3;0.35
133;0.0;0.35000000000000003;0.35;0.3
134;0.0;0.35000000000000003;0.4;0.25
135;0.0;0.35000000000000003;0.45;0.2
136;0.0;0.35000000000000003;0.5;0.15
137;0.0;0.35000000000000003;0.55;0.1
138;0.0;0.35000000000000003;0.6;0.05
139;0.0;0.35000000000000003;0.65;-0.0
140;0.0;0.4;0.0;0.6
141;0.0;0.4;0.05;0.55
142;0.0;0.4;0.1;0.5
143;0.0;0.4;0.15;0.45
144;0.0;0.4;0.2;0.4
145;0.0;0.4;0.25;0.35
146;0.0;0.4;0.3;0.3
147;0.0;0.4;0.35;0.25
148;0.0;0.4;0.4;0.2
149;0.0;0.4;0.45;0.15
150;0.0;0.4;0.5;0.1
151;0.0;0.4;0.55;0.05
152;0.0;0.4;0.6;-0.0
153;0.0;0.45;0.0;0.55
154;0.0;0.45;0.05;0.5
155;0.0;0.45;0.1;0.45
156;0.0;0.45;0.15;0.4
157;0.0;0.45;0.2;0.35
158;0.0;0.45;0.25;0.3
159;0.0;0.45;0.3;0.25
160;0.0;0.45;0.35;0.2
161;0.0;0.45;0.4;0.15
162;0.0;0.45;0.45;0.1
163;0.0;0.45;0.5;0.05
164;0.0;0.45;0.55;0.0
165;0.0;0.5;0.0;0.5
166;0.0;0.5;0.05;0.45
167;0.0;0.5;0.1;0.4
168;0.0;0.5;0.15;0.35
169;0.0;0.5;0.2;0.3
170;0.0;0.5;0.25;0.25
171;0.0;0.5;0.3;0.2
172;0.0;0.5;0.35;0.15
173;0.0;0.5;0.4;0.1
174;0.0;0.5;0.45;0.05
175;0.0;0.5;0.5;0.0
176;0.0;0.55;0.0;0.45
177;0.0;0.55;0.05;0.4
178;0.0;0.55;0.1;0.35
179;0.0;0.55;0.15;0.3
180;0.0;0.55;0.2;0.25
181;0.0;0.55;0.25;0.2
182;0.0;0.55;0.3;0.15
183;0.0;0.55;0.35;0.1
184;0.0;0.55;0.4;0.05
185;0.0;0.55;0.45;-0.0
186;0.0;0.6000000000000001;0.0;0.4
187;0.0;0.6000000000000001;0.05;0.35
188;0.0;0.6000000000000001;0.1;0.3
189;0.0;0.6000000000000001;0.15;0.25
190;0.0;0.6000000000000001;0.2;0.2
191;0.0;0.6000000000000001;0.25;0.15
192;0.0;0.6000000000000001;0.3;0.1
193;0.0;0.6000000000000001;0.35;0.05
194;0.0;0.6000000000000001;0.4;-0.0
195;0.0;0.65;0.0;0.35
196;0.0;0.65;0.05;0.3
197;0.0;0.65;0.1;0.25
198;0.0;0.65;0.15;0.2
199;0.0;0.65;0.2;0.15
200;0.0;0.65;0.25;0.1
201;0.0;0.65;0.3;0.05
202;0.0;0.65;0.35;-0.0
203;0.0;0.7000000000000001;0.0;0.3
204;0.0;0.7000000000000001;0.05;0.25
205;0.0;0.7000000000000001;0.1;0.2
206;0.0;0.7000000000000001;0.15;0.15
207;0.0;0.7000000000000001;0.2;0.1
208;0.0;0.7000000000000001;0.25;0.05
209;0.0;0.7000000000000001;0.3;-0.0
210;0.0;0.75;0.0;0.25
211;0.0;0.75;0.05;0.2
212;0.0;0.75;0.1;0.15
213;0.0;0.75;0.15;0.1
214;0.0;0.75;0.2;0.05
215;0.0;0.75;0.25;0.0
216;0.0;0.8;0.0;0.2
217;0.0;0.8;0.05;0.15
218;0.0;0.8;0.1;0.1
219;0.0;0.8;0.15;0.05
220;0.0;0.8;0.2;-0.0
221;0.0;0.8500000000000001;0.0;0.15
222;0.0;0.8500000000000001;0.05;0.1
223;0.0;0.8500000000000001;0.1;0.05
224;0.0;0.8500000000000001;0.15;-0.0
225;0.0;0.9;0.0;0.1
226;0.0;0.9;0.05;0.05
227;0.0;0.9;0.1;-0.0
228;0.0;0.9500000000000001;0.0;0.05
229;0.0;0.9500000000000001;0.05;-0.0
230;0.0;1.0;0.0;0.0
231;0.05;0.0;0.0;0.95
232;0.05;0.0;0.05;0.9
233;0.05;0.0;0.1;0.85
234;0.05;0.0;0.15;0.8
235;0.05;0.0;0.2;0.75
236;0.05;0.0;0.25;0.7
237;0.05;0.0;0.3;0.65
238;0.05;0.0;0.35;0.6
239;0.05;0.0;0.4;0.55
240;0.05;0.0;0.45;0.5
241;0.05;0.0;0.5;0.45
242;0.05;0.0;0.55;0.4
243;0.05;0.0;0.6;0.35
244;0.05;0.0;0.65;0.3
245;0.05;0.0;0.7;0.25
246;0.05;0.0;0.75;0.2
247;0.05;0.0;0.8;0.15
248;0.05;0.0;0.85;0.1
249;0.05;0.0;0.9;0.05
250;0.05;0.0;0.95;-0.0
251;0.05;0.05;0.0;0.9
252;0.05;0.05;0.05;0.85
253;0.05;0.05;0.1;0.8
254;0.05;0.05;0.15;0.75
255;0.05;0.05;0.2;0.7
256;0.05;0.05;0.25;0.65
257;0.05;0.05;0.3;0.6
258;0.05;0.05;0.35;0.55
259;0.05;0.05;0.4;0.5
260;0.05;0.05;0.45;0.45
261;0.05;0.05;0.5;0.4
262;0.05;0.05;0.55;0.35
263;0.05;0.05;0.6;0.3
264;0.05;0.05;0.65;0.25
265;0.05;0.05;0.7;0.2
266;0.05;0.05;0.75;0.15
267;0.05;0.05;0.8;0.1
268;0.05;0.05;0.85;0.05
269;0.05;0.05;0.9;0.0
270;0.05;0.1;0.0;0.85
271;0.05;0.1;0.05;0.8
272;0.05;0.1;0.1;0.75
273;0.05;0.1;0.15;0.7
274;0.05;0.1;0.2;0.65
275;0.05;0.1;0.25;0.6
276;0.05;0.1;0.3;0.55
277;0.05;0.1;0.35;0.5
278;0.05;0.1;0.4;0.45
279;0.05;0.1;0.45;0.4
280;0.05;0.1;0.5;0.35
281;0.05;0.1;0.55;0.3
282;0.05;0.1;0.6;0.25
283;0.05;0.1;0.65;0.2
284;0.05;0.1;0.7;0.15
285;0.05;0.1;0.75;0.1
286;0.05;0.1;0.8;0.05
287;0.05;0.1;0.85;-0.0
288;0.05;0.15000000000000002;0.0;0.8
289;0.05;0.15000000000000002;0.05;0.75
290;0.05;0.15000000000000002;0.1;0.7
291;0.05;0.15000000000000002;0.15;0.65
292;0.05;0.15000000000000002;0.2;0.6
293;0.05;0.15000000000000002;0.25;0.55
294;0.05;0.15000000000000002;0.3;0.5
295;0.05;0.15000000000000002;0.35;0.45
296;0.05;0.15000000000000002;0.4;0.4
297;0.05;0.15000000000000002;0.45;0.35
298;0.05;0.15000000000000002;0.5;0.3
299;0.05;0.15000000000000002;0.55;0.25
300;0.05;0.15000000000000002;0.6;0.2
301;0.05;0.15000000000000002;0.65;0.15
302;0.05;0.15000000000000002;0.7;0.1
303;0.05;0.15000000000000002;0.75;0.05
304;0.05;0.15000000000000002;0.8;0.0
305;0.05;0.2;0.0;0.75
306;0.05;0.2;0.05;0.7
307;0.05;0.2;0.1;0.65
308;0.05;0.2;0.15;0.6
309;0.05;0.2;0.2;0.55
310;0.05;0.2;0.25;0.5
311;0.05;0.2;0.3;0.45
312;0.05;0.2;0.35;0.4
313;0.05;0.2;0.4;0.35
314;0.05;0.2;0.45;0.3
315;0.05;0.2;0.5;0.25
316;0.05;0.2;0.55;0.2
317;0.05;0.2;0.6;0.15
318;0.05;0.2;0.65;0.1
319;0.05;0.2;0.7;0.05
320;0.05;0.2;0.75;0.0
321;0.05;0.25;0.0;0.7
322;0.05;0.25;0.05;0.65
323;0.05;0.25;0.1;0.6
324;0.05;0.25;0.15;0.55
325;0.05;0.25;0.2;0.5
326;0.05;0.25;0.25;0.45
327;0.05;0.25;0.3;0.4
328;0.05;0.25;0.35;0.35
329;0.05;0.25;0.4;0.3
330;0.05;0.25;0.45;0.25
331;0.05;0.25;0.5;0.2
332;0.05;0.25;0.55;0.15
333;0.05;0.25;0.6;0.1
334;0.05;0.25;0.65;0.05
335;0.05;0.25;0.7;-0.0
336;0.05;0.30000000000000004;0.0;0.65
337;0.05;0.30000000000000004;0.05;0.6
338;0.05;0.30000000000000004;0.1;0.55
339;0.05;0.30000000000000004;0.15;0.5
340;0.05;0.30000000000000004;0.2;0.45
341;0.05;0.30000000000000004;0.25;0.4
342;0.05;0.30000000000000004;0.3;0.35
343;0.05;0.30000000000000004;0.35;0.3
344;0.05;0.30000000000000004;0.4;0.25
345;0.05;0.30000000000000004;0.45;0.2
346;0.05;0.30000000000000004;0.5;0.15
347;0.05;0.30000000000000004;0.55;0.1
348;0.05;0.30000000000000004;0.6;0.05
349;0.05;0.30000000000000004;0.65;-0.0
350;0.05;0.35000000000000003;0.0;0.6
351;0.05;0.35000000000000003;0.05;0.55
352;0.05;0.35000000000000003;0.1;0.5
353;0.05;0.35000000000000003;0.15;0.45
354;0.05;0.35000000000000003;0.2;0.4
355;0.05;0.35000000000000003;0.25;0.35
356;0.05;0.35000000000000003;0.3;0.3
357;0.05;0.35000000000000003;0.35;0.25
358;0.05;0.35000000000000003;0.4;0.2
359;0.05;0.35000000000000003;0.45;0.15
360;0.05;0.35000000000000003;0.5;0.1
361;0.05;0.35000000000000003;0.55;0.05
362;0.05;0.35000000000000003;0.6;-0.0
363;0.05;0.4;0.0;0.55
364;0.05;0.4;0.05;0.5
365;0.05;0.4;0.1;0.45
366;0.05;0.4;0.15;0.4
367;0.05;0.4;0.2;0.35
368;0.05;0.4;0.25;0.3
369;0.05;0.4;0.3;0.25
370;0.05;0.4;0.35;0.2
371;0.05;0.4;0.4;0.15
372;0.05;0.4;0.45;0.1
373;0.05;0.4;0.5;0.05
374;0.05;0.4;0.55;0.0
375;0.05;0.45;0.0;0.5
376;0.05;0.45;0.05;0.45
377;0.05;0.45;0.1;0.4
378;0.05;0.45;0.15;0.35
379;0.05;0.45;0.2;0.3
380;0.05;0.45;0.25;0.25
381;0.05;0.45;0.3;0.2
382;0.05;0.45;0.35;0.15
383;0.05;0.45;0.4;0.1
384;0.05;0.45;0.45;0.05
385;0.05;0.45;0.5;0.0
386;0.05;0.5;0.0;0.45
387;0.05;0.5;0.05;0.4
388;0.05;0.5;0.1;0.35
389;0.05;0.5;0.15;0.3
390;0.05;0.5;0.2;0.25
391;0.05;0.5;0.25;0.2
392;0.05;0.5;0.3;0.15
393;0.05;0.5;0.35;0.1
394;0.05;0.5;0.4;0.05
395;0.05;0.5;0.45;-0.0
396;0.05;0.55;0.0;0.4
397;0.05;0.55;0.05;0.35
398;0.05;0.55;0.1;0.3
399;0.05;0.55;0.15;0.25
400;0.05;0.55;0.2;0.2
401;0.05;0.55;0.25;0.15
402;0.05;0.55;0.3;0.1
403;0.05;0.55;0.35;0.05
404;0.05;0.55;0.4;-0.0
405;0.05;0.6000000000000001;0.0;0.35
406;0.05;0.6000000000000001;0.05;0.3
407;0.05;0.6000000000000001;0.1;0.25
408;0.05;0.6000000000000001;0.15;0.2
409;0.05;0.6000000000000001;0.2;0.15
410;0.05;0.6000000000000001;0.25;0.1
411;0.05;0.6000000000000001;0.3;0.05
412;0.05;0.6000000000000001;0.35;-0.0
413;0.05;0.65;0.0;0.3
414;0.05;0.65;0.05;0.25
415;0.05;0.65;0.1;0.2
416;0.05;0.65;0.15;0.15
417;0.05;0.65;0.2;0.1
418;0.05;0.65;0.25;0.05
419;0.05;0.65;0.3;-0.0
420;0.05;0.7000000000000001;0.0;0.25
421;0.05;0.7000000000000001;0.05;0.2
422;0.05;0.7000000000000001;0.1;0.15
423;0.05;0.7000000000000001;0.15;0.1
424;0.05;0.7000000000000001;0.2;0.05
425;0.05;0.7000000000000001;0.25;-0.0
426;0.05;0.75;0.0;0.2
427;0.05;0.75;0.05;0.15
428;0.05;0.75;0.1;0.1
429;0.05;0.75;0.15;0.05
430;0.05;0.75;0.2;-0.0
431;0.05;0.8;0.0;0.15
432;0.05;0.8;0.05;0.1
433;0.05;0.8;0.1;0.05
434;0.05;0.8;0.15;-0.0
435;0.05;0.8500000000000001;0.0;0.1
436;0.05;0.8500000000000001;0.05;0.05
437;0.05;0.8500000000000001;0.1;-0.0
438;0.05;0.9;0.0;0.05
439;0.05;0.9;0.05;-0.0
440;0.05;0.9500000000000001;0.0;0.0
441;0.1;0.0;0.0;0.9
442;0.1;0.0;0.05;0.85
443;0.1;0.0;0.1;0.8
444;0.1;0.0;0.15;0.75
445;0.1;0.0;0.2;0.7
446;0.1;0.0;0.25;0.65
447;0.1;0.0;0.3;0.6
448;0.1;0.0;0.35;0.55
449;0.1;0.0;0.4;0.5
450;0.1;0.0;0.45;0.45
451;0.1;0.0;0.5;0.4
452;0.1;0.0;0.55;0.35
453;0.1;0.0;0.6;0.3
454;0.1;0.0;0.65;0.25
455;0.1;0.0;0.7;0.2
456;0.1;0.0;0.75;0.15
457;0.1;0.0;0.8;0.1
458;0.1;0.0;0.85;0.05
459;0.1;0.0;0.9;0.0
460;0.1;0.05;0.0;0.85
461;0.1;0.05;0.05;0.8
462;0.1;0.05;0.1;0.75
463;0.1;0.05;0.15;0.7
464;0.1;0.05;0.2;0.65
465;0.1;0.05;0.25;0.6
466;0.1;0.05;0.3;0.55
467;0.1;0.05;0.35;0.5
468;0.1;0.05;0.4;0.45
469;0.1;0.05;0.45;0.4
470;0.1;0.05;0.5;0.35
471;0.1;0.05;0.55;0.3
472;0.1;0.05;0.6;0.25
473;0.1;0.05;0.65;0.2
474;0.1;0.05;0.7;0.15
475;0.1;0.05;0.75;0.1
476;0.1;0.05;0.8;0.05
477;0.1;0.05;0.85;-0.0
478;0.1;0.1;0.0;0.8
479;0.1;0.1;0.05;0.75
480;0.1;0.1;0.1;0.7
481;0.1;0.1;0.15;0.65
482;0.1;0.1;0.2;0.6
483;0.1;0.1;0.25;0.55
484;0.1;0.1;0.3;0.5
485;0.1;0.1;0.35;0.45
486;0.1;0.1;0.4;0.4
487;0.1;0.1;0.45;0.35
488;0.1;0.1;0.5;0.3
489;0.1;0.1;0.55;0.25
490;0.1;0.1;0.6;0.2
491;0.1;0.1;0.65;0.15
492;0.1;0.1;0.7;0.1
493;0.1;0.1;0.75;0.05
494;0.1;0.1;0.8;0.0
495;0.1;0.15000000000000002;0.0;0.75
496;0.1;0.15000000000000002;0.05;0.7
497;0.1;0.15000000000000002;0.1;0.65
498;0.1;0.15000000000000002;0.15;0.6
499;0.1;0.15000000000000002;0.2;0.55
500;0.1;0.15000000000000002;0.25;0.5
501;0.1;0.15000000000000002;0.3;0.45
502;0.1;0.15000000000000002;0.35;0.4
503;0.1;0.15000000000000002;0.4;0.35
504;0.1;0.15000000000000002;0.45;0.3
505;0.1;0.15000000000000002;0.5;0.25
506;0.1;0.15000000000000002;0.55;0.2
507;0.1;0.15000000000000002;0.6;0.15
508;0.1;0.15000000000000002;0.65;0.1
509;0.1;0.15000000000000002;0.7;0.05
510;0.1;0.15000000000000002;0.75;0.0
511;0.1;0.2;0.0;0.7
512;0.1;0.2;0.05;0.65
513;0.1;0.2;0.1;0.6
514;0.1;0.2;0.15;0.55
515;0.1;0.2;0.2;0.5
516;0.1;0.2;0.25;0.45
517;0.1;0.2;0.3;0.4
518;0.1;0.2;0.35;0.35
519;0.1;0.2;0.4;0.3
520;0.1;0.2;0.45;0.25
521;0.1;0.2;0.5;0.2
522;0.1;0.2;0.55;0.15
523;0.1;0.2;0.6;0.1
524;0.1;0.2;0.65;0.05
525;0.1;0.2;0.7;-0.0
526;0.1;0.25;0.0;0.65
527;0.1;0.25;0.05;0.6
528;0.1;0.25;0.1;0.55
529;0.1;0.25;0.15;0.5
530;0.1;0.25;0.2;0.45
531;0.1;0.25;0.25;0.4
532;0.1;0.25;0.3;0.35
533;0.1;0.25;0.35;0.3
534;0.1;0.25;0.4;0.25
535;0.1;0.25;0.45;0.2
536;0.1;0.25;0.5;0.15
537;0.1;0.25;0.55;0.1
538;0.1;0.25;0.6;0.05
539;0.1;0.25;0.65;0.0
540;0.1;0.30000000000000004;0.0;0.6
541;0.1;0.30000000000000004;0.05;0.55
542;0.1;0.30000000000000004;0.1;0.5
543;0.1;0.30000000000000004;0.15;0.45
544;0.1;0.30000000000000004;0.2;0.4
545;0.1;0.30000000000000004;0.25;0.35
546;0.1;0.30000000000000004;0.3;0.3
547;0.1;0.30000000000000004;0.35;0.25
548;0.1;0.30000000000000004;0.4;0.2
549;0.1;0.30000000000000004;0.45;0.15
550;0.1;0.30000000000000004;0.5;0.1
551;0.1;0.30000000000000004;0.55;0.05
552;0.1;0.30000000000000004;0.6;-0.0
553;0.1;0.35000000000000003;0.0;0.55
554;0.1;0.35000000000000003;0.05;0.5
555;0.1;0.35000000000000003;0.1;0.45
556;0.1;0.35000000000000003;0.15;0.4
557;0.1;0.35000000000000003;0.2;0.35
558;0.1;0.35000000000000003;0.25;0.3
559;0.1;0.35000000000000003;0.3;0.25
560;0.1;0.35000000000000003;0.35;0.2
561;0.1;0.35000000000000003;0.4;0.15
562;0.1;0.35000000000000003;0.45;0.1
563;0.1;0.35000000000000003;0.5;0.05
564;0.1;0.35000000000000003;0.55;-0.0
565;0.1;0.4;0.0;0.5
566;0.1;0.4;0.05;0.45
567;0.1;0.4;0.1;0.4
568;0.1;0.4;0.15;0.35
569;0.1;0.4;0.2;0.3
570;0.1;0.4;0.25;0.25
571;0.1;0.4;0.3;0.2
572;0.1;0.4;0.35;0.15
573;0.1;0.4;0.4;0.1
574;0.1;0.4;0.45;0.05
575;0.1;0.4;0.5;0.0
576;0.1;0.45;0.0;0.45
577;0.1;0.45;0.05;0.4
578;0.1;0.45;0.1;0.35
579;0.1;0.45;0.15;0.3
580;0.1;0.45;0.2;0.25
581;0.1;0.45;0.25;0.2
582;0.1;0.45;0.3;0.15
583;0.1;0.45;0.35;0.1
584;0.1;0.45;0.4;0.05
585;0.1;0.45;0.45;-0.0
586;0.1;0.5;0.0;0.4
587;0.1;0.5;0.05;0.35
588;0.1;0.5;0.1;0.3
589;0.1;0.5;0.15;0.25
590;0.1;0.5;0.2;0.2
591;0.1;0.5;0.25;0.15
592;0.1;0.5;0.3;0.1
593;0.1;0.5;0.35;0.05
594;0.1;0.5;0.4;0.0
595;0.1;0.55;0.0;0.35
596;0.1;0.55;0.05;0.3
597;0.1;0.55;0.1;0.25
598;0.1;0.55;0.15;0.2
599;0.1;0.55;0.2;0.15
600;0.1;0.55;0.25;0.1
601;0.1;0.55;0.3;0.05
602;0.1;0.55;0.35;-0.0
603;0.1;0.6000000000000001;0.0;0.3
604;0.1;0.6000000000000001;0.05;0.25
605;0.1;0.6000000000000001;0.1;0.2
606;0.1;0.6000000000000001;0.15;0.15
607;0.1;0.6000000000000001;0.2;0.1
608;0.1;0.6000000000000001;0.25;0.05
609;0.1;0.6000000000000001;0.3;-0.0
610;0.1;0.65;0.0;0.25
611;0.1;0.65;0.05;0.2
612;0.1;0.65;0.1;0.15
613;0.1;0.65;0.15;0.1
614;0.1;0.65;0.2;0.05
615;0.1;0.65;0.25;0.0
616;0.1;0.7000000000000001;0.0;0.2
617;0.1;0.7000000000000001;0.05;0.15
618;0.1;0.7000000000000001;0.1;0.1
619;0.1;0.7000000000000001;0.15;0.05
620;0.1;0.7000000000000001;0.2;-0.0
621;0.1;0.75;0.0;0.15
622;0.1;0.75;0.05;0.1
623;0.1;0.75;0.1;0.05
624;0.1;0.75;0.15;0.0
625;0.1;0.8;0.0;0.1
626;0.1;0.8;0.05;0.05
627;0.1;0.8;0.1;-0.0
628;0.1;0.8500000000000001;0.0;0.05
629;0.1;0.8500000000000001;0.05;-0.0
630;0.1;0.9;0.0;0.0
631;0.15000000000000002;0.0;0.0;0.85
632;0.15000000000000002;0.0;0.05;0.8
633;0.15000000000000002;0.0;0.1;0.75
634;0.15000000000000002;0.0;0.15;0.7
635;0.15000000000000002;0.0;0.2;0.65
636;0.15000000000000002;0.0;0.25;0.6
637;0.15000000000000002;0.0;0.3;0.55
638;0.15000000000000002;0.0;0.35;0.5
639;0.15000000000000002;0.0;0.4;0.45
640;0.15000000000000002;0.0;0.45;0.4
641;0.15000000000000002;0.0;0.5;0.35
642;0.15000000000000002;0.0;0.55;0.3
643;0.15000000000000002;0.0;0.6;0.25
644;0.15000000000000002;0.0;0.65;0.2
645;0.15000000000000002;0.0;0.7;0.15
646;0.15000000000000002;0.0;0.75;0.1
647;0.15000000000000002;0.0;0.8;0.05
648;0.15000000000000002;0.0;0.85;-0.0
649;0.15000000000000002;0.05;0.0;0.8
650;0.15000000000000002;0.05;0.05;0.75
651;0.15000000000000002;0.05;0.1;0.7
652;0.15000000000000002;0.05;0.15;0.65
653;0.15000000000000002;0.05;0.2;0.6
654;0.15000000000000002;0.05;0.25;0.55
655;0.15000000000000002;0.05;0.3;0.5
656;0.15000000000000002;0.05;0.35;0.45
657;0.15000000000000002;0.05;0.4;0.4
658;0.15000000000000002;0.05;0.45;0.35
659;0.15000000000000002;0.05;0.5;0.3
660;0.15000000000000002;0.05;0.55;0.25
661;0.15000000000000002;0.05;0.6;0.2
662;0.15000000000000002;0.05;0.65;0.15
663;0.15000000000000002;0.05;0.7;0.1
664;0.15000000000000002;0.05;0.75;0.05
665;0.15000000000000002;0.05;0.8;0.0
666;0.15000000000000002;0.1;0.0;0.75
667;0.15000000000000002;0.1;0.05;0.7
668;0.15000000000000002;0.1;0.1;0.65
669;0.15000000000000002;0.1;0.15;0.6
670;0.15000000000000002;0.1;0.2;0.55
671;0.15000000000000002;0.1;0.25;0.5
672;0.15000000000000002;0.1;0.3;0.45
673;0.15000000000000002;0.1;0.35;0.4
674;0.15000000000000002;0.1;0.4;0.35
675;0.15000000000000002;0.1;0.45;0.3
676;0.15000000000000002;0.1;0.5;0.25
677;0.15000000000000002;0.1;0.55;0.2
678;0.15000000000000002;0.1;0.6;0.15
679;0.15000000000000002;0.1;0.65;0.1
680;0.15000000000000002;0.1;0.7;0.05
681;0.15000000000000002;0.1;0.75;0.0
682;0.15000000000000002;0.15000000000000002;0.0;0.7
683;0.15000000000000002;0.15000000000000002;0.05;0.65
684;0.15000000000000002;0.15000000000000002;0.1;0.6
685;0.15000000000000002;0.15000000000000002;0.15;0.55
686;0.15000000000000002;0.15000000000000002;0.2;0.5
687;0.15000000000000002;0.15000000000000002;0.25;0.45
688;0.15000000000000002;0.15000000000000002;0.3;0.4
689;0.15000000000000002;0.15000000000000002;0.35;0.35
690;0.15000000000000002;0.15000000000000002;0.4;0.3
691;0.15000000000000002;0.15000000000000002;0.45;0.25
692;0.15000000000000002;0.15000000000000002;0.5;0.2
693;0.15000000000000002;0.15000000000000002;0.55;0.15
694;0.15000000000000002;0.15000000000000002;0.6;0.1
695;0.15000000000000002;0.15000000000000002;0.65;0.05
696;0.15000000000000002;0.15000000000000002;0.7;-0.0
697;0.15000000000000002;0.2;0.0;0.65
698;0.15000000000000002;0.2;0.05;0.6
