;0;1;2;3
123;-2.0;0.30000000000000004;2.4;0.3
124;-2.0;0.30000000000000004;2.5;0.2
125;-2.0;0.30000000000000004;2.6;0.1
126;-2.0;0.30000000000000004;2.7;0.0
127;-2.0;0.30000000000000004;2.8;-0.1
128;-2.0;0.30000000000000004;2.9;-0.2
129;-2.0;0.30000000000000004;3.0;-0.3
130;-2.0;0.4;-0.4;3.0
131;-2.0;0.4;-0.3;2.9
132;-2.0;0.4;-0.2;2.8
133;-2.0;0.4;-0.1;2.7
134;-2.0;0.4;0.0;2.6
135;-2.0;0.4;0.1;2.5
136;-2.0;0.4;0.2;2.4
137;-2.0;0.4;0.3;2.3
138;-2.0;0.4;0.4;2.2
139;-2.0;0.4;0.5;2.1
140;-2.0;0.4;0.6;2.0
141;-2.0;0.4;0.7;1.9
142;-2.0;0.4;0.8;1.8
143;-2.0;0.4;0.9;1.7
144;-2.0;0.4;1.0;1.6
145;-2.0;0.4;1.1;1.5
146;-2.0;0.4;1.2;1.4
147;-2.0;0.4;1.3;1.3
148;-2.0;0.4;1.4;1.2
149;-2.0;0.4;1.5;1.1
150;-2.0;0.4;1.6;1.0
151;-2.0;0.4;1.7;0.9
152;-2.0;0.4;1.8;0.8
153;-2.0;0.4;1.9;0.7
154;-2.0;0.4;2.0;0.6
155;-2.0;0.4;2.1;0.5
156;-2.0;0.4;2.2;0.4
157;-2.0;0.4;2.3;0.3
158;-2.0;0.4;2.4;0.2
159;-2.0;0.4;2.5;0.1
160;-2.0;0.4;2.6;0.0
161;-2.0;0.4;2.7;-0.1
162;-2.0;0.4;2.8;-0.2
163;-2.0;0.4;2.9;-0.3
164;-2.0;0.4;3.0;-0.4
165;-2.0;0.5;-0.5;3.0
166;-2.0;0.5;-0.4;2.9
167;-2.0;0.5;-0.3;2.8
168;-2.0;0.5;-0.2;2.7
169;-2.0;0.5;-0.1;2.6
170;-2.0;0.5;0.0;2.5
171;-2.0;0.5;0.1;2.4
172;-2.0;0.5;0.2;2.3
173;-2.0;0.5;0.3;2.2
174;-2.0;0.5;0.4;2.1
175;-2.0;0.5;0.5;2.0
176;-2.0;0.5;0.6;1.9
177;-2.0;0.5;0.7;1.8
178;-2.0;0.5;0.8;1.7
179;-2.0;0.5;0.9;1.6
180;-2.0;0.5;1.0;1.5
181;-2.0;0.5;1.1;1.4
182;-2.0;0.5;1.2;1.3
183;-2.0;0.5;1.3;1.2
184;-2.0;0.5;1.4;1.1
185;-2.0;0.5;1.5;1.0
186;-2.0;0.5;1.6;0.9
187;-2.0;0.5;1.7;0.8
188;-2.0;0.5;1.8;0.7
189;-2.0;0.5;1.9;0.6
190;-2.0;0.5;2.0;0.5
191;-2.0;0.5;2.1;0.4
192;-2.0;0.5;2.2;0.3
193;-2.0;0.5;2.3;0.2
194;-2.0;0.5;2.4;0.1
195;-2.0;0.5;2.5;0.0
196;-2.0;0.5;2.6;-0.1
197;-2.0;0.5;2.7;-0.2
198;-2.0;0.5;2.8;-0.3
199;-2.0;0.5;2.9;-0.4
200;-2.0;0.5;3.0;-0.5
201;-2.0;0.6000000000000001;-0.6;3.0
202;-2.0;0.6000000000000001;-0.5;2.9
203;-2.0;0.6000000000000001;-0.4;2.8
204;-2.0;0.6000000000000001;-0.3;2.7
205;-2.0;0.6000000000000001;-0.2;2.6
206;-2.0;0.6000000000000001;-0.1;2.5
207;-2.0;0.6000000000000001;0.0;2.4
208;-2.0;0.6000000000000001;0.1;2.3
209;-2.0;0.6000000000000001;0.2;2.2
210;-2.0;0.6000000000000001;0.3;2.1
211;-2.0;0.6000000000000001;0.4;2.0
212;-2.0;0.6000000000000001;0.5;1.9
213;-2.0;0.6000000000000001;0.6;1.8
214;-2.0;0.6000000000000001;0.7;1.7
215;-2.0;0.6000000000000001;0.8;1.6
216;-2.0;0.6000000000000001;0.9;1.5
217;-2.0;0.6000000000000001;1.0;1.4
218;-2.0;0.6000000000000001;1.1;1.3
219;-2.0;0.6000000000000001;1.2;1.2
220;-2.0;0.6000000000000001;1.3;1.1
221;-2.0;0.6000000000000001;1.4;1.0
222;-2.0;0.6000000000000001;1.5;0.9
223;-2.0;0.6000000000000001;1.6;0.8
224;-2.0;0.6000000000000001;1.7;0.7
225;-2.0;0.6000000000000001;1.8;0.6
226;-2.0;0.6000000000000001;1.9;0.5
227;-2.0;0.6000000000000001;2.0;0.4
228;-2.0;0.6000000000000001;2.1;0.3
229;-2.0;0.6000000000000001;2.2;0.2
230;-2.0;0.6000000000000001;2.3;0.1
231;-2.0;0.6000000000000001;2.4;0.0
232;-2.0;0.6000000000000001;2.5;-0.1
233;-2.0;0.6000000000000001;2.6;-0.2
234;-2.0;0.6000000000000001;2.7;-0.3
235;-2.0;0.6000000000000001;2.8;-0.4
236;-2.0;0.6000000000000001;2.9;-0.5
237;-2.0;0.6000000000000001;3.0;-0.6
238;-2.0;0.7000000000000001;-0.7;3.0
239;-2.0;0.7000000000000001;-0.6;2.9
240;-2.0;0.7000000000000001;-0.5;2.8
241;-2.0;0.7000000000000001;-0.4;2.7
