;0;1;2
178;0.01;0.77;0.22
179;0.01;0.78;0.21
180;0.01;0.79;0.2
181;0.01;0.8;0.19
182;0.01;0.81;0.18
183;0.01;0.82;0.17
184;0.01;0.83;0.16
185;0.01;0.84;0.15
186;0.01;0.85;0.14
187;0.01;0.86;0.13
188;0.01;0.87;0.12
189;0.01;0.88;0.11
190;0.01;0.89;0.1
191;0.01;0.9;0.09
192;0.01;0.91;0.08
193;0.01;0.92;0.07
194;0.01;0.93;0.06
195;0.01;0.94;0.05
196;0.01;0.95;0.04
197;0.01;0.96;0.03
198;0.01;0.97;0.02
199;0.01;0.98;0.01
200;0.01;0.99;0.0
201;0.02;0.0;0.98
202;0.02;0.01;0.97
203;0.02;0.02;0.96
204;0.02;0.03;0.95
205;0.02;0.04;0.94
206;0.02;0.05;0.93
207;0.02;0.06;0.92
208;0.02;0.07;0.91
209;0.02;0.08;0.9
210;0.02;0.09;0.89
211;0.02;0.1;0.88
212;0.02;0.11;0.87
213;0.02;0.12;0.86
214;0.02;0.13;0.85
215;0.02;0.14;0.84
216;0.02;0.15;0.83
217;0.02;0.16;0.82
218;0.02;0.17;0.81
219;0.02;0.18;0.8
220;0.02;0.19;0.79
221;0.02;0.2;0.78
222;0.02;0.21;0.77
223;0.02;0.22;0.76
224;0.02;0.23;0.75
225;0.02;0.24;0.74
226;0.02;0.25;0.73
227;0.02;0.26;0.72
228;0.02;0.27;0.71
229;0.02;0.28;0.7
230;0.02;0.29;0.69
231;0.02;0.3;0.68
232;0.02;0.31;0.67
233;0.02;0.32;0.66
234;0.02;0.33;0.65
235;0.02;0.34;0.64
236;0.02;0.35;0.63
237;0.02;0.36;0.62
238;0.02;0.37;0.61
239;0.02;0.38;0.6
240;0.02;0.39;0.59
241;0.02;0.4;0.58
242;0.02;0.41;0.57
243;0.02;0.42;0.56
244;0.02;0.43;0.55
245;0.02;0.44;0.54
246;0.02;0.45;0.53
247;0.02;0.46;0.52
248;0.02;0.47;0.51
249;0.02;0.48;0.5
250;0.02;0.49;0.49
251;0.02;0.5;0.48
252;0.02;0.51;0.47
253;0.02;0.52;0.46
254;0.02;0.53;0.45
255;0.02;0.54;0.44
256;0.02;0.55;0.43
257;0.02;0.56;0.42
258;0.02;0.57;0.41
259;0.02;0.58;0.4
260;0.02;0.59;0.39
261;0.02;0.6;0.38
262;0.02;0.61;0.37
263;0.02;0.62;0.36
264;0.02;0.63;0.35
265;0.02;0.64;0.34
266;0.02;0.65;0.33
267;0.02;0.66;0.32
268;0.02;0.67;0.31
269;0.02;0.68;0.3
270;0.02;0.69;0.29
271;0.02;0.7;0.28
272;0.02;0.71;0.27
273;0.02;0.72;0.26
274;0.02;0.73;0.25
275;0.02;0.74;0.24
276;0.02;0.75;0.23
277;0.02;0.76;0.22
278;0.02;0.77;0.21
279;0.02;0.78;0.2
280;0.02;0.79;0.19
281;0.02;0.8;0.18
282;0.02;0.81;0.17
283;0.02;0.82;0.16
284;0.02;0.83;0.15
285;0.02;0.84;0.14
286;0.02;0.85;0.13
287;0.02;0.86;0.12
288;0.02;0.87;0.11
289;0.02;0.88;0.1
290;0.02;0.89;0.09
291;0.02;0.9;0.08
292;0.02;0.91;0.07
293;0.02;0.92;0.06
294;0.02;0.93;0.05
295;0.02;0.94;0.04
296;0.02;0.95;0.03
297;0.02;0.96;0.02
298;0.02;0.97;0.01
299;0.02;0.98;0.0
300;0.03;0.0;0.97
301;0.03;0.01;0.96
302;0.03;0.02;0.95
303;0.03;0.03;0.94
304;0.03;0.04;0.93
305;0.03;0.05;0.92
306;0.03;0.06;0.91
307;0.03;0.07;0.9
308;0.03;0.08;0.89
309;0.03;0.09;0.88
310;0.03;0.1;0.87
311;0.03;0.11;0.86
312;0.03;0.12;0.85
313;0.03;0.13;0.84
314;0.03;0.14;0.83
315;0.03;0.15;0.82
316;0.03;0.16;0.81
317;0.03;0.17;0.8
318;0.03;0.18;0.79
319;0.03;0.19;0.78
320;0.03;0.2;0.77
321;0.03;0.21;0.76
322;0.03;0.22;0.75
323;0.03;0.23;0.74
324;0.03;0.24;0.73
325;0.03;0.25;0.72
326;0.03;0.26;0.71
327;0.03;0.27;0.7
328;0.03;0.28;0.69
329;0.03;0.29;0.68
330;0.03;0.3;0.67
331;0.03;0.31;0.66
332;0.03;0.32;0.65
333;0.03;0.33;0.64
334;0.03;0.34;0.63
335;0.03;0.35;0.62
336;0.03;0.36;0.61
337;0.03;0.37;0.6
338;0.03;0.38;0.59
339;0.03;0.39;0.58
340;0.03;0.4;0.57
341;0.03;0.41;0.56
342;0.03;0.42;0.55
343;0.03;0.43;0.54
344;0.03;0.44;0.53
345;0.03;0.45;0.52
346;0.03;0.46;0.51
347;0.03;0.47;0.5
348;0.03;0.48;0.49
349;0.03;0.49;0.48
350;0.03;0.5;0.47
351;0.03;0.51;0.46
352;0.03;0.52;0.45
353;0.03;0.53;0.44
354;0.03;0.54;0.43
355;0.03;0.55;0.42
356;0.03;0.56;0.41
357;0.03;0.57;0.4
358;0.03;0.58;0.39
359;0.03;0.59;0.38
360;0.03;0.6;0.37
361;0.03;0.61;0.36
362;0.03;0.62;0.35
363;0.03;0.63;0.34
364;0.03;0.64;0.33
365;0.03;0.65;0.32
366;0.03;0.66;0.31
367;0.03;0.67;0.3
368;0.03;0.68;0.29
369;0.03;0.69;0.28
370;0.03;0.7;0.27
371;0.03;0.71;0.26
372;0.03;0.72;0.25
373;0.03;0.73;0.24
374;0.03;0.74;0.23
375;0.03;0.75;0.22
376;0.03;0.76;0.21
377;0.03;0.77;0.2
378;0.03;0.78;0.19
379;0.03;0.79;0.18
380;0.03;0.8;0.17
381;0.03;0.81;0.16
382;0.03;0.82;0.15
383;0.03;0.83;0.14
384;0.03;0.84;0.13
385;0.03;0.85;0.12
386;0.03;0.86;0.11
387;0.03;0.87;0.1
388;0.03;0.88;0.09
389;0.03;0.89;0.08
390;0.03;0.9;0.07
391;0.03;0.91;0.06
392;0.03;0.92;0.05
393;0.03;0.93;0.04
394;0.03;0.94;0.03
395;0.03;0.95;0.02
396;0.03;0.96;0.01
397;0.03;0.97;0.0
398;0.04;0.0;0.96
399;0.04;0.01;0.95
400;0.04;0.02;0.94
401;0.04;0.03;0.93
402;0.04;0.04;0.92
403;0.04;0.05;0.91
404;0.04;0.06;0.9
405;0.04;0.07;0.89
406;0.04;0.08;0.88
407;0.04;0.09;0.87
408;0.04;0.1;0.86
409;0.04;0.11;0.85
410;0.04;0.12;0.84
411;0.04;0.13;0.83
412;0.04;0.14;0.82
413;0.04;0.15;0.81
414;0.04;0.16;0.8
415;0.04;0.17;0.79
416;0.04;0.18;0.78
417;0.04;0.19;0.77
418;0.04;0.2;0.76
419;0.04;0.21;0.75
420;0.04;0.22;0.74
421;0.04;0.23;0.73
422;0.04;0.24;0.72
423;0.04;0.25;0.71
424;0.04;0.26;0.7
425;0.04;0.27;0.69
426;0.04;0.28;0.68
427;0.04;0.29;0.67
428;0.04;0.3;0.66
429;0.04;0.31;0.65
430;0.04;0.32;0.64
431;0.04;0.33;0.63
432;0.04;0.34;0.62
433;0.04;0.35;0.61
434;0.04;0.36;0.6
435;0.04;0.37;0.59
436;0.04;0.38;0.58
437;0.04;0.39;0.57
438;0.04;0.4;0.56
439;0.04;0.41;0.55
440;0.04;0.42;0.54
441;0.04;0.43;0.53
442;0.04;0.44;0.52
443;0.04;0.45;0.51
444;0.04;0.46;0.5
445;0.04;0.47;0.49
446;0.04;0.48;0.48
447;0.04;0.49;0.47
448;0.04;0.5;0.46
449;0.04;0.51;0.45
450;0.04;0.52;0.44
451;0.04;0.53;0.43
452;0.04;0.54;0.42
453;0.04;0.55;0.41
454;0.04;0.56;0.4
455;0.04;0.57;0.39
456;0.04;0.58;0.38
457;0.04;0.59;0.37
458;0.04;0.6;0.36
459;0.04;0.61;0.35
460;0.04;0.62;0.34
461;0.04;0.63;0.33
462;0.04;0.64;0.32
463;0.04;0.65;0.31
464;0.04;0.66;0.3
465;0.04;0.67;0.29
466;0.04;0.68;0.28
467;0.04;0.69;0.27
468;0.04;0.7;0.26
469;0.04;0.71;0.25
470;0.04;0.72;0.24
471;0.04;0.73;0.23
472;0.04;0.74;0.22
473;0.04;0.75;0.21
474;0.04;0.76;0.2
475;0.04;0.77;0.19
476;0.04;0.78;0.18
477;0.04;0.79;0.17
478;0.04;0.8;0.16
479;0.04;0.81;0.15
480;0.04;0.82;0.14
481;0.04;0.83;0.13
482;0.04;0.84;0.12
483;0.04;0.85;0.11
484;0.04;0.86;0.1
485;0.04;0.87;0.09
486;0.04;0.88;0.08
487;0.04;0.89;0.07
488;0.04;0.9;0.06
489;0.04;0.91;0.05
490;0.04;0.92;0.04
491;0.04;0.93;0.03
492;0.04;0.94;0.02
493;0.04;0.95;0.01
494;0.04;0.96;0.0
495;0.05;0.0;0.95
496;0.05;0.01;0.94
497;0.05;0.02;0.93
498;0.05;0.03;0.92
499;0.05;0.04;0.91
500;0.05;0.05;0.9
501;0.05;0.06;0.89
502;0.05;0.07;0.88
503;0.05;0.08;0.87
504;0.05;0.09;0.86
505;0.05;0.1;0.85
506;0.05;0.11;0.84
507;0.05;0.12;0.83
508;0.05;0.13;0.82
509;0.05;0.14;0.81
510;0.05;0.15;0.8
511;0.05;0.16;0.79
512;0.05;0.17;0.78
513;0.05;0.18;0.77
514;0.05;0.19;0.76
515;0.05;0.2;0.75
516;0.05;0.21;0.74
517;0.05;0.22;0.73
518;0.05;0.23;0.72
519;0.05;0.24;0.71
520;0.05;0.25;0.7
521;0.05;0.26;0.69
522;0.05;0.27;0.68
523;0.05;0.28;0.67
524;0.05;0.29;0.66
525;0.05;0.3;0.65
526;0.05;0.31;0.64
527;0.05;0.32;0.63
528;0.05;0.33;0.62
529;0.05;0.34;0.61
530;0.05;0.35;0.6
531;0.05;0.36;0.59
532;0.05;0.37;0.58
533;0.05;0.38;0.57
534;0.05;0.39;0.56
535;0.05;0.4;0.55
536;0.05;0.41;0.54
537;0.05;0.42;0.53
538;0.05;0.43;0.52
539;0.05;0.44;0.51
540;0.05;0.45;0.5
541;0.05;0.46;0.49
542;0.05;0.47;0.48
543;0.05;0.48;0.47
544;0.05;0.49;0.46
545;0.05;0.5;0.45
546;0.05;0.51;0.44
547;0.05;0.52;0.43
548;0.05;0.53;0.42
549;0.05;0.54;0.41
550;0.05;0.55;0.4
551;0.05;0.56;0.39
552;0.05;0.57;0.38
553;0.05;0.58;0.37
554;0.05;0.59;0.36
555;0.05;0.6;0.35
556;0.05;0.61;0.34
557;0.05;0.62;0.33
558;0.05;0.63;0.32
559;0.05;0.64;0.31
560;0.05;0.65;0.3
561;0.05;0.66;0.29
562;0.05;0.67;0.28
563;0.05;0.68;0.27
564;0.05;0.69;0.26
565;0.05;0.7;0.25
566;0.05;0.71;0.24
567;0.05;0.72;0.23
568;0.05;0.73;0.22
569;0.05;0.74;0.21
570;0.05;0.75;0.2
571;0.05;0.76;0.19
572;0.05;0.77;0.18
573;0.05;0.78;0.17
574;0.05;0.79;0.16
575;0.05;0.8;0.15
576;0.05;0.81;0.14
577;0.05;0.82;0.13
578;0.05;0.83;0.12
579;0.05;0.84;0.11
580;0.05;0.85;0.1
581;0.05;0.86;0.09
582;0.05;0.87;0.08
583;0.05;0.88;0.07
584;0.05;0.89;0.06
585;0.05;0.9;0.05
586;0.05;0.91;0.04
587;0.05;0.92;0.03
588;0.05;0.93;0.02
589;0.05;0.94;0.01
590;0.05;0.95;-0.0
591;0.06;0.0;0.94
592;0.06;0.01;0.93
593;0.06;0.02;0.92
594;0.06;0.03;0.91
595;0.06;0.04;0.9
596;0.06;0.05;0.89
597;0.06;0.06;0.88
598;0.06;0.07;0.87
599;0.06;0.08;0.86
600;0.06;0.09;0.85
601;0.06;0.1;0.84
602;0.06;0.11;0.83
603;0.06;0.12;0.82
604;0.06;0.13;0.81
605;0.06;0.14;0.8
606;0.06;0.15;0.79
607;0.06;0.16;0.78
608;0.06;0.17;0.77
609;0.06;0.18;0.76
610;0.06;0.19;0.75
611;0.06;0.2;0.74
612;0.06;0.21;0.73
613;0.06;0.22;0.72
614;0.06;0.23;0.71
615;0.06;0.24;0.7
616;0.06;0.25;0.69
617;0.06;0.26;0.68
618;0.06;0.27;0.67
619;0.06;0.28;0.66
620;0.06;0.29;0.65
621;0.06;0.3;0.64
622;0.06;0.31;0.63
623;0.06;0.32;0.62
624;0.06;0.33;0.61
625;0.06;0.34;0.6
626;0.06;0.35;0.59
627;0.06;0.36;0.58
628;0.06;0.37;0.57
629;0.06;0.38;0.56
630;0.06;0.39;0.55
631;0.06;0.4;0.54
632;0.06;0.41;0.53
633;0.06;0.42;0.52
634;0.06;0.43;0.51
635;0.06;0.44;0.5
636;0.06;0.45;0.49
637;0.06;0.46;0.48
638;0.06;0.47;0.47
639;0.06;0.48;0.46
640;0.06;0.49;0.45
641;0.06;0.5;0.44
642;0.06;0.51;0.43
643;0.06;0.52;0.42
644;0.06;0.53;0.41
645;0.06;0.54;0.4
646;0.06;0.55;0.39
647;0.06;0.56;0.38
648;0.06;0.57;0.37
649;0.06;0.58;0.36
650;0.06;0.59;0.35
651;0.06;0.6;0.34
652;0.06;0.61;0.33
653;0.06;0.62;0.32
654;0.06;0.63;0.31
655;0.06;0.64;0.3
656;0.06;0.65;0.29
657;0.06;0.66;0.28
658;0.06;0.67;0.27
659;0.06;0.68;0.26
660;0.06;0.69;0.25
661;0.06;0.7;0.24
662;0.06;0.71;0.23
663;0.06;0.72;0.22
664;0.06;0.73;0.21
665;0.06;0.74;0.2
666;0.06;0.75;0.19
667;0.06;0.76;0.18
668;0.06;0.77;0.17
669;0.06;0.78;0.16
670;0.06;0.79;0.15
671;0.06;0.8;0.14
672;0.06;0.81;0.13
673;0.06;0.82;0.12
674;0.06;0.83;0.11
675;0.06;0.84;0.1
676;0.06;0.85;0.09
677;0.06;0.86;0.08
678;0.06;0.87;0.07
679;0.06;0.88;0.06
680;0.06;0.89;0.05
681;0.06;0.9;0.04
682;0.06;0.91;0.03
683;0.06;0.92;0.02
684;0.06;0.93;0.01
685;0.06;0.94;-0.0
686;0.07;0.0;0.93
687;0.07;0.01;0.92
688;0.07;0.02;0.91
689;0.07;0.03;0.9
690;0.07;0.04;0.89
691;0.07;0.05;0.88
692;0.07;0.06;0.87
693;0.07;0.07;0.86
694;0.07;0.08;0.85
695;0.07;0.09;0.84
696;0.07;0.1;0.83
697;0.07;0.11;0.82
698;0.07;0.12;0.81
699;0.07;0.13;0.8
700;0.07;0.14;0.79
701;0.07;0.15;0.78
702;0.07;0.16;0.77
703;0.07;0.17;0.76
704;0.07;0.18;0.75
705;0.07;0.19;0.74
706;0.07;0.2;0.73
707;0.07;0.21;0.72
708;0.07;0.22;0.71
709;0.07;0.23;0.7
710;0.07;0.24;0.69
711;0.07;0.25;0.68
712;0.07;0.26;0.67
713;0.07;0.27;0.66
714;0.07;0.28;0.65
715;0.07;0.29;0.64
716;0.07;0.3;0.63
717;0.07;0.31;0.62
718;0.07;0.32;0.61
719;0.07;0.33;0.6
720;0.07;0.34;0.59
721;0.07;0.35;0.58
722;0.07;0.36;0.57
723;0.07;0.37;0.56
724;0.07;0.38;0.55
725;0.07;0.39;0.54
726;0.07;0.4;0.53
727;0.07;0.41;0.52
728;0.07;0.42;0.51
729;0.07;0.43;0.5
730;0.07;0.44;0.49
731;0.07;0.45;0.48
732;0.07;0.46;0.47
733;0.07;0.47;0.46
734;0.07;0.48;0.45
735;0.07;0.49;0.44
736;0.07;0.5;0.43
737;0.07;0.51;0.42
738;0.07;0.52;0.41
739;0.07;0.53;0.4
740;0.07;0.54;0.39
741;0.07;0.55;0.38
742;0.07;0.56;0.37
743;0.07;0.57;0.36
744;0.07;0.58;0.35
745;0.07;0.59;0.34
746;0.07;0.6;0.33
747;0.07;0.61;0.32
748;0.07;0.62;0.31
749;0.07;0.63;0.3
750;0.07;0.64;0.29
751;0.07;0.65;0.28
752;0.07;0.66;0.27
753;0.07;0.67;0.26
754;0.07;0.68;0.25
755;0.07;0.69;0.24
756;0.07;0.7;0.23
757;0.07;0.71;0.22
758;0.07;0.72;0.21
759;0.07;0.73;0.2
760;0.07;0.74;0.19
761;0.07;0.75;0.18
762;0.07;0.76;0.17
763;0.07;0.77;0.16
764;0.07;0.78;0.15
765;0.07;0.79;0.14
766;0.07;0.8;0.13
767;0.07;0.81;0.12
768;0.07;0.82;0.11
769;0.07;0.83;0.1
770;0.07;0.84;0.09
771;0.07;0.85;0.08
772;0.07;0.86;0.07
773;0.07;0.87;0.06
774;0.07;0.88;0.05
775;0.07;0.89;0.04
776;0.07;0.9;0.03
777;0.07;0.91;0.02
778;0.07;0.92;0.01
779;0.07;0.93;-0.0
780;0.08;0.0;0.92
781;0.08;0.01;0.91
782;0.08;0.02;0.9
783;0.08;0.03;0.89
784;0.08;0.04;0.88
785;0.08;0.05;0.87
786;0.08;0.06;0.86
787;0.08;0.07;0.85
788;0.08;0.08;0.84
789;0.08;0.09;0.83
790;0.08;0.1;0.82
791;0.08;0.11;0.81
792;0.08;0.12;0.8
793;0.08;0.13;0.79
794;0.08;0.14;0.78
795;0.08;0.15;0.77
796;0.08;0.16;0.76
797;0.08;0.17;0.75
798;0.08;0.18;0.74
799;0.08;0.19;0.73
800;0.08;0.2;0.72
801;0.08;0.21;0.71
802;0.08;0.22;0.7
803;0.08;0.23;0.69
804;0.08;0.24;0.68
805;0.08;0.25;0.67
806;0.08;0.26;0.66
807;0.08;0.27;0.65
808;0.08;0.28;0.64
809;0.08;0.29;0.63
810;0.08;0.3;0.62
811;0.08;0.31;0.61
812;0.08;0.32;0.6
813;0.08;0.33;0.59
814;0.08;0.34;0.58
815;0.08;0.35;0.57
816;0.08;0.36;0.56
817;0.08;0.37;0.55
818;0.08;0.38;0.54
819;0.08;0.39;0.53
820;0.08;0.4;0.52
821;0.08;0.41;0.51
822;0.08;0.42;0.5
823;0.08;0.43;0.49
824;0.08;0.44;0.48
825;0.08;0.45;0.47
826;0.08;0.46;0.46
827;0.08;0.47;0.45
828;0.08;0.48;0.44
829;0.08;0.49;0.43
830;0.08;0.5;0.42
831;0.08;0.51;0.41
832;0.08;0.52;0.4
833;0.08;0.53;0.39
834;0.08;0.54;0.38
835;0.08;0.55;0.37
836;0.08;0.56;0.36
837;0.08;0.57;0.35
838;0.08;0.58;0.34
839;0.08;0.59;0.33
840;0.08;0.6;0.32
841;0.08;0.61;0.31
842;0.08;0.62;0.3
843;0.08;0.63;0.29
844;0.08;0.64;0.28
845;0.08;0.65;0.27
846;0.08;0.66;0.26
847;0.08;0.67;0.25
848;0.08;0.68;0.24
849;0.08;0.69;0.23
850;0.08;0.7;0.22
851;0.08;0.71;0.21
852;0.08;0.72;0.2
853;0.08;0.73;0.19
854;0.08;0.74;0.18
855;0.08;0.75;0.17
856;0.08;0.76;0.16
857;0.08;0.77;0.15
858;0.08;0.78;0.14
859;0.08;0.79;0.13
860;0.08;0.8;0.12
861;0.08;0.81;0.11
862;0.08;0.82;0.1
863;0.08;0.83;0.09
864;0.08;0.84;0.08
865;0.08;0.85;0.07
866;0.08;0.86;0.06
867;0.08;0.87;0.05
868;0.08;0.88;0.04
869;0.08;0.89;0.03
870;0.08;0.9;0.02
871;0.08;0.91;0.01
872;0.08;0.92;0.0
873;0.09;0.0;0.91
874;0.09;0.01;0.9
875;0.09;0.02;0.89
876;0.09;0.03;0.88
877;0.09;0.04;0.87
878;0.09;0.05;0.86
879;0.09;0.06;0.85
880;0.09;0.07;0.84
881;0.09;0.08;0.83
882;0.09;0.09;0.82
883;0.09;0.1;0.81
884;0.09;0.11;0.8
885;0.09;0.12;0.79
886;0.09;0.13;0.78
887;0.09;0.14;0.77
888;0.09;0.15;0.76
889;0.09;0.16;0.75
890;0.09;0.17;0.74
891;0.09;0.18;0.73
892;0.09;0.19;0.72
893;0.09;0.2;0.71
894;0.09;0.21;0.7
895;0.09;0.22;0.69
896;0.09;0.23;0.68
897;0.09;0.24;0.67
898;0.09;0.25;0.66
899;0.09;0.26;0.65
900;0.09;0.27;0.64
901;0.09;0.28;0.63
902;0.09;0.29;0.62
903;0.09;0.3;0.61
904;0.09;0.31;0.6
905;0.09;0.32;0.59
906;0.09;0.33;0.58
907;0.09;0.34;0.57
908;0.09;0.35;0.56
909;0.09;0.36;0.55
910;0.09;0.37;0.54
911;0.09;0.38;0.53
912;0.09;0.39;0.52
913;0.09;0.4;0.51
914;0.09;0.41;0.5
915;0.09;0.42;0.49
916;0.09;0.43;0.48
917;0.09;0.44;0.47
918;0.09;0.45;0.46
919;0.09;0.46;0.45
920;0.09;0.47;0.44
921;0.09;0.48;0.43
922;0.09;0.49;0.42
923;0.09;0.5;0.41
924;0.09;0.51;0.4
925;0.09;0.52;0.39
926;0.09;0.53;0.38
927;0.09;0.54;0.37
928;0.09;0.55;0.36
929;0.09;0.56;0.35
930;0.09;0.57;0.34
931;0.09;0.58;0.33
932;0.09;0.59;0.32
933;0.09;0.6;0.31
934;0.09;0.61;0.3
935;0.09;0.62;0.29
936;0.09;0.63;0.28
937;0.09;0.64;0.27
938;0.09;0.65;0.26
939;0.09;0.66;0.25
940;0.09;0.67;0.24
941;0.09;0.68;0.23
942;0.09;0.69;0.22
943;0.09;0.7;0.21
944;0.09;0.71;0.2
945;0.09;0.72;0.19
946;0.09;0.73;0.18
947;0.09;0.74;0.17
948;0.09;0.75;0.16
949;0.09;0.76;0.15
950;0.09;0.77;0.14
951;0.09;0.78;0.13
952;0.09;0.79;0.12
953;0.09;0.8;0.11
954;0.09;0.81;0.1
955;0.09;0.82;0.09
956;0.09;0.83;0.08
957;0.09;0.84;0.07
958;0.09;0.85;0.06
959;0.09;0.86;0.05
960;0.09;0.87;0.04
961;0.09;0.88;0.03
962;0.09;0.89;0.02
963;0.09;0.9;0.01
964;0.09;0.91;0.0
965;0.1;0.0;0.9
966;0.1;0.01;0.89
967;0.1;0.02;0.88
968;0.1;0.03;0.87
969;0.1;0.04;0.86
970;0.1;0.05;0.85
971;0.1;0.06;0.84
972;0.1;0.07;0.83
973;0.1;0.08;0.82
974;0.1;0.09;0.81
975;0.1;0.1;0.8
976;0.1;0.11;0.79
977;0.1;0.12;0.78
978;0.1;0.13;0.77
979;0.1;0.14;0.76
980;0.1;0.15;0.75
981;0.1;0.16;0.74
982;0.1;0.17;0.73
983;0.1;0.18;0.72
984;0.1;0.19;0.71
985;0.1;0.2;0.7
986;0.1;0.21;0.69
987;0.1;0.22;0.68
988;0.1;0.23;0.67
989;0.1;0.24;0.66
990;0.1;0.25;0.65
991;0.1;0.26;0.64
992;0.1;0.27;0.63
993;0.1;0.28;0.62
994;0.1;0.29;0.61
995;0.1;0.3;0.6
996;0.1;0.31;0.59
997;0.1;0.32;0.58
