;0;1;2;3;4
65;-2.0;0.0;1.6500000000000001;0.0;1.35
66;-2.0;0.0;1.6500000000000001;0.33;1.02
67;-2.0;0.0;1.6500000000000001;0.66;0.69
68;-2.0;0.0;1.6500000000000001;0.99;0.36
69;-2.0;0.0;1.6500000000000001;1.32;0.03
70;-2.0;0.0;1.6500000000000001;1.65;-0.3
71;-2.0;0.0;1.6500000000000001;1.98;-0.63
72;-2.0;0.0;1.6500000000000001;2.31;-0.96
73;-2.0;0.0;1.6500000000000001;2.64;-1.29
74;-2.0;0.0;1.6500000000000001;2.97;-1.62
75;-2.0;0.0;1.98;-1.98;3.0
76;-2.0;0.0;1.98;-1.65;2.67
77;-2.0;0.0;1.98;-1.32;2.34
78;-2.0;0.0;1.98;-0.99;2.01
79;-2.0;0.0;1.98;-0.66;1.68
80;-2.0;0.0;1.98;-0.33;1.35
81;-2.0;0.0;1.98;0.0;1.02
82;-2.0;0.0;1.98;0.33;0.69
83;-2.0;0.0;1.98;0.66;0.36
84;-2.0;0.0;1.98;0.99;0.03
85;-2.0;0.0;1.98;1.32;-0.3
86;-2.0;0.0;1.98;1.65;-0.63
87;-2.0;0.0;1.98;1.98;-0.96
88;-2.0;0.0;1.98;2.31;-1.29
89;-2.0;0.0;1.98;2.64;-1.62
90;-2.0;0.0;1.98;2.97;-1.95
91;-2.0;0.0;2.31;-2.0;2.69
92;-2.0;0.0;2.31;-1.67;2.36
93;-2.0;0.0;2.31;-1.34;2.03
94;-2.0;0.0;2.31;-1.01;1.7
95;-2.0;0.0;2.31;-0.68;1.37
96;-2.0;0.0;2.31;-0.35;1.04
97;-2.0;0.0;2.31;-0.02;0.71
98;-2.0;0.0;2.31;0.31;0.38
99;-2.0;0.0;2.31;0.64;0.05
100;-2.0;0.0;2.31;0.97;-0.28
101;-2.0;0.0;2.31;1.3;-0.61
102;-2.0;0.0;2.31;1.63;-0.94
103;-2.0;0.0;2.31;1.96;-1.27
104;-2.0;0.0;2.31;2.29;-1.6
105;-2.0;0.0;2.31;2.62;-1.93
106;-2.0;0.0;2.64;-2.0;2.36
107;-2.0;0.0;2.64;-1.67;2.03
108;-2.0;0.0;2.64;-1.34;1.7
109;-2.0;0.0;2.64;-1.01;1.37
110;-2.0;0.0;2.64;-0.68;1.04
111;-2.0;0.0;2.64;-0.35;0.71
112;-2.0;0.0;2.64;-0.02;0.38
113;-2.0;0.0;2.64;0.31;0.05
114;-2.0;0.0;2.64;0.64;-0.28
115;-2.0;0.0;2.64;0.97;-0.61
116;-2.0;0.0;2.64;1.3;-0.94
117;-2.0;0.0;2.64;1.63;-1.27
118;-2.0;0.0;2.64;1.96;-1.6
119;-2.0;0.0;2.64;2.29;-1.93
120;-2.0;0.0;2.97;-2.0;2.03
121;-2.0;0.0;2.97;-1.67;1.7
122;-2.0;0.0;2.97;-1.34;1.37
123;-2.0;0.0;2.97;-1.01;1.04
124;-2.0;0.0;2.97;-0.68;0.71
125;-2.0;0.0;2.97;-0.35;0.38
126;-2.0;0.0;2.97;-0.02;0.05
127;-2.0;0.0;2.97;0.31;-0.28
128;-2.0;0.0;2.97;0.64;-0.61
129;-2.0;0.0;2.97;0.97;-0.94
130;-2.0;0.0;2.97;1.3;-1.27
131;-2.0;0.0;2.97;1.63;-1.6
132;-2.0;0.0;2.97;1.96;-1.93
133;-2.0;0.33;-0.33000000000000007;-0.0;3.0
134;-2.0;0.33;-0.33000000000000007;0.33;2.67
135;-2.0;0.33;-0.33000000000000007;0.66;2.34
136;-2.0;0.33;-0.33000000000000007;0.99;2.01
137;-2.0;0.33;-0.33000000000000007;1.32;1.68
138;-2.0;0.33;-0.33000000000000007;1.65;1.35
139;-2.0;0.33;-0.33000000000000007;1.98;1.02
140;-2.0;0.33;-0.33000000000000007;2.31;0.69
141;-2.0;0.33;-0.33000000000000007;2.64;0.36
142;-2.0;0.33;-0.33000000000000007;2.97;0.03
143;-2.0;0.33;-5.551115123125783e-17;-0.33;3.0
144;-2.0;0.33;-5.551115123125783e-17;-0.0;2.67
145;-2.0;0.33;-5.551115123125783e-17;0.33;2.34
146;-2.0;0.33;-5.551115123125783e-17;0.66;2.01
147;-2.0;0.33;-5.551115123125783e-17;0.99;1.68
148;-2.0;0.33;-5.551115123125783e-17;1.32;1.35
149;-2.0;0.33;-5.551115123125783e-17;1.65;1.02
150;-2.0;0.33;-5.551115123125783e-17;1.98;0.69
151;-2.0;0.33;-5.551115123125783e-17;2.31;0.36
152;-2.0;0.33;-5.551115123125783e-17;2.64;0.03
153;-2.0;0.33;-5.551115123125783e-17;2.97;-0.3
154;-2.0;0.33;0.32999999999999996;-0.66;3.0
155;-2.0;0.33;0.32999999999999996;-0.33;2.67
156;-2.0;0.33;0.32999999999999996;-0.0;2.34
157;-2.0;0.33;0.32999999999999996;0.33;2.01
158;-2.0;0.33;0.32999999999999996;0.66;1.68
159;-2.0;0.33;0.32999999999999996;0.99;1.35
160;-2.0;0.33;0.32999999999999996;1.32;1.02
161;-2.0;0.33;0.32999999999999996;1.65;0.69
162;-2.0;0.33;0.32999999999999996;1.98;0.36
163;-2.0;0.33;0.32999999999999996;2.31;0.03
164;-2.0;0.33;0.32999999999999996;2.64;-0.3
165;-2.0;0.33;0.32999999999999996;2.97;-0.63
166;-2.0;0.33;0.6599999999999999;-0.99;3.0
167;-2.0;0.33;0.6599999999999999;-0.66;2.67
168;-2.0;0.33;0.6599999999999999;-0.33;2.34
169;-2.0;0.33;0.6599999999999999;0.0;2.01
170;-2.0;0.33;0.6599999999999999;0.33;1.68
171;-2.0;0.33;0.6599999999999999;0.66;1.35
172;-2.0;0.33;0.6599999999999999;0.99;1.02
173;-2.0;0.33;0.6599999999999999;1.32;0.69
174;-2.0;0.33;0.6599999999999999;1.65;0.36
175;-2.0;0.33;0.6599999999999999;1.98;0.03
176;-2.0;0.33;0.6599999999999999;2.31;-0.3
177;-2.0;0.33;0.6599999999999999;2.64;-0.63
178;-2.0;0.33;0.6599999999999999;2.97;-0.96
179;-2.0;0.33;0.99;-1.32;3.0
180;-2.0;0.33;0.99;-0.99;2.67
181;-2.0;0.33;0.99;-0.66;2.34
182;-2.0;0.33;0.99;-0.33;2.01
183;-2.0;0.33;0.99;0.0;1.68
184;-2.0;0.33;0.99;0.33;1.35
185;-2.0;0.33;0.99;0.66;1.02
186;-2.0;0.33;0.99;0.99;0.69
187;-2.0;0.33;0.99;1.32;0.36
188;-2.0;0.33;0.99;1.65;0.03
189;-2.0;0.33;0.99;1.98;-0.3
190;-2.0;0.33;0.99;2.31;-0.63
191;-2.0;0.33;0.99;2.64;-0.96
192;-2.0;0.33;0.99;2.97;-1.29
193;-2.0;0.33;1.32;-1.65;3.0
194;-2.0;0.33;1.32;-1.32;2.67
195;-2.0;0.33;1.32;-0.99;2.34
196;-2.0;0.33;1.32;-0.66;2.01
197;-2.0;0.33;1.32;-0.33;1.68
198;-2.0;0.33;1.32;0.0;1.35
199;-2.0;0.33;1.32;0.33;1.02
200;-2.0;0.33;1.32;0.66;0.69
201;-2.0;0.33;1.32;0.99;0.36
202;-2.0;0.33;1.32;1.32;0.03
203;-2.0;0.33;1.32;1.65;-0.3
204;-2.0;0.33;1.32;1.98;-0.63
205;-2.0;0.33;1.32;2.31;-0.96
206;-2.0;0.33;1.32;2.64;-1.29
207;-2.0;0.33;1.32;2.97;-1.62
208;-2.0;0.33;1.65;-1.98;3.0
209;-2.0;0.33;1.65;-1.65;2.67
210;-2.0;0.33;1.65;-1.32;2.34
211;-2.0;0.33;1.65;-0.99;2.01
212;-2.0;0.33;1.65;-0.66;1.68
213;-2.0;0.33;1.65;-0.33;1.35
214;-2.0;0.33;1.65;0.0;1.02
215;-2.0;0.33;1.65;0.33;0.69
216;-2.0;0.33;1.65;0.66;0.36
217;-2.0;0.33;1.65;0.99;0.03
218;-2.0;0.33;1.65;1.32;-0.3
219;-2.0;0.33;1.65;1.65;-0.63
220;-2.0;0.33;1.65;1.98;-0.96
221;-2.0;0.33;1.65;2.31;-1.29
222;-2.0;0.33;1.65;2.64;-1.62
223;-2.0;0.33;1.65;2.97;-1.95
224;-2.0;0.33;1.98;-2.0;2.69
225;-2.0;0.33;1.98;-1.67;2.36
226;-2.0;0.33;1.98;-1.34;2.03
227;-2.0;0.33;1.98;-1.01;1.7
228;-2.0;0.33;1.98;-0.68;1.37
229;-2.0;0.33;1.98;-0.35;1.04
230;-2.0;0.33;1.98;-0.02;0.71
231;-2.0;0.33;1.98;0.31;0.38
232;-2.0;0.33;1.98;0.64;0.05
233;-2.0;0.33;1.98;0.97;-0.28
234;-2.0;0.33;1.98;1.3;-0.61
235;-2.0;0.33;1.98;1.63;-0.94
236;-2.0;0.33;1.98;1.96;-1.27
237;-2.0;0.33;1.98;2.29;-1.6
238;-2.0;0.33;1.98;2.62;-1.93
239;-2.0;0.33;2.31;-2.0;2.36
240;-2.0;0.33;2.31;-1.67;2.03
241;-2.0;0.33;2.31;-1.34;1.7
242;-2.0;0.33;2.31;-1.01;1.37
243;-2.0;0.33;2.31;-0.68;1.04
244;-2.0;0.33;2.31;-0.35;0.71
245;-2.0;0.33;2.31;-0.02;0.38
246;-2.0;0.33;2.31;0.31;0.05
247;-2.0;0.33;2.31;0.64;-0.28
248;-2.0;0.33;2.31;0.97;-0.61
249;-2.0;0.33;2.31;1.3;-0.94
250;-2.0;0.33;2.31;1.63;-1.27
251;-2.0;0.33;2.31;1.96;-1.6
252;-2.0;0.33;2.31;2.29;-1.93
253;-2.0;0.33;2.64;-2.0;2.03
254;-2.0;0.33;2.64;-1.67;1.7
255;-2.0;0.33;2.64;-1.34;1.37
256;-2.0;0.33;2.64;-1.01;1.04
257;-2.0;0.33;2.64;-0.68;0.71
258;-2.0;0.33;2.64;-0.35;0.38
259;-2.0;0.33;2.64;-0.02;0.05
260;-2.0;0.33;2.64;0.31;-0.28
261;-2.0;0.33;2.64;0.64;-0.61
262;-2.0;0.33;2.64;0.97;-0.94
263;-2.0;0.33;2.64;1.3;-1.27
264;-2.0;0.33;2.64;1.63;-1.6
265;-2.0;0.33;2.64;1.96;-1.93
266;-2.0;0.33;2.97;-2.0;1.7
267;-2.0;0.33;2.97;-1.67;1.37
268;-2.0;0.33;2.97;-1.34;1.04
269;-2.0;0.33;2.97;-1.01;0.71
270;-2.0;0.33;2.97;-0.68;0.38
271;-2.0;0.33;2.97;-0.35;0.05
272;-2.0;0.33;2.97;-0.02;-0.28
273;-2.0;0.33;2.97;0.31;-0.61
274;-2.0;0.33;2.97;0.64;-0.94
275;-2.0;0.33;2.97;0.97;-1.27
276;-2.0;0.33;2.97;1.3;-1.6
277;-2.0;0.33;2.97;1.63;-1.93
278;-2.0;0.66;-0.6600000000000001;-0.0;3.0
279;-2.0;0.66;-0.6600000000000001;0.33;2.67
280;-2.0;0.66;-0.6600000000000001;0.66;2.34
281;-2.0;0.66;-0.6600000000000001;0.99;2.01
282;-2.0;0.66;-0.6600000000000001;1.32;1.68
283;-2.0;0.66;-0.6600000000000001;1.65;1.35
284;-2.0;0.66;-0.6600000000000001;1.98;1.02
285;-2.0;0.66;-0.6600000000000001;2.31;0.69
286;-2.0;0.66;-0.6600000000000001;2.64;0.36
287;-2.0;0.66;-0.6600000000000001;2.97;0.03
288;-2.0;0.66;-0.3300000000000001;-0.33;3.0
289;-2.0;0.66;-0.3300000000000001;-0.0;2.67
290;-2.0;0.66;-0.3300000000000001;0.33;2.34
291;-2.0;0.66;-0.3300000000000001;0.66;2.01
292;-2.0;0.66;-0.3300000000000001;0.99;1.68
293;-2.0;0.66;-0.3300000000000001;1.32;1.35
294;-2.0;0.66;-0.3300000000000001;1.65;1.02
295;-2.0;0.66;-0.3300000000000001;1.98;0.69
296;-2.0;0.66;-0.3300000000000001;2.31;0.36
297;-2.0;0.66;-0.3300000000000001;2.64;0.03
298;-2.0;0.66;-0.3300000000000001;2.97;-0.3
299;-2.0;0.66;-1.1102230246251565e-16;-0.66;3.0
300;-2.0;0.66;-1.1102230246251565e-16;-0.33;2.67
301;-2.0;0.66;-1.1102230246251565e-16;-0.0;2.34
302;-2.0;0.66;-1.1102230246251565e-16;0.33;2.01
303;-2.0;0.66;-1.1102230246251565e-16;0.66;1.68
304;-2.0;0.66;-1.1102230246251565e-16;0.99;1.35
305;-2.0;0.66;-1.1102230246251565e-16;1.32;1.02
306;-2.0;0.66;-1.1102230246251565e-16;1.65;0.69
307;-2.0;0.66;-1.1102230246251565e-16;1.98;0.36
308;-2.0;0.66;-1.1102230246251565e-16;2.31;0.03
309;-2.0;0.66;-1.1102230246251565e-16;2.64;-0.3
310;-2.0;0.66;-1.1102230246251565e-16;2.97;-0.63
311;-2.0;0.66;0.32999999999999985;-0.99;3.0
312;-2.0;0.66;0.32999999999999985;-0.66;2.67
313;-2.0;0.66;0.32999999999999985;-0.33;2.34
314;-2.0;0.66;0.32999999999999985;0.0;2.01
315;-2.0;0.66;0.32999999999999985;0.33;1.68
316;-2.0;0.66;0.32999999999999985;0.66;1.35
317;-2.0;0.66;0.32999999999999985;0.99;1.02
318;-2.0;0.66;0.32999999999999985;1.32;0.69
319;-2.0;0.66;0.32999999999999985;1.65;0.36
320;-2.0;0.66;0.32999999999999985;1.98;0.03
321;-2.0;0.66;0.32999999999999985;2.31;-0.3
322;-2.0;0.66;0.32999999999999985;2.64;-0.63
323;-2.0;0.66;0.32999999999999985;2.97;-0.96
324;-2.0;0.66;0.6599999999999999;-1.32;3.0
325;-2.0;0.66;0.6599999999999999;-0.99;2.67
326;-2.0;0.66;0.6599999999999999;-0.66;2.34
327;-2.0;0.66;0.6599999999999999;-0.33;2.01
328;-2.0;0.66;0.6599999999999999;0.0;1.68
329;-2.0;0.66;0.6599999999999999;0.33;1.35
330;-2.0;0.66;0.6599999999999999;0.66;1.02
331;-2.0;0.66;0.6599999999999999;0.99;0.69
332;-2.0;0.66;0.6599999999999999;1.32;0.36
333;-2.0;0.66;0.6599999999999999;1.65;0.03
334;-2.0;0.66;0.6599999999999999;1.98;-0.3
335;-2.0;0.66;0.6599999999999999;2.31;-0.63
336;-2.0;0.66;0.6599999999999999;2.64;-0.96
337;-2.0;0.66;0.6599999999999999;2.97;-1.29
338;-2.0;0.66;0.99;-1.65;3.0
339;-2.0;0.66;0.99;-1.32;2.67
340;-2.0;0.66;0.99;-0.99;2.34
341;-2.0;0.66;0.99;-0.66;2.01
342;-2.0;0.66;0.99;-0.33;1.68
343;-2.0;0.66;0.99;0.0;1.35
344;-2.0;0.66;0.99;0.33;1.02
345;-2.0;0.66;0.99;0.66;0.69
346;-2.0;0.66;0.99;0.99;0.36
347;-2.0;0.66;0.99;1.32;0.03
348;-2.0;0.66;0.99;1.65;-0.3
349;-2.0;0.66;0.99;1.98;-0.63
350;-2.0;0.66;0.99;2.31;-0.96
351;-2.0;0.66;0.99;2.64;-1.29
352;-2.0;0.66;0.99;2.97;-1.62
353;-2.0;0.66;1.3199999999999998;-1.98;3.0
354;-2.0;0.66;1.3199999999999998;-1.65;2.67
355;-2.0;0.66;1.3199999999999998;-1.32;2.34
356;-2.0;0.66;1.3199999999999998;-0.99;2.01
357;-2.0;0.66;1.3199999999999998;-0.66;1.68
358;-2.0;0.66;1.3199999999999998;-0.33;1.35
359;-2.0;0.66;1.3199999999999998;0.0;1.02
360;-2.0;0.66;1.3199999999999998;0.33;0.69
361;-2.0;0.66;1.3199999999999998;0.66;0.36
362;-2.0;0.66;1.3199999999999998;0.99;0.03
363;-2.0;0.66;1.3199999999999998;1.32;-0.3
364;-2.0;0.66;1.3199999999999998;1.65;-0.63
365;-2.0;0.66;1.3199999999999998;1.98;-0.96
366;-2.0;0.66;1.3199999999999998;2.31;-1.29
367;-2.0;0.66;1.3199999999999998;2.64;-1.62
368;-2.0;0.66;1.3199999999999998;2.97;-1.95
369;-2.0;0.66;1.65;-2.0;2.69
370;-2.0;0.66;1.65;-1.67;2.36
371;-2.0;0.66;1.65;-1.34;2.03
372;-2.0;0.66;1.65;-1.01;1.7
373;-2.0;0.66;1.65;-0.68;1.37
374;-2.0;0.66;1.65;-0.35;1.04
375;-2.0;0.66;1.65;-0.02;0.71
376;-2.0;0.66;1.65;0.31;0.38
377;-2.0;0.66;1.65;0.64;0.05
378;-2.0;0.66;1.65;0.97;-0.28
379;-2.0;0.66;1.65;1.3;-0.61
380;-2.0;0.66;1.65;1.63;-0.94
381;-2.0;0.66;1.65;1.96;-1.27
382;-2.0;0.66;1.65;2.29;-1.6
383;-2.0;0.66;1.65;2.62;-1.93
384;-2.0;0.66;1.98;-2.0;2.36
385;-2.0;0.66;1.98;-1.67;2.03
386;-2.0;0.66;1.98;-1.34;1.7
387;-2.0;0.66;1.98;-1.01;1.37
388;-2.0;0.66;1.98;-0.68;1.04
389;-2.0;0.66;1.98;-0.35;0.71
390;-2.0;0.66;1.98;-0.02;0.38
391;-2.0;0.66;1.98;0.31;0.05
392;-2.0;0.66;1.98;0.64;-0.28
393;-2.0;0.66;1.98;0.97;-0.61
394;-2.0;0.66;1.98;1.3;-0.94
395;-2.0;0.66;1.98;1.63;-1.27
396;-2.0;0.66;1.98;1.96;-1.6
397;-2.0;0.66;1.98;2.29;-1.93
398;-2.0;0.66;2.31;-2.0;2.03
399;-2.0;0.66;2.31;-1.67;1.7
400;-2.0;0.66;2.31;-1.34;1.37
401;-2.0;0.66;2.31;-1.01;1.04
402;-2.0;0.66;2.31;-0.68;0.71
403;-2.0;0.66;2.31;-0.35;0.38
404;-2.0;0.66;2.31;-0.02;0.05
405;-2.0;0.66;2.31;0.31;-0.28
406;-2.0;0.66;2.31;0.64;-0.61
407;-2.0;0.66;2.31;0.97;-0.94
408;-2.0;0.66;2.31;1.3;-1.27
409;-2.0;0.66;2.31;1.63;-1.6
410;-2.0;0.66;2.31;1.96;-1.93
411;-2.0;0.66;2.64;-2.0;1.7
412;-2.0;0.66;2.64;-1.67;1.37
413;-2.0;0.66;2.64;-1.34;1.04
414;-2.0;0.66;2.64;-1.01;0.71
415;-2.0;0.66;2.64;-0.68;0.38
416;-2.0;0.66;2.64;-0.35;0.05
417;-2.0;0.66;2.64;-0.02;-0.28
418;-2.0;0.66;2.64;0.31;-0.61
419;-2.0;0.66;2.64;0.64;-0.94
420;-2.0;0.66;2.64;0.97;-1.27
421;-2.0;0.66;2.64;1.3;-1.6
422;-2.0;0.66;2.64;1.63;-1.93
423;-2.0;0.66;2.97;-2.0;1.37
424;-2.0;0.66;2.97;-1.67;1.04
425;-2.0;0.66;2.97;-1.34;0.71
426;-2.0;0.66;2.97;-1.01;0.38
427;-2.0;0.66;2.97;-0.68;0.05
428;-2.0;0.66;2.97;-0.35;-0.28
429;-2.0;0.66;2.97;-0.02;-0.61
430;-2.0;0.66;2.97;0.31;-0.94
431;-2.0;0.66;2.97;0.64;-1.27
432;-2.0;0.66;2.97;0.97;-1.6
433;-2.0;0.66;2.97;1.3;-1.93
434;-2.0;0.99;-0.99;-0.0;3.0
435;-2.0;0.99;-0.99;0.33;2.67
436;-2.0;0.99;-0.99;0.66;2.34
437;-2.0;0.99;-0.99;0.99;2.01
438;-2.0;0.99;-0.99;1.32;1.68
439;-2.0;0.99;-0.99;1.65;1.35
440;-2.0;0.99;-0.99;1.98;1.02
441;-2.0;0.99;-0.99;2.31;0.69
442;-2.0;0.99;-0.99;2.64;0.36
443;-2.0;0.99;-0.99;2.97;0.03
444;-2.0;0.99;-0.6599999999999999;-0.33;3.0
445;-2.0;0.99;-0.6599999999999999;-0.0;2.67
446;-2.0;0.99;-0.6599999999999999;0.33;2.34
447;-2.0;0.99;-0.6599999999999999;0.66;2.01
448;-2.0;0.99;-0.6599999999999999;0.99;1.68
449;-2.0;0.99;-0.6599999999999999;1.32;1.35
450;-2.0;0.99;-0.6599999999999999;1.65;1.02
451;-2.0;0.99;-0.6599999999999999;1.98;0.69
452;-2.0;0.99;-0.6599999999999999;2.31;0.36
453;-2.0;0.99;-0.6599999999999999;2.64;0.03
454;-2.0;0.99;-0.6599999999999999;2.97;-0.3
455;-2.0;0.99;-0.32999999999999996;-0.66;3.0
456;-2.0;0.99;-0.32999999999999996;-0.33;2.67
457;-2.0;0.99;-0.32999999999999996;-0.0;2.34
458;-2.0;0.99;-0.32999999999999996;0.33;2.01
459;-2.0;0.99;-0.32999999999999996;0.66;1.68
460;-2.0;0.99;-0.32999999999999996;0.99;1.35
461;-2.0;0.99;-0.32999999999999996;1.32;1.02
462;-2.0;0.99;-0.32999999999999996;1.65;0.69
463;-2.0;0.99;-0.32999999999999996;1.98;0.36
464;-2.0;0.99;-0.32999999999999996;2.31;0.03
465;-2.0;0.99;-0.32999999999999996;2.64;-0.3
466;-2.0;0.99;-0.32999999999999996;2.97;-0.63
467;-2.0;0.99;0.0;-0.99;3.0
468;-2.0;0.99;0.0;-0.66;2.67
469;-2.0;0.99;0.0;-0.33;2.34
470;-2.0;0.99;0.0;0.0;2.01
471;-2.0;0.99;0.0;0.33;1.68
472;-2.0;0.99;0.0;0.66;1.35
473;-2.0;0.99;0.0;0.99;1.02
474;-2.0;0.99;0.0;1.32;0.69
475;-2.0;0.99;0.0;1.65;0.36
476;-2.0;0.99;0.0;1.98;0.03
477;-2.0;0.99;0.0;2.31;-0.3
478;-2.0;0.99;0.0;2.64;-0.63
479;-2.0;0.99;0.0;2.97;-0.96
480;-2.0;0.99;0.33000000000000007;-1.32;3.0
481;-2.0;0.99;0.33000000000000007;-0.99;2.67
482;-2.0;0.99;0.33000000000000007;-0.66;2.34
483;-2.0;0.99;0.33000000000000007;-0.33;2.01
484;-2.0;0.99;0.33000000000000007;0.0;1.68
485;-2.0;0.99;0.33000000000000007;0.33;1.35
486;-2.0;0.99;0.33000000000000007;0.66;1.02
487;-2.0;0.99;0.33000000000000007;0.99;0.69
488;-2.0;0.99;0.33000000000000007;1.32;0.36
489;-2.0;0.99;0.33000000000000007;1.65;0.03
490;-2.0;0.99;0.33000000000000007;1.98;-0.3
491;-2.0;0.99;0.33000000000000007;2.31;-0.63
492;-2.0;0.99;0.33000000000000007;2.64;-0.96
493;-2.0;0.99;0.33000000000000007;2.97;-1.29
494;-2.0;0.99;0.6600000000000001;-1.65;3.0
495;-2.0;0.99;0.6600000000000001;-1.32;2.67
496;-2.0;0.99;0.6600000000000001;-0.99;2.34
497;-2.0;0.99;0.6600000000000001;-0.66;2.01
498;-2.0;0.99;0.6600000000000001;-0.33;1.68
499;-2.0;0.99;0.6600000000000001;0.0;1.35
500;-2.0;0.99;0.6600000000000001;0.33;1.02
501;-2.0;0.99;0.6600000000000001;0.66;0.69
502;-2.0;0.99;0.6600000000000001;0.99;0.36
503;-2.0;0.99;0.6600000000000001;1.32;0.03
504;-2.0;0.99;0.6600000000000001;1.65;-0.3
505;-2.0;0.99;0.6600000000000001;1.98;-0.63
506;-2.0;0.99;0.6600000000000001;2.31;-0.96
507;-2.0;0.99;0.6600000000000001;2.64;-1.29
508;-2.0;0.99;0.6600000000000001;2.97;-1.62
509;-2.0;0.99;0.99;-1.98;3.0
510;-2.0;0.99;0.99;-1.65;2.67
511;-2.0;0.99;0.99;-1.32;2.34
512;-2.0;0.99;0.99;-0.99;2.01
513;-2.0;0.99;0.99;-0.66;1.68
514;-2.0;0.99;0.99;-0.33;1.35
515;-2.0;0.99;0.99;0.0;1.02
516;-2.0;0.99;0.99;0.33;0.69
517;-2.0;0.99;0.99;0.66;0.36
518;-2.0;0.99;0.99;0.99;0.03
519;-2.0;0.99;0.99;1.32;-0.3
520;-2.0;0.99;0.99;1.65;-0.63
521;-2.0;0.99;0.99;1.98;-0.96
522;-2.0;0.99;0.99;2.31;-1.29
523;-2.0;0.99;0.99;2.64;-1.62
524;-2.0;0.99;0.99;2.97;-1.95
525;-2.0;0.99;1.32;-2.0;2.69
526;-2.0;0.99;1.32;-1.67;2.36
527;-2.0;0.99;1.32;-1.34;2.03
528;-2.0;0.99;1.32;-1.01;1.7
529;-2.0;0.99;1.32;-0.68;1.37
530;-2.0;0.99;1.32;-0.35;1.04
531;-2.0;0.99;1.32;-0.02;0.71
532;-2.0;0.99;1.32;0.31;0.38
533;-2.0;0.99;1.32;0.64;0.05
534;-2.0;0.99;1.32;0.97;-0.28
535;-2.0;0.99;1.32;1.3;-0.61
536;-2.0;0.99;1.32;1.63;-0.94
537;-2.0;0.99;1.32;1.96;-1.27
538;-2.0;0.99;1.32;2.29;-1.6
539;-2.0;0.99;1.32;2.62;-1.93
540;-2.0;0.99;1.6500000000000001;-2.0;2.36
541;-2.0;0.99;1.6500000000000001;-1.67;2.03
542;-2.0;0.99;1.6500000000000001;-1.34;1.7
543;-2.0;0.99;1.6500000000000001;-1.01;1.37
