Date,Open,High,Low,Close,Adj Close,Volume
2006-03-03,5012.939941,5030.359863,4966.709961,4989.149902,4989.149902,133234400
2006-03-06,5025.720215,5037.049805,5010.720215,5010.720215,5010.720215,129514800
2006-03-07,4989.930176,4996.689941,4968.720215,4992.209961,4992.209961,123852400
2006-03-08,5000.990234,5005.879883,4927.589844,4969.509766,4969.509766,149103600
2006-03-09,5007.959961,5012.419922,4981.049805,5007.839844,5007.839844,133724400
2006-03-10,4993.910156,5069.270020,4986.919922,5069.270020,5069.270020,117575400
2006-03-13,5094.229980,5112.700195,5085.740234,5107.470215,5107.470215,99056200
2006-03-14,5095.240234,5117.160156,5088.120117,5117.160156,5117.160156,109949800
2006-03-15,5131.040039,5141.549805,5119.609863,5127.930176,5127.930176,121084200
2006-03-16,5130.540039,5136.640137,5105.620117,5126.009766,5126.009766,110239600
2006-03-17,5133.089844,5171.379883,5124.750000,5141.080078,5141.080078,165232800
2006-03-20,5161.209961,5174.140137,5131.310059,5138.509766,5138.509766,96421400
2006-03-21,5136.919922,5148.560059,5098.379883,5148.560059,5148.560059,119449400
2006-03-22,5142.470215,5201.279785,5132.950195,5194.779785,5194.779785,181240200
2006-03-23,5204.680176,5205.609863,5179.660156,5194.779785,5194.779785,132081000
2006-03-24,5198.270020,5226.370117,5194.200195,5218.709961,5218.709961,152767600
2006-03-27,5212.390137,5218.850098,5162.069824,5162.439941,5162.439941,93518000
2006-03-28,5170.970215,5189.939941,5134.339844,5149.990234,5149.990234,104814800
2006-03-29,5144.120117,5189.620117,5143.660156,5180.250000,5180.250000,85148600
2006-03-30,5204.910156,5246.740234,5203.359863,5240.100098,5240.100098,117118000
2006-03-31,5227.049805,5247.310059,5211.069824,5220.850098,5220.850098,105696600
2006-04-03,5251.560059,5258.509766,5231.100098,5255.259766,5255.259766,124339800
2006-04-04,5241.709961,5241.709961,5203.910156,5205.810059,5205.810059,116863600
2006-04-05,5214.439941,5230.870117,5187.330078,5221.029785,5221.029785,120031200
2006-04-06,5232.410156,5245.560059,5200.459961,5222.359863,5222.359863,116226200
2006-04-07,5221.839844,5241.000000,5174.959961,5174.959961,5174.959961,114764800
2006-04-10,5170.049805,5190.870117,5155.830078,5190.270020,5190.270020,84382800
2006-04-11,5189.189941,5197.410156,5106.180176,5112.600098,5112.600098,126835600
2006-04-12,5106.479980,5110.799805,5058.350098,5085.109863,5085.109863,121817000
2006-04-13,5097.779785,5109.609863,5069.470215,5102.620117,5102.620117,82467200
2006-04-18,5097.560059,5101.930176,5073.509766,5095.970215,5095.970215,82229400
2006-04-19,5150.390137,5172.589844,5125.569824,5158.140137,5158.140137,108721800
2006-04-20,5158.240234,5227.129883,5158.240234,5206.790039,5206.790039,121195000
2006-04-21,5223.830078,5252.379883,5221.560059,5252.379883,5252.379883,109810200
2006-04-24,5227.700195,5239.379883,5219.270020,5221.439941,5221.439941,87307000
2006-04-25,5238.640137,5255.149902,5227.939941,5235.339844,5235.339844,103482600
2006-04-26,5244.470215,5261.600098,5241.990234,5252.319824,5252.319824,104366800
2006-04-27,5257.759766,5257.759766,5169.979980,5213.549805,5213.549805,169400000
2006-04-28,5211.140137,5219.069824,5184.270020,5188.399902,5188.399902,116765400
2006-05-02,5187.339844,5249.470215,5185.680176,5241.189941,5241.189941,116350600
2006-05-03,5260.569824,5267.509766,5193.939941,5193.939941,5193.939941,134590000
2006-05-04,5198.120117,5241.490234,5187.720215,5233.700195,5233.700195,98354400
2006-05-05,5244.209961,5287.240234,5237.520020,5286.399902,5286.399902,105246600
2006-05-08,5297.500000,5315.029785,5277.310059,5282.399902,5282.399902,85185000
2006-05-09,5292.290039,5312.180176,5272.819824,5312.180176,5312.180176,111713600
2006-05-10,5285.149902,5310.649902,5276.459961,5278.270020,5278.270020,126916200
2006-05-11,5284.060059,5329.160156,5259.120117,5262.939941,5262.939941,170039800
2006-05-12,5226.810059,5238.399902,5150.450195,5150.450195,5150.450195,212419200
2006-05-15,5130.529785,5137.430176,5052.799805,5064.850098,5064.850098,187040400
2006-05-16,5065.490234,5100.709961,5042.220215,5081.689941,5081.689941,150327200
2006-05-17,5103.580078,5110.200195,4920.310059,4920.310059,4920.310059,181139600
2006-05-18,4922.310059,4959.810059,4841.770020,4908.689941,4908.689941,199366800
2006-05-19,4933.729980,4964.839844,4906.740234,4944.569824,4944.569824,179287000
2006-05-22,4934.109863,4934.109863,4798.810059,4813.500000,4813.500000,183981800
2006-05-23,4847.520020,4963.100098,4847.520020,4931.529785,4931.529785,196174800
2006-05-24,4892.709961,4908.770020,4822.600098,4870.020020,4870.020020,150904800
2006-05-25,4878.509766,4949.529785,4840.580078,4949.529785,4949.529785,97131200
2006-05-26,4993.009766,5045.089844,4970.080078,5045.089844,5045.089844,162757400
2006-05-29,5022.859863,5026.359863,5009.169922,5015.319824,5015.319824,48836600
2006-05-30,5010.350098,5023.410156,4882.720215,4893.870117,4893.870117,151443400
2006-05-31,4834.560059,4937.910156,4820.060059,4930.180176,4930.180176,169673200
2006-06-01,4927.129883,4954.459961,4885.339844,4947.290039,4947.290039,123124000
2006-06-02,5000.450195,5023.169922,4937.810059,4959.700195,4959.700195,127736600
2006-06-05,4960.160156,4970.509766,4906.459961,4916.040039,4916.040039,73527800
2006-06-06,4834.439941,4857.390137,4786.430176,4797.919922,4797.919922,142432200
2006-06-07,4820.290039,4832.500000,4767.319824,4824.770020,4824.770020,138972600
2006-06-08,4706.390137,4762.740234,4684.339844,4684.339844,4684.339844,212133400
2006-06-09,4757.549805,4785.589844,4736.490234,4768.180176,4768.180176,135748800
2006-06-12,4757.560059,4780.080078,4720.160156,4723.180176,4723.180176,99536600
2006-06-13,4635.299805,4660.339844,4594.339844,4617.589844,4617.589844,176945000
2006-06-14,4622.220215,4642.149902,4564.689941,4615.439941,4615.439941,236820000
2006-06-15,4639.399902,4729.799805,4639.399902,4724.580078,4724.580078,174063400
2006-06-16,4789.939941,4801.629883,4681.470215,4694.890137,4694.890137,286744800
2006-06-19,4722.620117,4773.540039,4718.720215,4729.020020,4729.020020,123956200
2006-06-20,4687.390137,4770.419922,4678.370117,4770.419922,4770.419922,129009400
2006-06-21,4780.450195,4785.859863,4711.169922,4774.729980,4774.729980,130401600
2006-06-22,4828.629883,4838.540039,4775.589844,4803.290039,4803.290039,108699800
2006-06-23,4812.799805,4834.200195,4788.799805,4817.629883,4817.629883,98519600
2006-06-26,4838.720215,4842.799805,4796.149902,4801.490234,4801.490234,114452400
2006-06-27,4829.160156,4832.160156,4762.819824,4771.240234,4771.240234,111293500
2006-06-28,4751.790039,4802.609863,4744.580078,4774.000000,4774.000000,110729100
2006-06-29,4814.910156,4880.379883,4800.490234,4880.379883,4880.379883,119663300
2006-06-30,4946.589844,4974.529785,4914.250000,4965.959961,4965.959961,136360100
2006-07-03,4967.069824,4982.839844,4952.160156,4980.620117,4980.620117,102830500
2006-07-04,4985.839844,4985.839844,4948.410156,4983.879883,4983.879883,57923600
2006-07-05,4959.930176,4963.439941,4902.569824,4921.299805,4921.299805,101208700
2006-07-06,4935.279785,4971.689941,4933.189941,4966.450195,4966.450195,114194500
2006-07-07,4950.709961,4977.680176,4921.569824,4953.709961,4953.709961,94507600
2006-07-10,4939.200195,4989.290039,4908.979980,4982.479980,4982.479980,83373600
2006-07-11,4954.149902,4975.779785,4903.279785,4914.390137,4914.390137,150050600
2006-07-12,4946.120117,4978.729980,4932.700195,4941.729980,4941.729980,110991000
2006-07-13,4903.580078,4904.009766,4834.810059,4852.520020,4852.520020,144990300
2006-07-14,4811.799805,4842.850098,4780.790039,4780.790039,4780.790039,92409200
2006-07-17,4790.919922,4790.919922,4710.609863,4750.080078,4750.080078,115001000
2006-07-18,4740.009766,4763.830078,4715.620117,4734.540039,4734.540039,108713400
2006-07-19,4733.270020,4846.540039,4733.270020,4846.540039,4846.540039,129790900
2006-07-20,4870.270020,4895.100098,4854.580078,4865.040039,4865.040039,104987200
2006-07-21,4841.279785,4860.490234,4802.589844,4818.549805,4818.549805,104798000
2006-07-24,4827.069824,4919.439941,4826.169922,4914.930176,4914.930176,87998600
2006-07-25,4931.939941,4958.049805,4915.899902,4933.120117,4933.120117,99402000
2006-07-26,4937.069824,4954.799805,4925.470215,4943.000000,4943.000000,105539600
2006-07-27,4974.419922,5001.209961,4961.540039,5001.209961,5001.209961,162148200
2006-07-28,4978.069824,5030.779785,4962.540039,5028.509766,5028.509766,112566100
2006-07-31,5024.509766,5034.060059,5006.279785,5009.419922,5009.419922,75857600
2006-08-01,5010.950195,5024.089844,4932.410156,4948.229980,4948.229980,97199400
2006-08-02,4984.109863,5027.200195,4976.509766,5026.250000,5026.250000,107618900
2006-08-03,5034.459961,5038.680176,4958.180176,4983.680176,4983.680176,116772200
2006-08-04,5013.430176,5060.470215,4995.770020,5040.950195,5040.950195,110079200
2006-08-07,4980.439941,4995.500000,4950.180176,4956.339844,4956.339844,83503800
2006-08-08,4986.910156,4991.490234,4943.569824,4967.950195,4967.950195,80601600
2006-08-09,4982.839844,5033.189941,4948.180176,5025.149902,5025.149902,100289100
2006-08-10,4973.729980,4986.600098,4935.959961,4976.640137,4976.640137,100626500
2006-08-11,4993.129883,5015.009766,4962.620117,4985.520020,4985.520020,79776400
2006-08-14,5019.169922,5050.399902,5015.479980,5046.930176,5046.930176,65948600
2006-08-15,5033.200195,5125.620117,5031.220215,5115.020020,5115.020020,89813200
2006-08-16,5117.220215,5140.729980,5102.229980,5137.310059,5137.310059,114886000
2006-08-17,5139.779785,5144.839844,5122.399902,5144.839844,5144.839844,101353200
2006-08-18,5142.669922,5157.600098,5127.439941,5135.689941,5135.689941,109359300
2006-08-21,5126.740234,5136.220215,5094.729980,5104.649902,5104.649902,66132800
2006-08-22,5126.189941,5131.180176,5072.729980,5128.330078,5128.330078,84813600
2006-08-23,5126.549805,5131.509766,5075.439941,5082.729980,5082.729980,73152800
2006-08-24,5085.439941,5128.959961,5062.939941,5112.850098,5112.850098,81129600
2006-08-25,5118.410156,5133.779785,5089.450195,5111.129883,5111.129883,60195000
2006-08-28,5104.379883,5154.270020,5083.009766,5148.520020,5148.520020,49177800
2006-08-29,5151.680176,5183.470215,5144.479980,5160.319824,5160.319824,86611200
2006-08-30,5176.970215,5196.910156,5162.709961,5182.790039,5182.790039,96444800
2006-08-31,5196.080078,5196.899902,5157.560059,5165.040039,5165.040039,101008000
2006-09-01,5181.979980,5206.229980,5170.009766,5183.450195,5183.450195,96221800
2006-09-04,5195.180176,5209.060059,5190.379883,5203.240234,5203.240234,73468400
2006-09-05,5201.959961,5202.439941,5147.330078,5172.850098,5172.850098,86220000
2006-09-06,5173.359863,5179.879883,5107.950195,5115.520020,5115.520020,113062500
2006-09-07,5090.240234,5090.270020,5043.759766,5060.089844,5060.089844,115739300
2006-09-08,5072.750000,5091.319824,5058.069824,5073.569824,5073.569824,88738600
2006-09-11,5042.879883,5058.310059,5018.180176,5058.310059,5058.310059,111996600
2006-09-12,5062.939941,5129.359863,5037.729980,5125.970215,5125.970215,133715300
2006-09-13,5142.979980,5152.890137,5113.220215,5137.930176,5137.930176,103605100
2006-09-14,5149.089844,5165.390137,5106.250000,5123.850098,5123.850098,106001900
2006-09-15,5131.020020,5163.060059,5112.879883,5144.879883,5144.879883,219081000
2006-09-18,5152.899902,5159.459961,5119.359863,5146.959961,5146.959961,85135800
2006-09-19,5148.680176,5151.779785,5091.939941,5115.990234,5115.990234,108300900
2006-09-20,5110.609863,5199.109863,5106.009766,5192.740234,5192.740234,125862600
2006-09-21,5190.279785,5222.830078,5175.180176,5208.319824,5208.319824,132922500
2006-09-22,5169.509766,5182.729980,5122.770020,5141.950195,5141.950195,97423200
2006-09-25,5156.439941,5183.890137,5126.390137,5146.490234,5146.490234,114342200
2006-09-26,5184.830078,5229.140137,5176.649902,5219.589844,5219.589844,126516800
2006-09-27,5240.979980,5252.750000,5208.890137,5243.100098,5243.100098,126340900
2006-09-28,5237.580078,5263.439941,5232.779785,5250.009766,5250.009766,123162900
2006-09-29,5258.839844,5285.339844,5246.979980,5250.009766,5250.009766,92262000
2006-10-02,5268.629883,5276.229980,5229.220215,5243.129883,5243.129883,90264000
2006-10-03,5223.750000,5230.509766,5196.069824,5219.790039,5219.790039,98904000
2006-10-04,5219.250000,5261.240234,5216.359863,5256.549805,5256.549805,135673700
2006-10-05,5298.060059,5300.180176,5278.040039,5288.529785,5288.529785,120151100
2006-10-06,5295.000000,5295.000000,5259.220215,5282.060059,5282.060059,116115700
2006-10-09,5261.870117,5291.319824,5261.770020,5284.740234,5284.740234,87269600
2006-10-10,5297.040039,5313.819824,5285.359863,5309.790039,5309.790039,110476600
2006-10-11,5297.879883,5313.720215,5271.560059,5313.189941,5313.189941,114165200
2006-10-12,5317.250000,5363.870117,5310.419922,5361.509766,5361.509766,143355800
2006-10-13,5368.799805,5372.810059,5344.689941,5353.229980,5353.229980,106051900
2006-10-16,5359.000000,5366.259766,5341.629883,5361.970215,5361.970215,88648000
2006-10-17,5347.890137,5353.669922,5298.879883,5302.990234,5302.990234,119019400
2006-10-18,5328.240234,5381.899902,5324.250000,5361.290039,5361.290039,113033100
2006-10-19,5337.600098,5377.740234,5329.680176,5359.740234,5359.740234,99477000
2006-10-20,5373.200195,5399.830078,5359.799805,5375.350098,5375.350098,108537300
2006-10-23,5391.779785,5420.229980,5361.379883,5411.810059,5411.810059,81489800
2006-10-24,5407.790039,5411.370117,5388.140137,5404.540039,5404.540039,160770400
2006-10-25,5398.169922,5427.100098,5395.720215,5422.279785,5422.279785,130502700
2006-10-26,5447.779785,5458.209961,5421.790039,5433.790039,5433.790039,155963000
2006-10-27,5436.620117,5448.669922,5373.259766,5396.029785,5396.029785,121396000
2006-10-30,5352.870117,5365.890137,5341.770020,5362.229980,5362.229980,93173800
2006-10-31,5349.950195,5372.350098,5337.109863,5348.729980,5348.729980,123345100
2006-11-01,5351.359863,5387.770020,5340.060059,5370.859863,5370.859863,73634800
2006-11-02,5345.660156,5354.919922,5290.270020,5310.069824,5310.069824,108283300
2006-11-03,5325.049805,5359.740234,5305.720215,5336.299805,5336.299805,104616600
2006-11-06,5351.459961,5402.359863,5347.399902,5402.359863,5402.359863,99891200
2006-11-07,5407.160156,5447.020020,5400.720215,5437.779785,5437.779785,129042500
2006-11-08,5411.049805,5441.910156,5403.379883,5437.160156,5437.160156,108489600
2006-11-09,5443.729980,5451.350098,5426.250000,5448.600098,5448.600098,120776400
2006-11-10,5430.959961,5454.600098,5418.979980,5447.500000,5447.500000,95019400
2006-11-13,5445.470215,5502.470215,5444.009766,5490.560059,5490.560059,94417000
2006-11-14,5498.799805,5500.720215,5459.890137,5476.279785,5476.279785,106625800
2006-11-15,5504.379883,5511.529785,5486.240234,5511.529785,5511.529785,96072400
2006-11-16,5500.680176,5518.430176,5490.870117,5505.720215,5505.720215,110751300
2006-11-17,5479.959961,5489.120117,5422.009766,5439.709961,5439.709961,129928000
2006-11-20,5414.310059,5466.830078,5394.049805,5454.740234,5454.740234,87725200
2006-11-21,5451.979980,5486.209961,5449.899902,5459.350098,5459.350098,89983600
2006-11-22,5481.209961,5494.339844,5439.250000,5452.490234,5452.490234,124419500
2006-11-23,5465.729980,5470.750000,5399.810059,5424.859863,5424.859863,81019200
2006-11-24,5407.229980,5416.359863,5349.669922,5389.459961,5389.459961,106445000
2006-11-27,5377.250000,5402.089844,5308.649902,5308.649902,5308.649902,115500800
2006-11-28,5304.500000,5321.109863,5272.470215,5306.240234,5306.240234,122292500
2006-11-29,5336.390137,5381.250000,5317.419922,5381.250000,5381.250000,120934900
2006-11-30,5388.379883,5398.959961,5325.259766,5327.640137,5327.640137,161144300
2006-12-01,5341.620117,5365.299805,5239.839844,5254.049805,5254.049805,253275000
2006-12-04,5268.240234,5299.120117,5246.379883,5296.080078,5296.080078,121021300
2006-12-05,5311.879883,5374.109863,5298.930176,5359.689941,5359.689941,149481000
2006-12-06,5362.640137,5376.149902,5325.049805,5350.620117,5350.620117,116672900
2006-12-07,5331.430176,5401.490234,5330.979980,5379.209961,5379.209961,139419300
2006-12-08,5354.759766,5387.700195,5329.490234,5384.160156,5384.160156,119560300
2006-12-11,5413.129883,5432.350098,5401.379883,5427.560059,5427.560059,130505100
2006-12-12,5429.359863,5432.569824,5406.549805,5426.819824,5426.819824,126213900
2006-12-13,5428.490234,5480.399902,5421.839844,5475.850098,5475.850098,149098700
2006-12-14,5496.129883,5516.500000,5490.310059,5509.580078,5509.580078,125106700
2006-12-15,5525.379883,5553.450195,5513.629883,5541.620117,5541.620117,194906000
2006-12-18,5533.080078,5545.000000,5526.830078,5530.319824,5530.319824,107545900
2006-12-19,5498.479980,5507.750000,5464.870117,5484.759766,5484.759766,112640000
2006-12-20,5512.310059,5524.979980,5507.870117,5514.419922,5514.419922,100254600
2006-12-21,5499.430176,5527.109863,5496.959961,5510.390137,5510.390137,98855400
2006-12-22,5496.540039,5503.200195,5453.109863,5453.939941,5453.939941,68259600
2006-12-27,5482.680176,5540.009766,5478.850098,5540.009766,5540.009766,55541200
2006-12-28,5546.740234,5549.470215,5520.770020,5533.359863,5533.359863,51716200
2006-12-29,5531.629883,5553.859863,5531.629883,5541.759766,5541.759766,50608800
2007-01-02,5575.759766,5621.649902,5575.629883,5617.709961,5617.709961,85910000
2007-01-03,5621.000000,5623.669922,5596.819824,5610.919922,5610.919922,118580700
2007-01-04,5573.729980,5585.540039,5547.169922,5574.560059,5574.560059,130465700
2007-01-05,5552.640137,5566.240234,5517.350098,5517.350098,5517.350098,126420500
2007-01-08,5532.569824,5555.669922,5509.060059,5518.589844,5518.589844,115053800
2007-01-09,5549.009766,5563.479980,5532.620117,5533.029785,5533.029785,151688200
2007-01-10,5505.359863,5524.109863,5473.470215,5501.950195,5501.950195,134474700
2007-01-11,5523.720215,5609.799805,5515.600098,5609.799805,5609.799805,157830500
2007-01-12,5597.020020,5619.930176,5589.029785,5617.620117,5617.620117,129982000
2007-01-15,5641.370117,5649.759766,5623.350098,5631.080078,5631.080078,96391200
2007-01-16,5637.270020,5645.200195,5588.770020,5591.540039,5591.540039,119572400
2007-01-17,5592.310059,5602.680176,5538.479980,5561.779785,5561.779785,117555700
2007-01-18,5584.750000,5609.339844,5539.819824,5555.040039,5555.040039,153034400
2007-01-19,5554.500000,5623.399902,5529.439941,5614.700195,5614.700195,161119200
2007-01-22,5630.410156,5639.700195,5576.560059,5579.779785,5579.779785,127162700
2007-01-23,5582.990234,5592.819824,5539.759766,5575.069824,5575.069824,240186200
2007-01-24,5595.959961,5646.140137,5593.359863,5638.080078,5638.080078,149718200
2007-01-25,5649.009766,5658.080078,5590.649902,5609.200195,5609.200195,131019000
2007-01-26,5577.310059,5611.839844,5547.680176,5582.299805,5582.299805,136073800
2007-01-29,5592.729980,5630.330078,5582.430176,5619.700195,5619.700195,105438200
2007-01-30,5610.890137,5653.879883,5603.229980,5645.589844,5645.589844,104085700
2007-01-31,5637.770020,5653.759766,5601.169922,5608.310059,5608.310059,116580400
2007-02-01,5664.089844,5689.439941,5657.229980,5662.250000,5662.250000,132583400
2007-02-02,5680.129883,5693.470215,5666.770020,5677.299805,5677.299805,119787900
2007-02-05,5671.229980,5691.830078,5659.359863,5681.109863,5681.109863,103841700
2007-02-06,5680.120117,5699.270020,5670.479980,5676.779785,5676.779785,100431900
2007-02-07,5687.270020,5710.569824,5681.890137,5703.000000,5703.000000,122518400
2007-02-08,5705.160156,5711.040039,5652.479980,5665.100098,5665.100098,119012600
2007-02-09,5699.180176,5710.310059,5688.939941,5692.450195,5692.450195,123393300
2007-02-12,5670.729980,5670.729980,5625.169922,5643.950195,5643.950195,102407200
2007-02-13,5656.479980,5682.689941,5651.270020,5682.689941,5682.689941,115131700
2007-02-14,5700.399902,5725.839844,5693.359863,5725.839844,5725.839844,125880400
2007-02-15,5724.540039,5729.160156,5703.669922,5720.879883,5720.879883,140234300
2007-02-16,5716.430176,5728.359863,5703.640137,5713.589844,5713.589844,109439300
2007-02-19,5723.049805,5758.330078,5717.370117,5739.899902,5739.899902,84568200
2007-02-20,5739.270020,5744.779785,5678.379883,5713.450195,5713.450195,101759500
2007-02-21,5732.799805,5736.240234,5677.589844,5694.560059,5694.560059,110464500
2007-02-22,5723.149902,5737.359863,5700.779785,5707.859863,5707.859863,113583300
2007-02-23,5723.790039,5727.600098,5688.830078,5716.379883,5716.379883,134365000
2007-02-26,5732.279785,5771.689941,5728.069824,5762.540039,5762.540039,104397000
2007-02-27,5719.040039,5719.450195,5581.060059,5588.390137,5588.390137,208229600
2007-02-28,5475.890137,5556.850098,5458.649902,5516.319824,5516.319824,248669100
2007-03-01,5502.089844,5555.370117,5355.750000,5458.399902,5458.399902,285963100
2007-03-02,5480.270020,5499.220215,5391.100098,5424.700195,5424.700195,182954000
2007-03-05,5325.140137,5404.140137,5303.290039,5385.029785,5385.029785,188472900
2007-03-06,5431.149902,5443.950195,5399.120117,5437.129883,5437.129883,165844200
2007-03-07,5458.299805,5469.009766,5430.700195,5455.069824,5455.069824,146583800
2007-03-08,5493.700195,5529.310059,5481.549805,5524.259766,5524.259766,146668500
2007-03-09,5515.919922,5549.299805,5473.319824,5537.839844,5537.839844,137914100
2007-03-12,5553.819824,5565.419922,5478.520020,5496.069824,5496.069824,121047700
2007-03-13,5498.580078,5508.560059,5432.509766,5432.939941,5432.939941,129619800
2007-03-14,5346.740234,5366.709961,5295.580078,5296.220215,5296.220215,214300300
2007-03-15,5376.359863,5389.850098,5320.370117,5389.850098,5389.850098,157388900
2007-03-16,5380.129883,5420.620117,5346.729980,5382.160156,5382.160156,191552000
2007-03-19,5435.370117,5459.399902,5411.540039,5458.950195,5458.950195,68657400
2007-03-20,5459.669922,5504.839844,5426.430176,5503.270020,5503.270020,140060100
2007-03-21,5499.049805,5518.120117,5490.580078,5502.180176,5502.180176,125262700
2007-03-22,5577.720215,5610.430176,5560.500000,5598.370117,5598.370117,170424700
2007-03-23,5589.799805,5642.189941,5576.819824,5634.750000,5634.750000,132817900
2007-03-26,5638.479980,5638.629883,5546.279785,5576.299805,5576.299805,155438900
2007-03-27,5609.660156,5617.970215,5572.009766,5587.060059,5587.060059,116854900
2007-03-28,5563.500000,5574.910156,5530.790039,5552.689941,5552.689941,128851600
2007-03-29,5579.990234,5633.419922,5578.839844,5631.529785,5631.529785,102912200
2007-03-30,5630.169922,5674.259766,5609.020020,5634.160156,5634.160156,106559100
2007-04-02,5623.399902,5648.180176,5609.279785,5645.560059,5645.560059,116783000
2007-04-03,5681.649902,5713.529785,5669.279785,5711.910156,5711.910156,117590800
2007-04-04,5730.279785,5739.009766,5707.390137,5739.009766,5739.009766,122864200
2007-04-05,5731.700195,5751.330078,5721.000000,5741.379883,5741.379883,79691800
2007-04-10,5750.470215,5774.970215,5725.930176,5766.270020,5766.270020,108048000
2007-04-11,5757.939941,5798.209961,5741.270020,5751.919922,5751.919922,107745000
2007-04-12,5744.419922,5759.270020,5701.350098,5748.939941,5748.939941,113848800
2007-04-13,5762.060059,5794.620117,5748.740234,5789.339844,5789.339844,92576400
2007-04-16,5815.359863,5861.970215,5806.520020,5861.970215,5861.970215,115781700
2007-04-17,5844.490234,5871.859863,5820.740234,5858.140137,5858.140137,115309500
2007-04-18,5849.200195,5859.169922,5813.459961,5835.950195,5835.950195,126860400
2007-04-19,5775.560059,5834.250000,5745.029785,5829.040039,5829.040039,159945600
2007-04-20,5856.500000,5957.799805,5855.259766,5938.899902,5938.899902,193738900
2007-04-23,5937.149902,5958.470215,5904.560059,5917.319824,5917.319824,113092800
2007-04-24,5911.649902,5923.609863,5860.689941,5886.029785,5886.029785,173394900
2007-04-25,5902.540039,5962.390137,5902.540039,5947.330078,5947.330078,140026000
2007-04-26,5979.959961,5981.549805,5930.910156,5944.439941,5944.439941,141436800
2007-04-27,5940.759766,5950.990234,5908.379883,5930.770020,5930.770020,112308900
2007-04-30,5913.029785,5976.339844,5913.029785,5960.040039,5960.040039,85311800
2007-05-02,5985.200195,6001.169922,5958.979980,5990.129883,5990.129883,135801500
2007-05-03,6018.589844,6019.700195,5969.709961,6004.279785,6004.279785,120110300
